	gold	pred	comp_type
115	aal_verlust	aalve_st	common
116	ausschluss_diagnose	ausschlussd_agnose	common
117	bediener_eingriff	bedienereingr_ff	common
118	brett_stadt	b_tstadt	common
119	teil_plagiat	t_+es_ilplagiat	common
120	nebel_schutz	nebelsch_z	common
121	stifter_lauf	st_fterlauf	common
122	militär_design	militardesig_+=er_n	common
123	gepäck_träger	gepac_+=er_kträger	common
124	porträt_lithographie	portratli_+=er_thographie	common
125	teil_kalender	t_+es_ilkalender	common
126	last_konzentration	lastkonzentra_+es_tion	common
127	jugend_boot	jugendbo_t	common
128	zweirad_treff	zweiradt_f	common
129	lob_artikel	lobarti_el	common
130	haus_hoheit	h_hoheit	common
131	deck_tod	dec_+es_od	common
132	yoga_haus	yog_aus	common
133	öko_frau	ok_+=er_ofrau	common
134	fun_veranstaltung	funveranstaltun_+es_g	common
135	tafel_jura	t_+es_afeljura	common
136	display_anwendung	d_+es_isplayanwendung	common
137	damm_trasse	damm_asse	common
138	genre_skizze	genresk_+es_e	common
139	bein_muckis	beinmuck_s	common
140	teil_kondensation	teilkondensa_n	common
141	archiv_festigkeit	arc_festigkeit	common
142	fracht_liste	f_+es_chtliste	common
143	apfel_gelee	ap_lgelee	common
144	designer_lampe	design_lampe	common
145	satire_format	satirefor_t	common
146	abfall_transporteur	abfalltranspo_ur	common
147	eis_mission	eismi_sion	common
148	wechselkurs_anpassung	we_hselkursanpassung	common
149	zusatz_wirkung	zusa_zwirkung	common
150	ersatz_leder	ersa_zleder	common
151	warenhaus_kredit	waren_auskredit	common
152	vorhersage_formel	vorhersagefor_el	common
153	auswanderer_sendung	au_+es_anderersendung	common
154	bürgermeister_funktion	burgerme_+=er_terfunktion	common
155	mutter_elch	mutterel_h	common
156	schlüssel_bedingung	schlusselbedin_+=er_gung	common
157	video_stoff	videos_ff	common
158	grafik_argument	grafikargu_t	common
159	wahl_technik	wa_+es_hltechnik	common
160	ersatz_karriere	ersa_zkarriere	common
161	richter_meier	richterme_er	common
162	anleihe_portfolio	anleihepor_lio	common
163	fels_spalter	felsspa_r	common
164	funk_literatur	funkliterat_ur	common
165	gewinn_walze	gew_nnwalze	common
166	schweiß_auftrag	schweißauf_ag	common
167	ding_weite	d_+es_ingweite	common
168	tennis_spaß	t_+es_ennisspaß	common
169	ferien_charakter	fer_encharakter	common
170	schloss_therme	sch_sstherme	common
171	jury_klasse	jury_+es_klasse	common
172	welt_spannung	weltspann_+es_g	common
173	hochdruck_sumpf	hochdruc_sumpf	common
174	monitor_befehl	monitorbef_+es_ehl	common
175	image_verbesserung	ima_+es_geverbesserung	common
176	koch_profi	ko_hprofi	common
177	gärtner_tugend	gä_+=er_rtnertugend	common
178	finanz_präsident	finanzprä_+=er_ent	common
179	studio_mischer	studiomisch_er	common
180	referenz_suche	refer_zsuche	common
181	wal_kopf	wa_+es_lkopf	common
182	schlitz_fräsung	sch_litzfräsung	common
183	engel_gebet	engelge_et	common
184	horn_kluft	hornk_t	common
185	öko_lyrik	ö_+=er_kolyrik	common
186	stress_menge	stressm_ge	common
187	gewinn_zuschlag	gew_nnzuschlag	common
188	protokoll_vorlage	protokollvor_+es_ge	common
189	rhythmus_meister	rhythmusme_er	common
190	sitzplatz_gast	sitzplat_+es_ast	common
191	lied_übergang	liedube_+=er_ang	common
192	drachen_kamm	d_+es_chenkamm	common
193	camping_krempel	camp_ngkrempel	common
194	probe_skript	pr_+es_eskript	common
195	theater_genie	the_+es_atergenie	common
196	liga_absteiger	ligaabste_er	common
197	propaganda_plan	pr_+es_gandaplan	common
198	gitter_körper	gitterkor_+=er_per	common
199	busch_weide	b_schweide	common
200	hof_zug	hof_ug	common
201	wurf_art	wur_rt	common
202	kegel_stand	kegelst_+es_and	common
203	rock_märchen	rockmarc_+=er_hen	common
204	freizeit_spielchen	fre_zeitspielchen	common
205	knorpel_versorgung	knorpelverso_ung	common
206	baum_magie	baumma_ie	common
207	auslage_tisch	aus_etisch	common
208	winter_angler	w_nterangler	common
209	gast_fahrkarte	gas_fahrkarte	common
210	paddel_bericht	paddelber_ht	common
211	mono_fernseher	monofernse_er	common
212	regenwald_frucht	regenwald_rucht	common
213	mauer_höhle	mauerhö_+=er_hle	common
214	schlager_musik	schlagermus_k	common
215	sound_debatte	sounddeba_te	common
216	flugzeug_sitz	flugze_sitz	common
217	freiland_deposition	freil_+es_anddeposition	common
218	harmonie_brei	ha_+es_rmoniebrei	common
219	frühling_+s_tisch	fruhlin_+=er_tisch	common
220	monat_+s_woche	m_+es_tswoche	common
221	wirklichkeit_+s_klötzchen	wirklichkeitsklö_+=er_tzchen	common
222	platzierung_+s_form	plat_+es_zierungsform	common
223	bereich_+s_ausschuss	ber_hsausschuss	common
224	krieger_+s_mann	kr_egersmann	common
225	torsion_+s_effekt	torsion_+s_effekt	common
226	verbindung_+s_plan	ver_ndungsplan	common
227	funktionär_+s_diktatur	funktionarsdi_+=er_ktatur	common
228	verlag_+s_promotion	verlagspromo_n	common
229	rationalität_+s_fiktion	rationalitatsfikti_+=er_on	common
230	tagung_+s_zentrum	tagun_szentrum	common
231	kriminalität_+s_anteil	kriminalitat_+=er_anteil	common
232	alter_+s_potenzial	a_+es_lterspotenzial	common
233	ort_+s_bewegung	ortsbeweg_g	common
234	alter_+s_reserve	a_+es_ltersreserve	common
235	belichtung_+s_möglichkeit	belichtungsmö_+=er_glichkeit	common
236	rettung_+s_pfeil	rettun_spfeil	common
237	leben_+s_panorama	lebenspano_ma	common
238	vernichtung_+s_friede	verni_tungsfriede	common
239	redaktion_+s_anfrage	red_+es_tionsanfrage	common
240	beschäftigung_+s_kasten	beschä_+=er_ftigungskasten	common
241	liebling_+s_ton	l_eblingston	common
242	gesinnung_+s_datei	g_+es_sinnungsdatei	common
243	werk_+s_struktur	wer_sstruktur	common
244	vorrat_+s_gesellschaft	vorratsgesellsch_t	common
245	arbeit_+s_formation	arbeitsfor_mation	common
246	gewicht_+s_verhältnis	gewichtsverhaltn_+=er_is	common
247	trennung_+s_koeffizient	trennun_skoeffizient	common
248	vernichtung_+s_aktion	verni_tungsaktion	common
249	regierung_+s_anwalt	regierun_sanwalt	common
250	verlängerung_+s_tag	verlange_+=er_rungstag	common
251	benachrichtigung_+s_konzept	benachricht_ungskonzept	common
252	empfang_+s_messung	e_+es_angsmessung	common
253	bewegung_+s_seite	bewegungsse_te	common
254	pruefung_+s_verband	prue_ungsverband	common
255	arbeit_+s_status	arbei_sstatus	common
256	beschäftigung_+s_einsatz	beschä_+=er_ftigungseinsatz	common
257	erfolg_+s_argument	erfolgsa_ument	common
258	haftung_+s_kapital	ha_tungskapital	common
259	exposition_+s_pfad	exposition_+es_fad	common
260	unglück_+s_straße	ungluc_+=er_ksstraße	common
261	regierung_+s_uebernahme	regierungsueber_hme	common
262	sieg_+es_lied	s_egeslied	common
263	übung_+s_platz	ü_+=er_bungsplatz	common
264	angebot_+s_hinweis	an_ebotshinweis	common
265	konstruktion_+s_wissen	konst_tionswissen	common
266	telekommunikation_+s_professor	telekommunikationsprofes_r	common
267	sicherheit_+s_luecke	sicherheitslue_ke	common
268	kleidung_+s_reform	kleidungsrefor_m	common
269	gefühl_+s_krise	gefuhls_+=er_krise	common
270	besichtigung_+s_liste	besicht_ungsliste	common
271	spannung_+s_umschaltung	spannungsumschaltun_+es_g	common
272	dienstleistung_+s_gehalt	dienstleistun_sgehalt	common
273	identifikation_+s_rahmen	identifikationsrah_en	common
274	wirkung_+s_zyklus	w_rkungszyklus	common
275	aufmerksamkeit_+s_räuber	aufmerksamkeitsraube_+=er_r	common
276	zwang_+s_parfümierung	zwangsparfum_+=er_ierung	common
277	beruhigung_+s_placebo	ber_igungsplacebo	common
278	verkehr_+s_konjunktur	verkehrskonjunk_ur	common
279	mittag_+s_wind	mitta_swind	common
280	weisheit_+s_vogel	we_sheitsvogel	common
281	skalierung_+s_eigenschaft	skalierungseigensch_t	common
282	zahlung_+s_sicherung	zahlun_ssicherung	common
283	bergwerk_+s_leute	ber_werksleute	common
284	stimmung_+s_bildung	stimmung_ldung	common
285	sicherheit_+s_gewahrsam	si_herheitsgewahrsam	common
286	sachverhalt_+s_beurteilung	sachverhaltsbeurte_lung	common
287	ausrüstung_+s_art	ausrü_+=er_stungsart	common
288	kürzung_+s_vereinbarung	kü_+=er_rzungsvereinbarung	common
289	selektion_+s_pool	se_+es_lektionspool	common
290	einheit_+s_straße	e_nheitsstraße	common
291	verfolgung_+s_geist	ver_lgungsgeist	common
292	behandlung_+s_bedürfnis	behandlungsbedurfn_+=er_is	common
293	virtualisierung_+s_szenarium	v_rtualisierungsszenarium	common
294	aktionär_+s_hand	aktionar_+=er_hand	common
295	artikulation_+s_ort	artik_+es_tionsort	common
296	währung_+s_region	wä_+=er_hrungsregion	common
297	begriff_+s_trias	be_riffstrias	common
298	aufklärung_+s_ausstattung	aufklär_sausstattung	common
299	verpflegung_+s_auto	verpflegungsa_o	common
300	querschnitt_+s_ressort	qu_schnittsressort	common
301	haushalt_+s_vermögen	haushaltsvermö_+=er_gen	common
302	eis_+es_heim	e_sesheim	common
303	patenschaft_+s_anlage	pat_schaftsanlage	common
304	masse_+n_schlächterei	massenschlac_+=er_hterei	common
305	tide_+n_stieg	tidens_+es_tieg	common
306	figur_+en_wissen	fi_renwissen	common
307	gruppe_+n_prüfung	grup_+es_enprüfung	common
308	hölle_+n_brand	hollenbr_+=er_and	common
309	röhre_+n_stand	rohrens_+=er_tand	common
310	klarinette_+n_einsatz	klar_netteneinsatz	common
311	ziege_+n_maske	z_egenmaske	common
312	seele_+n_tagebuch	seelentagebu_h	common
313	experte_+n_geschichte	expertengeschic_te	common
314	hose_+n_spanner	hosenspa_r	common
315	katze_+n_wurf	katze_rf	common
316	lesbe_+n_leben	lesbe_+es_nleben	common
317	sünde_+n_waage	sundenw_+=er_age	common
318	karte_+n_kompatibilität	kartenkompatib_+es_tät	common
319	lärche_+n_straße	larc_+=er_henstraße	common
320	quant_+en_kommunikation	quantenkommu_kation	common
321	rose_+n_malerei	rosenm_+es_alerei	common
322	platte_+n_meister	p_ttenmeister	common
323	stern_+en_rechner	st_nenrechner	common
324	hose_+n_segment	hos_egment	common
325	glocke_+n_steuerung	glockenst_rung	common
326	harfe_+n_komposition	harf_komposition	common
327	echse_+n_liebhaber	echsenl_ebhaber	common
328	katze_+n_liebhaber	katzenl_ebhaber	common
329	auge_+n_riemen	augenri_+es_men	common
330	autor_+en_feld	au_renfeld	common
331	wüste_+n_schurke	wustensc_+=er_hurke	common
332	winde_+n_typ	wi_ntyp	common
333	karte_+n_landschaft	kartenlandsch_t	common
334	maßnahme_+n_ebene	ma_+es_ßnahmenebene	common
335	maschine_+n_rüstzeit	masch_nenrüstzeit	common
336	gebühr_+en_angelegenheit	gebuhr_+=er_enangelegenheit	common
337	tinte_+n_rezeptur	tintenrezep_ur	common
338	briefmarke_+n_messen	briefmarkenme_+es_ssen	common
339	idee_+n_fundus	id_+es_enfundus	common
340	variable_+n_eingabe	variablenein_+es_be	common
341	straße_+n_katalog	straßenkat_g	common
342	prämie_+n_versicherer	pramienversic_+=er_herer	common
343	walze_+n_verschleiß	walzenversc_leiß	common
344	premiere_+n_präsentation	premierenprasen_+=er_tion	common
345	präsident_+en_cup	prä_+=er_entencup	common
346	seite_+n_bracke	s_+es_eitenbracke	common
347	mensch_+en_ratte	mensch_ratte	common
348	angehörige_+n_stunde	angehorig_+=er_enstunde	common
349	hölle_+n_erlebnis	hollenerle_+=er_nis	common
350	sprache_-e_empfang	sprac_empfang	common
351	schule_-e_staatssekretär	schulstaatsse_retär	common
352	kontrolle_-e_pflicht	kontro_+es_llpflicht	common
353	wolle_-e_mantel	wollman_el	common
354	hund_+e_krankengymnastin	hunde_+es_krankengymnastin	common
355	referat_+e_seite	referate_+es_te	common
356	apparat_+e_ausschuss	apparate_schuss	common
357	brett_+er_lücke	bretterluc_+=er_ke	common
358	mitglied_+er_sperre	mi_gliedersperre	common
359	ei_+er_mann	ei_+es_ann	common
360	wort_+=er_kette	wö_+=er_terkette	common
361	huhn_+=er_leiter	huhn_+=er_erleiter	common
362	blatt_+=er_suppe	blat_+=er_tersuppe	common
363	gans_+=e_sänger	gä_+=er_esänger	common
364	gast_+=e_etage	gasteet_+=er_age	common
365	stand_+=e_gesellschaft	stande_+=er_gesellschaft	common
366	glaube_+ns_gesetz	glaubensg_setz	common
367	herz_+ens_eigenschaft	herzenseigensch_t	common
368	name_+ns_roulette	namensroul_te	common
