	pred	comp_type	is_correct	target_link	pred_link	target_type	pred_type
virginia_wachtel	virginiawachtel	infrequent	False	_	none	concatenation	none
wetzstein_stollen	wetz_steinstollen	infrequent	False	_	_	concatenation	concatenation
blouson_schnitt	blousonschnitt	infrequent	False	_	none	concatenation	none
neider_sachse	neidersachse	infrequent	False	_	none	concatenation	none
oktopus_garten	oktopusgarten	infrequent	False	_	none	concatenation	none
bilharziose_erreger	bilharzioseer_reger	infrequent	False	_	_	concatenation	concatenation
böhme_ufer	böhmeufer	infrequent	False	_	none	concatenation	none
monarch_falter	monarchfalter	infrequent	False	_	none	concatenation	none
tungsten_anteil	tung_+s_tenanteil	infrequent	False	_	_+s_	concatenation	addition
nörgler_fraktion	nörgler_fraktion	infrequent	True	_	_	concatenation	concatenation
numerus_markierung	numerusmarkierung	infrequent	False	_	none	concatenation	none
eiffel_studio	eiffel_studio	infrequent	True	_	_	concatenation	concatenation
galan_gin	galangin	infrequent	False	_	none	concatenation	none
bora_kai	borakai	infrequent	False	_	none	concatenation	none
publicity_arbeit	publicityarbeit	infrequent	False	_	none	concatenation	none
dandy_boy	dandyboy	infrequent	False	_	none	concatenation	none
demonstrator_maschine	demonstratormaschine	infrequent	False	_	none	concatenation	none
zwischenfall_training	zwischenfalltraining	infrequent	False	_	none	concatenation	none
determinismus_konzept	determinismus_konzept	infrequent	True	_	_	concatenation	concatenation
superior_zimmer	superiorzimmer	infrequent	False	_	none	concatenation	none
vordach_pfosten	vordachpfosten	infrequent	False	_	none	concatenation	none
smalltalk_thema	smalltalkthema	infrequent	False	_	none	concatenation	none
spießbürger_idyll	spießbürgeridyll	infrequent	False	_	none	concatenation	none
kreationismus_vorwurf	kreationismus_vorwurf	infrequent	True	_	_	concatenation	concatenation
voraussage_kraft	voraussagekraft	infrequent	False	_	none	concatenation	none
tessiner_brot	tessiner_brot	infrequent	True	_	_	concatenation	concatenation
methylphenidat_behandlung	methylph_+en_idatbehandlung	infrequent	False	_	_+n_	concatenation	addition
umgriff_ebene	umgriffebene	infrequent	False	_	none	concatenation	none
imago_tag	imagotag	infrequent	False	_	none	concatenation	none
schäffer_ei	schäfferei	infrequent	False	_	none	concatenation	none
salmler_gattung	salmlergattung	infrequent	False	_	none	concatenation	none
körnchen_pickerei	körnche_+n_pickerei	infrequent	False	_	_+n_	concatenation	addition
enzyklopädie_band	enzyklopädie_band	infrequent	True	_	_	concatenation	concatenation
spalter_wahl	spalterwahl	infrequent	False	_	none	concatenation	none
psychosomatik_abteilung	psychosomatik_abteilung	infrequent	True	_	_	concatenation	concatenation
listung_+s_gespräch	listung_+s_gespräch	infrequent	True	_+s_	_+s_	addition	addition
regularität_+s_satz	regularität_+s_satz	infrequent	True	_+s_	_+s_	addition	addition
ästhetisierung_+s_kritik	ästhetisierung_+s_kritik	infrequent	True	_+s_	_+s_	addition	addition
günstling_+s_wirtschaft	günstling_+s_wirtschaft	infrequent	True	_+s_	_+s_	addition	addition
zusammenlagerung_+s_hinweis	zusammenlagerung_+s_hinweis	infrequent	True	_+s_	_+s_	addition	addition
faulheit_+s_verdacht	faulheit_+s_verdacht	infrequent	True	_+s_	_+s_	addition	addition
besänftigung_+s_strategie	besänftigung_+s_strategie	infrequent	True	_+s_	_+s_	addition	addition
ausfachung_+s_bohrung	ausfachung_+s_bohrung	infrequent	True	_+s_	_+s_	addition	addition
fassenacht_+s_zeit	fassenacht_+s_zeit	infrequent	True	_+s_	_+s_	addition	addition
saldierung_+s_vorschrift	saldierung_+s_vorschrift	infrequent	True	_+s_	_+s_	addition	addition
verdingung_+s_muster	verdingung_+s_muster	infrequent	True	_+s_	_+s_	addition	addition
rauhigkeit_+s_spitz	rauhigkeit_+s_spitz	infrequent	True	_+s_	_+s_	addition	addition
leugnung_+s_prozess	leugnung_+s_prozess	infrequent	True	_+s_	_+s_	addition	addition
befassung_+s_pflicht	befassung_+s_pflicht	infrequent	True	_+s_	_+s_	addition	addition
mächtigkeit_+s_verteilung	mächtigkeit_+s_verteilung	infrequent	True	_+s_	_+s_	addition	addition
entrechtung_+s_programm	entrechtung_+s_programm	infrequent	True	_+s_	_+s_	addition	addition
umhüllung_+s_qualität	umhüllung_+s_qualität	infrequent	True	_+s_	_+s_	addition	addition
optimalität_+s_kriterium	optimalität_+s_kriterium	infrequent	True	_+s_	_+s_	addition	addition
ungleichung_+s_kette	ungleichung_+s_kette	infrequent	True	_+s_	_+s_	addition	addition
entschichtung_+s_arbeit	entschichtung_+s_arbeit	infrequent	True	_+s_	_+s_	addition	addition
entstalinisierung_+s_krise	entstalinisierung_+s_krise	infrequent	True	_+s_	_+s_	addition	addition
ingestion_+s_unfall	ingestion_+s_unfall	infrequent	True	_+s_	_+s_	addition	addition
reorientierung_+s_phase	reorientierung_+s_phase	infrequent	True	_+s_	_+s_	addition	addition
ersitzung_+s_zeit	ersitzung_+s_zeit	infrequent	True	_+s_	_+s_	addition	addition
verfrühung_+s_schaden	verfrühung_+s_schaden	infrequent	True	_+s_	_+s_	addition	addition
gueltigkeit_+s_bereich	gueltigkeit_+s_bereich	infrequent	True	_+s_	_+s_	addition	addition
samojede_+n_spitz	samojede_+n_spitz	infrequent	True	_+n_	_+n_	addition	addition
dramaturg_+en_stelle	dramatur_genstelle	infrequent	False	_+n_	_	addition	concatenation
schüppe_+n_straße	schüppe_+n_straße	infrequent	True	_+n_	_+n_	addition	addition
disponent_+en_ausbildung	dis_ponentenausbildung	infrequent	False	_+n_	_	addition	concatenation
adventist_+en_familie	adventist_+en_familie	infrequent	True	_+n_	_+n_	addition	addition
parallele_+n_paar	parallele_+n_paar	infrequent	True	_+n_	_+n_	addition	addition
logopäde_+n_verband	logopäde_+n_verband	infrequent	True	_+n_	_+n_	addition	addition
disponent_+en_stelle	dis_ponentenstelle	infrequent	False	_+n_	_	addition	concatenation
prädikant_+en_bibliothek	prädikant_+en_bibliothek	infrequent	True	_+n_	_+n_	addition	addition
kämpe_+n_straße	kämpe_+n_straße	infrequent	True	_+n_	_+n_	addition	addition
kommode_+n_schublade	kommode_+n_schublade	infrequent	True	_+n_	_+n_	addition	addition
makrone_+n_masse	makrone_+n_masse	infrequent	True	_+n_	_+n_	addition	addition
kinematograph_+en_vorstellung	kinematograph_+en_vorstellung	infrequent	True	_+n_	_+n_	addition	addition
nuance_+n_bereich	nuance_+n_bereich	infrequent	True	_+n_	_+n_	addition	addition
blesse_-e_huhn	bless_huhn	infrequent	False	_-e_	_	deletion	concatenation
einöde_-e_riegel	einödriegel	infrequent	False	_-e_	none	deletion	none
geleise_-e_anlage	geleis_anlage	infrequent	False	_-e_	_	deletion	concatenation
staend_+e_staat	staendestaat	infrequent	False	_+e_	none	addition	none
supernova_+e_explosion	supernovaeexplosion	infrequent	False	_+e_	none	addition	none
ärzt_+e_organisation	ärzteorganisation	infrequent	False	_+e_	none	addition	none
koern_+er_haufen	koernerhaufen	infrequent	False	_+er_	none	addition	none
baed_+er_architektur	baederarchitektur	infrequent	False	_+er_	none	addition	none
viech_+er_zeug	viecherzeug	infrequent	False	_+er_	none	addition	none
truthuhn_+=er_bestand	trut_hühnerbestand	infrequent	False	_+=er_	_	addition_umlaut	concatenation
gemeingut_+=er_wirtschaft	gemeingüter_wirtschaft	infrequent	False	_+=er_	_	addition_umlaut	concatenation
gemeingut_+=er_debatte	gemeingüterdebatte	infrequent	False	_+=er_	none	addition_umlaut	none
abhang_+=e_last	abhängelast	infrequent	False	_+=e_	none	addition_umlaut	none
abhang_+=e_system	abhängesystem	infrequent	False	_+=e_	none	addition_umlaut	none
abhang_+=e_wagen	abhängewagen	infrequent	False	_+=e_	none	addition_umlaut	none
aberglaube_+ns_vorstellung	aberglauben_+s_vorstellung	infrequent	False	_+ns_	_+s_	addition	addition
aberglaube_+ns_forschung	aberglauben_+s_forschung	infrequent	False	_+ns_	_+s_	addition	addition
aberglaube_+ns_kritik	aberglauben_+s_kritik	infrequent	False	_+ns_	_+s_	addition	addition
