	pred	comp_type	is_correct	target_link	pred_link	target_type	pred_type
mark_radikal	markradikal	common	False	_	none	concatenation	none
spende_bescheinigung	spende_bescheinigung	common	True	_	_	concatenation	concatenation
karton_plastik	kartonplastik	common	False	_	none	concatenation	none
gehäuse_ersatz	gehäuseersatz	common	False	_	none	concatenation	none
reise_kredit	reise_kredit	common	True	_	_	concatenation	concatenation
pech_moment	pech_moment	common	True	_	_	concatenation	concatenation
balkon_grille	balkongrille	common	False	_	none	concatenation	none
boden_abdruck	bode_+n_abdruck	common	False	_	_+n_	concatenation	addition
ziel_härte	ziel_härte	common	True	_	_	concatenation	concatenation
kapsel_perforation	kapselperforation	common	False	_	none	concatenation	none
schaum_pistole	schaumpistole	common	False	_	none	concatenation	none
verdienst_vorstellung	verdienst_vorstellung	common	True	_	_	concatenation	concatenation
meister_solist	meistersolist	common	False	_	none	concatenation	none
netzwerk_detail	netzwerk_detail	common	True	_	_	concatenation	concatenation
gold_deckel	gold_deckel	common	True	_	_	concatenation	concatenation
elektro_griller	elektrogriller	common	False	_	none	concatenation	none
sportwagen_tochter	sport_wagentochter	common	False	_	_	concatenation	concatenation
musik_traum	musik_traum	common	True	_	_	concatenation	concatenation
schweizer_haus	schweizerhaus	common	False	_	none	concatenation	none
wunsch_architekt	wunscharchitekt	common	False	_	none	concatenation	none
werkstatt_dach	werkstatt_dach	common	True	_	_	concatenation	concatenation
zivildienst_erfahrung	zivildiensterfahrung	common	False	_	none	concatenation	none
marmor_vertäfelung	marmor_vertäfelung	common	True	_	_	concatenation	concatenation
kammer_linse	kammerlinse	common	False	_	none	concatenation	none
jahrtausend_rückblick	jahrtausend_rückblick	common	True	_	_	concatenation	concatenation
wal_lücke	wallücke	common	False	_	none	concatenation	none
geld_lobby	geld_lobby	common	True	_	_	concatenation	concatenation
darm_paket	darm_paket	common	True	_	_	concatenation	concatenation
offizier_lehrgang	offizierlehrgang	common	False	_	none	concatenation	none
porträt_skizze	porträt_+s_kizze	common	False	_	_+s_	concatenation	addition
hobby_schreiberin	hobby_schreiberin	common	True	_	_	concatenation	concatenation
praxis_raeum	praxis_raeum	common	True	_	_	concatenation	concatenation
darm_stabilität	darm_stabilität	common	True	_	_	concatenation	concatenation
fitness_ball	fitness_ball	common	True	_	_	concatenation	concatenation
panorama_abschnitt	panorama_abschnitt	common	True	_	_	concatenation	concatenation
aal_verlust	aal_verlust	common	True	_	_	concatenation	concatenation
ausschluss_diagnose	ausschluss_diagnose	common	True	_	_	concatenation	concatenation
bediener_eingriff	bedienereingriff	common	False	_	none	concatenation	none
brett_stadt	brett_stadt	common	True	_	_	concatenation	concatenation
teil_plagiat	teil_plagiat	common	True	_	_	concatenation	concatenation
nebel_schutz	nebel_schutz	common	True	_	_	concatenation	concatenation
stifter_lauf	stifterlauf	common	False	_	none	concatenation	none
militär_design	militärdesign	common	False	_	none	concatenation	none
gepäck_träger	gepäck_träger	common	True	_	_	concatenation	concatenation
porträt_lithographie	porträtlithographie	common	False	_	none	concatenation	none
teil_kalender	teil_kalender	common	True	_	_	concatenation	concatenation
last_konzentration	last_konzentration	common	True	_	_	concatenation	concatenation
jugend_boot	jugend_boot	common	True	_	_	concatenation	concatenation
zweirad_treff	zweiradtreff	common	False	_	none	concatenation	none
lob_artikel	lobartikel	common	False	_	none	concatenation	none
haus_hoheit	haushoheit	common	False	_	none	concatenation	none
deck_tod	deck_tod	common	True	_	_	concatenation	concatenation
yoga_haus	yoga_haus	common	True	_	_	concatenation	concatenation
öko_frau	öko_frau	common	True	_	_	concatenation	concatenation
fun_veranstaltung	funveranstaltung	common	False	_	none	concatenation	none
tafel_jura	tafel_jura	common	True	_	_	concatenation	concatenation
display_anwendung	display_anwendung	common	True	_	_	concatenation	concatenation
damm_trasse	damm_trasse	common	True	_	_	concatenation	concatenation
genre_skizze	ge_+n_reskizze	common	False	_	_+n_	concatenation	addition
bein_muckis	beinmuckis	common	False	_	none	concatenation	none
teil_kondensation	teil_kondensation	common	True	_	_	concatenation	concatenation
archiv_festigkeit	archiv_festigkeit	common	True	_	_	concatenation	concatenation
fracht_liste	frachtliste	common	False	_	none	concatenation	none
apfel_gelee	apfel_gelee	common	True	_	_	concatenation	concatenation
designer_lampe	designerlampe	common	False	_	none	concatenation	none
satire_format	satireformat	common	False	_	none	concatenation	none
abfall_transporteur	abfall_transporteur	common	True	_	_	concatenation	concatenation
eis_mission	eis_mission	common	True	_	_	concatenation	concatenation
wechselkurs_anpassung	wechsel_kursanpassung	common	False	_	_	concatenation	concatenation
zusatz_wirkung	zusatz_wirkung	common	True	_	_	concatenation	concatenation
ersatz_leder	ersatz_leder	common	True	_	_	concatenation	concatenation
warenhaus_kredit	warenhaus_kredit	common	True	_	_	concatenation	concatenation
vorhersage_formel	vorhersageformel	common	False	_	none	concatenation	none
auswanderer_sendung	auswanderer_sendung	common	True	_	_	concatenation	concatenation
bürgermeister_funktion	bürgermeister_funktion	common	True	_	_	concatenation	concatenation
mutter_elch	mutterelch	common	False	_	none	concatenation	none
schlüssel_bedingung	schlüssel_bedingung	common	True	_	_	concatenation	concatenation
video_stoff	videostoff	common	False	_	none	concatenation	none
grafik_argument	grafikargument	common	False	_	none	concatenation	none
wahl_technik	wahl_technik	common	True	_	_	concatenation	concatenation
ersatz_karriere	ersatz_karriere	common	True	_	_	concatenation	concatenation
richter_meier	richtermeier	common	False	_	none	concatenation	none
anleihe_portfolio	anleihe_portfolio	common	True	_	_	concatenation	concatenation
fels_spalter	fel_+s_spalter	common	False	_	_+s_	concatenation	addition
funk_literatur	funkliteratur	common	False	_	none	concatenation	none
gewinn_walze	gewinn_walze	common	True	_	_	concatenation	concatenation
schweiß_auftrag	schweiß_auftrag	common	True	_	_	concatenation	concatenation
ding_weite	ding_weite	common	True	_	_	concatenation	concatenation
tennis_spaß	tennis_spaß	common	True	_	_	concatenation	concatenation
ferien_charakter	feriencharakter	common	False	_	none	concatenation	none
schloss_therme	schloss_therme	common	True	_	_	concatenation	concatenation
jury_klasse	jury_klasse	common	True	_	_	concatenation	concatenation
welt_spannung	welt_+s_pannung	common	False	_	_+s_	concatenation	addition
hochdruck_sumpf	hochdruck_sumpf	common	True	_	_	concatenation	concatenation
monitor_befehl	monitorbefehl	common	False	_	none	concatenation	none
image_verbesserung	imagever_besserung	common	False	_	_	concatenation	concatenation
koch_profi	koch_profi	common	True	_	_	concatenation	concatenation
gärtner_tugend	gärtnertugend	common	False	_	none	concatenation	none
finanz_präsident	finanz_präsident	common	True	_	_	concatenation	concatenation
studio_mischer	studio_mischer	common	True	_	_	concatenation	concatenation
referenz_suche	referenz_suche	common	True	_	_	concatenation	concatenation
wal_kopf	walkopf	common	False	_	none	concatenation	none
schlitz_fräsung	schlitz_fräsung	common	True	_	_	concatenation	concatenation
engel_gebet	engel_gebet	common	True	_	_	concatenation	concatenation
horn_kluft	horn_kluft	common	True	_	_	concatenation	concatenation
öko_lyrik	ökolyrik	common	False	_	none	concatenation	none
stress_menge	stress_menge	common	True	_	_	concatenation	concatenation
gewinn_zuschlag	gewinn_zuschlag	common	True	_	_	concatenation	concatenation
protokoll_vorlage	protokoll_vorlage	common	True	_	_	concatenation	concatenation
rhythmus_meister	rhythmus_meister	common	True	_	_	concatenation	concatenation
sitzplatz_gast	sitz_platzgast	common	False	_	_	concatenation	concatenation
lied_übergang	lie_dübergang	common	False	_	_	concatenation	concatenation
drachen_kamm	drachenkamm	common	False	_	none	concatenation	none
camping_krempel	camping_krempel	common	True	_	_	concatenation	concatenation
probe_skript	probe_+s_kript	common	False	_	_+s_	concatenation	addition
theater_genie	theater_genie	common	True	_	_	concatenation	concatenation
liga_absteiger	liga_absteiger	common	True	_	_	concatenation	concatenation
propaganda_plan	propaganda_plan	common	True	_	_	concatenation	concatenation
gitter_körper	gitter_körper	common	True	_	_	concatenation	concatenation
busch_weide	buschweide	common	False	_	none	concatenation	none
hof_zug	hofzug	common	False	_	none	concatenation	none
wurf_art	wur_fart	common	False	_	_	concatenation	concatenation
kegel_stand	kegel_stand	common	True	_	_	concatenation	concatenation
rock_märchen	rock_märchen	common	True	_	_	concatenation	concatenation
freizeit_spielchen	freizeitspielchen	common	False	_	none	concatenation	none
knorpel_versorgung	knorpel_versorgung	common	True	_	_	concatenation	concatenation
baum_magie	baum_magie	common	True	_	_	concatenation	concatenation
auslage_tisch	auslagetisch	common	False	_	none	concatenation	none
winter_angler	winterangler	common	False	_	none	concatenation	none
gast_fahrkarte	gast_fahrkarte	common	True	_	_	concatenation	concatenation
paddel_bericht	paddel_bericht	common	True	_	_	concatenation	concatenation
mono_fernseher	monofernseher	common	False	_	none	concatenation	none
regenwald_frucht	regenwald_frucht	common	True	_	_	concatenation	concatenation
mauer_höhle	mauerhöhle	common	False	_	none	concatenation	none
schlager_musik	schlager_musik	common	True	_	_	concatenation	concatenation
sound_debatte	sound_debatte	common	True	_	_	concatenation	concatenation
flugzeug_sitz	flugzeug_sitz	common	True	_	_	concatenation	concatenation
freiland_deposition	freiland_deposition	common	True	_	_	concatenation	concatenation
harmonie_brei	harmonie_brei	common	True	_	_	concatenation	concatenation
frühling_+s_tisch	frühling_+s_tisch	common	True	_+s_	_+s_	addition	addition
monat_+s_woche	monat_+s_woche	common	True	_+s_	_+s_	addition	addition
wirklichkeit_+s_klötzchen	wirklichkeit_+s_klötzchen	common	True	_+s_	_+s_	addition	addition
platzierung_+s_form	platzierung_+s_form	common	True	_+s_	_+s_	addition	addition
bereich_+s_ausschuss	bereich_+s_ausschuss	common	True	_+s_	_+s_	addition	addition
krieger_+s_mann	krieger_+s_mann	common	True	_+s_	_+s_	addition	addition
torsion_+s_effekt	torsion_+s_effekt	common	True	_+s_	_+s_	addition	addition
verbindung_+s_plan	verbindung_+s_plan	common	True	_+s_	_+s_	addition	addition
funktionär_+s_diktatur	funktionär_+s_diktatur	common	True	_+s_	_+s_	addition	addition
verlag_+s_promotion	verlag_+s_promotion	common	True	_+s_	_+s_	addition	addition
rationalität_+s_fiktion	rationalität_+s_fiktion	common	True	_+s_	_+s_	addition	addition
tagung_+s_zentrum	tagung_+s_zentrum	common	True	_+s_	_+s_	addition	addition
kriminalität_+s_anteil	kriminalität_+s_anteil	common	True	_+s_	_+s_	addition	addition
alter_+s_potenzial	alterspotenzial	common	False	_+s_	none	addition	none
ort_+s_bewegung	ort_+s_bewegung	common	True	_+s_	_+s_	addition	addition
alter_+s_reserve	alter_+s_reserve	common	True	_+s_	_+s_	addition	addition
belichtung_+s_möglichkeit	belichtung_+s_möglichkeit	common	True	_+s_	_+s_	addition	addition
rettung_+s_pfeil	rettung_+s_pfeil	common	True	_+s_	_+s_	addition	addition
leben_+s_panorama	lebe_+n_spanorama	common	False	_+s_	_+n_	addition	addition
vernichtung_+s_friede	vernichtung_+s_friede	common	True	_+s_	_+s_	addition	addition
redaktion_+s_anfrage	redaktion_+s_anfrage	common	True	_+s_	_+s_	addition	addition
beschäftigung_+s_kasten	beschäftigung_+s_kasten	common	True	_+s_	_+s_	addition	addition
liebling_+s_ton	liebling_+s_ton	common	True	_+s_	_+s_	addition	addition
gesinnung_+s_datei	gesinnung_+s_datei	common	True	_+s_	_+s_	addition	addition
werk_+s_struktur	werk_+s_struktur	common	True	_+s_	_+s_	addition	addition
vorrat_+s_gesellschaft	vorrat_+s_gesellschaft	common	True	_+s_	_+s_	addition	addition
arbeit_+s_formation	arbeit_+s_formation	common	True	_+s_	_+s_	addition	addition
gewicht_+s_verhältnis	gewicht_+s_verhältnis	common	True	_+s_	_+s_	addition	addition
trennung_+s_koeffizient	trennung_+s_koeffizient	common	True	_+s_	_+s_	addition	addition
vernichtung_+s_aktion	vernichtung_+s_aktion	common	True	_+s_	_+s_	addition	addition
regierung_+s_anwalt	regierung_+s_anwalt	common	True	_+s_	_+s_	addition	addition
verlängerung_+s_tag	verlängerung_+s_tag	common	True	_+s_	_+s_	addition	addition
benachrichtigung_+s_konzept	benachrichtigung_+s_konzept	common	True	_+s_	_+s_	addition	addition
empfang_+s_messung	empfang_+s_messung	common	True	_+s_	_+s_	addition	addition
bewegung_+s_seite	bewegung_+s_seite	common	True	_+s_	_+s_	addition	addition
pruefung_+s_verband	pruefung_+s_verband	common	True	_+s_	_+s_	addition	addition
arbeit_+s_status	arbeit_+s_status	common	True	_+s_	_+s_	addition	addition
beschäftigung_+s_einsatz	beschäftigung_+s_einsatz	common	True	_+s_	_+s_	addition	addition
erfolg_+s_argument	erfolg_+s_argument	common	True	_+s_	_+s_	addition	addition
haftung_+s_kapital	haftung_+s_kapital	common	True	_+s_	_+s_	addition	addition
exposition_+s_pfad	exposition_+s_pfad	common	True	_+s_	_+s_	addition	addition
unglück_+s_straße	unglück_+s_straße	common	True	_+s_	_+s_	addition	addition
regierung_+s_uebernahme	regierung_+s_uebernahme	common	True	_+s_	_+s_	addition	addition
sieg_+es_lied	sieg_+es_lied	common	True	_+s_	_+s_	addition	addition
übung_+s_platz	übung_+s_platz	common	True	_+s_	_+s_	addition	addition
angebot_+s_hinweis	angebot_+s_hinweis	common	True	_+s_	_+s_	addition	addition
konstruktion_+s_wissen	konstruktion_+s_wissen	common	True	_+s_	_+s_	addition	addition
telekommunikation_+s_professor	telekommunikation_+s_professor	common	True	_+s_	_+s_	addition	addition
sicherheit_+s_luecke	sicherheit_+s_luecke	common	True	_+s_	_+s_	addition	addition
kleidung_+s_reform	kleidung_+s_reform	common	True	_+s_	_+s_	addition	addition
gefühl_+s_krise	gefühl_+s_krise	common	True	_+s_	_+s_	addition	addition
besichtigung_+s_liste	besichtigung_+s_liste	common	True	_+s_	_+s_	addition	addition
spannung_+s_umschaltung	spannung_+s_umschaltung	common	True	_+s_	_+s_	addition	addition
dienstleistung_+s_gehalt	dienstleistung_+s_gehalt	common	True	_+s_	_+s_	addition	addition
identifikation_+s_rahmen	identifikation_+s_rahmen	common	True	_+s_	_+s_	addition	addition
wirkung_+s_zyklus	wirkung_+s_zyklus	common	True	_+s_	_+s_	addition	addition
aufmerksamkeit_+s_räuber	aufmerksamkeit_+s_räuber	common	True	_+s_	_+s_	addition	addition
zwang_+s_parfümierung	zwang_+s_parfümierung	common	True	_+s_	_+s_	addition	addition
beruhigung_+s_placebo	beruhigung_+s_placebo	common	True	_+s_	_+s_	addition	addition
verkehr_+s_konjunktur	verkehr_+s_konjunktur	common	True	_+s_	_+s_	addition	addition
mittag_+s_wind	mittag_+s_wind	common	True	_+s_	_+s_	addition	addition
weisheit_+s_vogel	weisheit_+s_vogel	common	True	_+s_	_+s_	addition	addition
skalierung_+s_eigenschaft	skalierung_+s_eigenschaft	common	True	_+s_	_+s_	addition	addition
zahlung_+s_sicherung	zahlung_+s_sicherung	common	True	_+s_	_+s_	addition	addition
bergwerk_+s_leute	bergwerk_+s_leute	common	True	_+s_	_+s_	addition	addition
stimmung_+s_bildung	stimmung_+s_bildung	common	True	_+s_	_+s_	addition	addition
sicherheit_+s_gewahrsam	sicherheit_+s_gewahrsam	common	True	_+s_	_+s_	addition	addition
sachverhalt_+s_beurteilung	sachverhalt_+s_beurteilung	common	True	_+s_	_+s_	addition	addition
ausrüstung_+s_art	ausrüstung_+s_art	common	True	_+s_	_+s_	addition	addition
kürzung_+s_vereinbarung	kürzung_+s_vereinbarung	common	True	_+s_	_+s_	addition	addition
selektion_+s_pool	selektion_+s_pool	common	True	_+s_	_+s_	addition	addition
einheit_+s_straße	einheit_+s_straße	common	True	_+s_	_+s_	addition	addition
verfolgung_+s_geist	verfolgung_+s_geist	common	True	_+s_	_+s_	addition	addition
behandlung_+s_bedürfnis	behandlung_+s_bedürfnis	common	True	_+s_	_+s_	addition	addition
virtualisierung_+s_szenarium	virtualisierung_+s_szenarium	common	True	_+s_	_+s_	addition	addition
aktionär_+s_hand	aktionär_+s_hand	common	True	_+s_	_+s_	addition	addition
artikulation_+s_ort	artikulationsort	common	False	_+s_	none	addition	none
währung_+s_region	währung_+s_region	common	True	_+s_	_+s_	addition	addition
begriff_+s_trias	begriff_strias	common	False	_+s_	_	addition	concatenation
aufklärung_+s_ausstattung	aufklärung_+s_ausstattung	common	True	_+s_	_+s_	addition	addition
verpflegung_+s_auto	verpflegung_+s_auto	common	True	_+s_	_+s_	addition	addition
querschnitt_+s_ressort	querschnitt_+s_ressort	common	True	_+s_	_+s_	addition	addition
haushalt_+s_vermögen	haushalt_+s_vermögen	common	True	_+s_	_+s_	addition	addition
eis_+es_heim	eisesheim	common	False	_+s_	none	addition	none
patenschaft_+s_anlage	patenschaft_+s_anlage	common	True	_+s_	_+s_	addition	addition
masse_+n_schlächterei	massenschlächterei	common	False	_+n_	none	addition	none
tide_+n_stieg	tide_+n_stieg	common	True	_+n_	_+n_	addition	addition
figur_+en_wissen	figur_+en_wissen	common	True	_+n_	_+n_	addition	addition
gruppe_+n_prüfung	gruppe_+n_prüfung	common	True	_+n_	_+n_	addition	addition
hölle_+n_brand	hölle_+n_brand	common	True	_+n_	_+n_	addition	addition
röhre_+n_stand	röhrenstand	common	False	_+n_	none	addition	none
klarinette_+n_einsatz	klarinetteneinsatz	common	False	_+n_	none	addition	none
ziege_+n_maske	ziege_+n_maske	common	True	_+n_	_+n_	addition	addition
seele_+n_tagebuch	seele_+n_tagebuch	common	True	_+n_	_+n_	addition	addition
experte_+n_geschichte	expertengeschichte	common	False	_+n_	none	addition	none
hose_+n_spanner	hose_+n_spanner	common	True	_+n_	_+n_	addition	addition
katze_+n_wurf	katze_+n_wurf	common	True	_+n_	_+n_	addition	addition
lesbe_+n_leben	lesbe_+n_leben	common	True	_+n_	_+n_	addition	addition
sünde_+n_waage	sünde_+n_waage	common	True	_+n_	_+n_	addition	addition
karte_+n_kompatibilität	kartenkompatibilität	common	False	_+n_	none	addition	none
lärche_+n_straße	lärchenstraße	common	False	_+n_	none	addition	none
quant_+en_kommunikation	quant_+en_kommunikation	common	True	_+n_	_+n_	addition	addition
rose_+n_malerei	rose_+n_malerei	common	True	_+n_	_+n_	addition	addition
platte_+n_meister	plattenmeister	common	False	_+n_	none	addition	none
stern_+en_rechner	sterne_+n_rechner	common	False	_+n_	_+n_	addition	addition
hose_+n_segment	hosensegment	common	False	_+n_	none	addition	none
glocke_+n_steuerung	glocke_+n_steuerung	common	True	_+n_	_+n_	addition	addition
harfe_+n_komposition	harfe_+n_komposition	common	True	_+n_	_+n_	addition	addition
echse_+n_liebhaber	echse_+n_liebhaber	common	True	_+n_	_+n_	addition	addition
katze_+n_liebhaber	katze_+n_liebhaber	common	True	_+n_	_+n_	addition	addition
auge_+n_riemen	augenriemen	common	False	_+n_	none	addition	none
autor_+en_feld	autor_+en_feld	common	True	_+n_	_+n_	addition	addition
wüste_+n_schurke	wüst_+en_schurke	common	False	_+n_	_+n_	addition	addition
winde_+n_typ	winde_+n_typ	common	True	_+n_	_+n_	addition	addition
karte_+n_landschaft	kartenlandschaft	common	False	_+n_	none	addition	none
maßnahme_+n_ebene	maßnahmenebene	common	False	_+n_	none	addition	none
maschine_+n_rüstzeit	maschine_+n_rüstzeit	common	True	_+n_	_+n_	addition	addition
gebühr_+en_angelegenheit	gebühr_+en_angelegenheit	common	True	_+n_	_+n_	addition	addition
tinte_+n_rezeptur	tint_+en_rezeptur	common	False	_+n_	_+n_	addition	addition
briefmarke_+n_messen	briefmarke_+n_messen	common	True	_+n_	_+n_	addition	addition
idee_+n_fundus	idee_+n_fundus	common	True	_+n_	_+n_	addition	addition
variable_+n_eingabe	variable_+n_eingabe	common	True	_+n_	_+n_	addition	addition
straße_+n_katalog	straße_+n_katalog	common	True	_+n_	_+n_	addition	addition
prämie_+n_versicherer	prämie_+n_versicherer	common	True	_+n_	_+n_	addition	addition
walze_+n_verschleiß	walze_+n_verschleiß	common	True	_+n_	_+n_	addition	addition
premiere_+n_präsentation	premierenpräsentation	common	False	_+n_	none	addition	none
präsident_+en_cup	präsident_+en_cup	common	True	_+n_	_+n_	addition	addition
seite_+n_bracke	seit_+en_bracke	common	False	_+n_	_+n_	addition	addition
mensch_+en_ratte	menschenratte	common	False	_+n_	none	addition	none
angehörige_+n_stunde	angehörigenstunde	common	False	_+n_	none	addition	none
hölle_+n_erlebnis	hölle_+n_erlebnis	common	True	_+n_	_+n_	addition	addition
sprache_-e_empfang	sprachempfang	common	False	_-e_	none	deletion	none
schule_-e_staatssekretär	schulstaat_+s_sekretär	common	False	_-e_	_+s_	deletion	addition
kontrolle_-e_pflicht	kontroll_pflicht	common	False	_-e_	_	deletion	concatenation
wolle_-e_mantel	woll_mantel	common	False	_-e_	_	deletion	concatenation
hund_+e_krankengymnastin	hundekranke_+n_gymnastin	common	False	_+e_	_+n_	addition	addition
referat_+e_seite	referat_+es_eite	common	False	_+e_	_+s_	addition	addition
apparat_+e_ausschuss	apparateausschuss	common	False	_+e_	none	addition	none
brett_+er_lücke	bretterlücke	common	False	_+er_	none	addition	none
mitglied_+er_sperre	mitgliedersperre	common	False	_+er_	none	addition	none
ei_+er_mann	eier_mann	common	False	_+er_	_	addition	concatenation
wort_+=er_kette	wörterkette	common	False	_+=er_	none	addition_umlaut	none
huhn_+=er_leiter	hühnerleiter	common	False	_+=er_	none	addition_umlaut	none
blatt_+=er_suppe	blättersuppe	common	False	_+=er_	none	addition_umlaut	none
gans_+=e_sänger	gänsesänger	common	False	_+=e_	none	addition_umlaut	none
gast_+=e_etage	gästeetage	common	False	_+=e_	none	addition_umlaut	none
stand_+=e_gesellschaft	stände_gesellschaft	common	False	_+=e_	_	addition_umlaut	concatenation
glaube_+ns_gesetz	glauben_+s_gesetz	common	False	_+ns_	_+s_	addition	addition
herz_+ens_eigenschaft	herzenseigenschaft	common	False	_+ns_	none	addition	none
name_+ns_roulette	namen_+s_roulette	common	False	_+ns_	_+s_	addition	addition
aufklärer_version	aufklärer_version	infrequent	True	_	_	concatenation	concatenation
analysis_unterricht	analysisunterricht	infrequent	False	_	none	concatenation	none
hausierer_ware	hausiererware	infrequent	False	_	none	concatenation	none
befürworter_schaft	befürworterschaft	infrequent	False	_	none	concatenation	none
muskateller_salbei	mus_katellersalbei	infrequent	False	_	_	concatenation	concatenation
abmarsch_tag	abmarschtag	infrequent	False	_	none	concatenation	none
mache_lohn	machelohn	infrequent	False	_	none	concatenation	none
patronage_macht	patronagemacht	infrequent	False	_	none	concatenation	none
grauen_fels	grau_+en_fels	infrequent	False	_	_+n_	concatenation	addition
barchent_produktion	barchent_produktion	infrequent	True	_	_	concatenation	concatenation
hänsel_straße	hänsel_straße	infrequent	True	_	_	concatenation	concatenation
romantiker_herz	romantikerherz	infrequent	False	_	none	concatenation	none
körnchen_geberin	körnchengeberin	infrequent	False	_	none	concatenation	none
