	gold	pred	comp_type
61	mail_gateway	m_ilgateway	common
62	manager_krankheit	m_nagerkrankheit	common
63	photovoltaik_büro	photovoltaikb_o	common
64	rasse_charakter	rasse_harakter	common
65	industrie_kooperation	industriek_operation	common
66	afrika_armee	afrik_armee	common
67	vogel_miere	vogelm_ere	common
68	kolonie_besitzerin	koloniebe_tzerin	common
69	technologie_überwachung	technologieüberwa_hung	common
70	leser_rezension	leserrez_+e_nsion	common
71	haupt_materie	hauptm_terie	common
72	karo_van	k_rovan	common
73	adler_ritter	adle_+es_itter	common
74	bitumen_schindel	bitumens_hindel	common
75	mädchen_hort	mäd_henhort	common
76	sarg_laden	s_rgladen	common
77	express_gut	expres_gut	common
78	sonder_bahre	sonderb_hre	common
79	archiv_kammer	arch_ammer	common
80	mark_radikal	markradik_l	common
81	spende_bescheinigung	spendebes_heinigung	common
82	karton_plastik	kartonpla_k	common
83	gehäuse_ersatz	gehäuseer_atz	common
84	reise_kredit	reise_kredit	common
85	pech_moment	pec_oment	common
86	balkon_grille	b_lkongrille	common
87	boden_abdruck	b_denabdruck	common
88	ziel_härte	ziel_+e_te	common
89	kapsel_perforation	kapse_lperforation	common
90	schaum_pistole	s_haumpistole	common
91	verdienst_vorstellung	verdienstvorst_+er_ung	common
92	meister_solist	me_tersolist	common
93	netzwerk_detail	netzwerkde_il	common
94	gold_deckel	golddeck_el	common
95	elektro_griller	el_+e_ktrogriller	common
96	sportwagen_tochter	sportw_gentochter	common
97	musik_traum	musik_raum	common
98	schweizer_haus	s_hweizerhaus	common
99	wunsch_architekt	wuns_harchitekt	common
100	werkstatt_dach	we_tattdach	common
101	zivildienst_erfahrung	zivildiensterf_+es_ahrung	common
102	marmor_vertäfelung	marmorvertäf_+es_elung	common
103	kammer_linse	kamme_rlinse	common
104	jahrtausend_rückblick	jahrtausendrückbl_k	common
105	wal_lücke	wallü_ke	common
106	geld_lobby	ge_lobby	common
107	darm_paket	darm_+es_aket	common
108	offizier_lehrgang	offi_+es_ierlehrgang	common
109	porträt_skizze	port_+e_skizze	common
110	hobby_schreiberin	hobby_hreiberin	common
111	praxis_raeum	pra_raeum	common
112	darm_stabilität	darms_abilität	common
113	fitness_ball	fitnessb_ll	common
114	panorama_abschnitt	panoramaabs_hnitt	common
115	aal_verlust	aalverlu_t	common
116	ausschluss_diagnose	ausschlus_agnose	common
117	bediener_eingriff	bedienereing_+es_iff	common
118	brett_stadt	bret_adt	common
119	teil_plagiat	teilp_iat	common
120	nebel_schutz	nebels_hutz	common
121	stifter_lauf	stif_+es_terlauf	common
122	militär_design	militärdes_ign	common
123	gepäck_träger	gep_+e_kträger	common
124	porträt_lithographie	porträt_hographie	common
125	teil_kalender	teilk_lender	common
126	last_konzentration	l_tkonzentration	common
127	jugend_boot	jugendb_ot	common
128	zweirad_treff	zwe_radtreff	common
129	lob_artikel	l_bartikel	common
130	haus_hoheit	hau_oheit	common
131	deck_tod	deck_tod	common
132	yoga_haus	yog_aus	common
133	öko_frau	ök_rau	common
134	fun_veranstaltung	funveran_taltung	common
135	tafel_jura	tafe_ra	common
136	display_anwendung	displ_+e_anwendung	common
137	damm_trasse	dam_rasse	common
138	genre_skizze	genreskiz_+es_e	common
139	bein_muckis	beinmuck_is	common
140	teil_kondensation	teilkonden_ation	common
141	archiv_festigkeit	archivfes_igkeit	common
142	fracht_liste	frac_tliste	common
143	apfel_gelee	apf_+es_elgelee	common
144	designer_lampe	des_ignerlampe	common
145	satire_format	sat_+ens_ireformat	common
146	abfall_transporteur	ab_ltransporteur	common
147	eis_mission	eism_ion	common
148	wechselkurs_anpassung	wec_elkursanpassung	common
149	zusatz_wirkung	zusatzwirku_ng	common
150	ersatz_leder	er_atzleder	common
151	warenhaus_kredit	w_renhauskredit	common
152	vorhersage_formel	vorher_ageformel	common
153	auswanderer_sendung	au_wanderersendung	common
154	bürgermeister_funktion	bürgerme_terfunktion	common
155	mutter_elch	mutterel_h	common
156	schlüssel_bedingung	schlü_elbedingung	common
157	video_stoff	video_toff	common
158	grafik_argument	grafik_rgument	common
159	wahl_technik	w_hltechnik	common
160	ersatz_karriere	er_atzkarriere	common
161	richter_meier	richterme_er	common
162	anleihe_portfolio	anleiheport_+e_lio	common
163	fels_spalter	fels_palter	common
164	funk_literatur	fu_+es_nkliteratur	common
165	gewinn_walze	gewinnw_lze	common
166	schweiß_auftrag	s_hweißauftrag	common
167	ding_weite	dingwe_+es_ite	common
168	tennis_spaß	tenn_paß	common
169	ferien_charakter	ferien_harakter	common
170	schloss_therme	s_hlosstherme	common
171	jury_klasse	jurykl_e	common
172	welt_spannung	we_pannung	common
173	hochdruck_sumpf	hochdruck_mpf	common
174	monitor_befehl	monitorbef_+es_ehl	common
175	image_verbesserung	imageverbes_erung	common
176	koch_profi	ko_hprofi	common
177	gärtner_tugend	gär_+es_tnertugend	common
178	finanz_präsident	fi_+es_nanzpräsident	common
179	studio_mischer	studiomi_her	common
180	referenz_suche	referenzsu_he	common
181	wal_kopf	w_lkopf	common
182	schlitz_fräsung	s_hlitzfräsung	common
183	engel_gebet	engel_+e_et	common
184	horn_kluft	hornkluf_+es_t	common
185	öko_lyrik	ök_lyrik	common
186	stress_menge	stres_menge	common
187	gewinn_zuschlag	gewinnzus_hlag	common
188	protokoll_vorlage	protokollv_age	common
189	rhythmus_meister	rhythmusme_ter	common
190	sitzplatz_gast	sitzpla_zgast	common
191	lied_übergang	liedü_gang	common
192	drachen_kamm	drachenka_m	common
193	camping_krempel	c_mpingkrempel	common
194	probe_skript	pr_+e_skript	common
195	theater_genie	the_tergenie	common
196	liga_absteiger	ligaab_teiger	common
197	propaganda_plan	prop_gandaplan	common
198	gitter_körper	gitterkö_rper	common
199	busch_weide	bu_hweide	common
200	hof_zug	hofz_+es_g	common
201	wurf_art	w_art	common
202	kegel_stand	kegels_and	common
203	rock_märchen	rock_ärchen	common
204	freizeit_spielchen	freizeitspiel_hen	common
205	knorpel_versorgung	knorpelver_rgung	common
206	baum_magie	ba_agie	common
207	auslage_tisch	ausl_getisch	common
208	winter_angler	wi_+es_nterangler	common
209	gast_fahrkarte	gas_fahrkarte	common
210	paddel_bericht	paddelbe_ht	common
211	mono_fernseher	monofe_+es_rnseher	common
212	regenwald_frucht	regenw_ldfrucht	common
213	mauer_höhle	m_uerhöhle	common
214	schlager_musik	s_hlagermusik	common
215	sound_debatte	sounddeb_e	common
216	flugzeug_sitz	flu_gzeugsitz	common
217	freiland_deposition	fr_+es_eilanddeposition	common
218	harmonie_brei	harmoniebr_+es_ei	common
219	frühling_+s_tisch	frü_lingstisch	common
220	monat_+s_woche	monatsw_he	common
221	wirklichkeit_+s_klötzchen	wirkli_hkeitsklötzchen	common
222	platzierung_+s_form	plat_+ens_zierungsform	common
223	bereich_+s_ausschuss	berei_ausschuss	common
224	krieger_+s_mann	krieger_mann	common
225	torsion_+s_effekt	torsionseff_+es_ekt	common
226	verbindung_+s_plan	verbindung_plan	common
227	funktionär_+s_diktatur	fu_+es_nktionärsdiktatur	common
228	verlag_+s_promotion	verl_+e_spromotion	common
229	rationalität_+s_fiktion	ration_litätsfiktion	common
230	tagung_+s_zentrum	t_gungszentrum	common
231	kriminalität_+s_anteil	kriminalität_nteil	common
232	alter_+s_potenzial	alterspotenz_l	common
233	ort_+s_bewegung	orts_+er_wegung	common
234	alter_+s_reserve	alte_+e_eserve	common
235	belichtung_+s_möglichkeit	belichtungsm_glichkeit	common
236	rettung_+s_pfeil	rettungspfe_+es_il	common
237	leben_+s_panorama	leben_panorama	common
238	vernichtung_+s_friede	verni_htungsfriede	common
239	redaktion_+s_anfrage	redakt_+e_nsanfrage	common
240	beschäftigung_+s_kasten	bes_häftigungskasten	common
241	liebling_+s_ton	liebl_+e_ston	common
242	gesinnung_+s_datei	gesinnung_datei	common
243	werk_+s_struktur	werksstruk_r	common
244	vorrat_+s_gesellschaft	vorratsgesells_haft	common
245	arbeit_+s_formation	arbe_formation	common
246	gewicht_+s_verhältnis	gew_htsverhältnis	common
247	trennung_+s_koeffizient	trennungskoeffi_+es_ient	common
248	vernichtung_+s_aktion	verni_htungsaktion	common
249	regierung_+s_anwalt	regierungsanw_lt	common
250	verlängerung_+s_tag	verlängerung_ag	common
251	benachrichtigung_+s_konzept	bena_hrichtigungskonzept	common
252	empfang_+s_messung	empfangsme_sung	common
253	bewegung_+s_seite	bewegungsse_te	common
254	pruefung_+s_verband	pruefu_+es_ngsverband	common
255	arbeit_+s_status	arbei_tatus	common
256	beschäftigung_+s_einsatz	bes_häftigungseinsatz	common
257	erfolg_+s_argument	erfolg_argument	common
258	haftung_+s_kapital	haftungsk_apital	common
259	exposition_+s_pfad	exposition_ad	common
260	unglück_+s_straße	unglü_ksstraße	common
261	regierung_+s_uebernahme	regierungsueb_ahme	common
262	sieg_+es_lied	sieges_lied	common
263	übung_+s_platz	übung_atz	common
264	angebot_+s_hinweis	angeb_hinweis	common
265	konstruktion_+s_wissen	konstruktionsw_sen	common
266	telekommunikation_+s_professor	telekommunikationsprofes_r	common
267	sicherheit_+s_luecke	sicherheits_+er_cke	common
268	kleidung_+s_reform	kleidungsref_+es_orm	common
269	gefühl_+s_krise	gefü_krise	common
270	besichtigung_+s_liste	besichtigungsl_te	common
271	spannung_+s_umschaltung	spannungsums_haltung	common
272	dienstleistung_+s_gehalt	dien_tleistungsgehalt	common
273	identifikation_+s_rahmen	identifikation_rahmen	common
274	wirkung_+s_zyklus	wirku_ngszyklus	common
275	aufmerksamkeit_+s_räuber	aufme_amkeitsräuber	common
276	zwang_+s_parfümierung	zwang_parfümierung	common
277	beruhigung_+s_placebo	beruhigungspla_ebo	common
278	verkehr_+s_konjunktur	verkehrsk_njunktur	common
279	mittag_+s_wind	mi_agswind	common
280	weisheit_+s_vogel	we_heitsvogel	common
281	skalierung_+s_eigenschaft	skalierungseigens_haft	common
282	zahlung_+s_sicherung	zahl_+e_ssicherung	common
283	bergwerk_+s_leute	bergwe_leute	common
284	stimmung_+s_bildung	stimmungsb_ldung	common
285	sicherheit_+s_gewahrsam	sicherheitsgew_hrsam	common
286	sachverhalt_+s_beurteilung	sa_hverhaltsbeurteilung	common
287	ausrüstung_+s_art	ausrüstung_art	common
288	kürzung_+s_vereinbarung	kü_rzungsvereinbarung	common
289	selektion_+s_pool	selek_+e_nspool	common
290	einheit_+s_straße	einheits_raße	common
291	verfolgung_+s_geist	verfolgungsgei_t	common
292	behandlung_+s_bedürfnis	behandlungsbedürf_+es_nis	common
293	virtualisierung_+s_szenarium	virtu_lisierungsszenarium	common
294	aktionär_+s_hand	aktionä_hand	common
295	artikulation_+s_ort	artiku_lationsort	common
296	währung_+s_region	w_hrungsregion	common
297	begriff_+s_trias	begriff_+es_strias	common
298	aufklärung_+s_ausstattung	aufklärungsaus_tattung	common
299	verpflegung_+s_auto	verpflegung_auto	common
300	querschnitt_+s_ressort	querschnittsres_ort	common
301	haushalt_+s_vermögen	hau_altsvermögen	common
302	eis_+es_heim	eise_eim	common
303	patenschaft_+s_anlage	patens_haftsanlage	common
304	masse_+n_schlächterei	massenschlä_hterei	common
305	tide_+n_stieg	tiden_eg	common
306	figur_+en_wissen	figurenw_sen	common
307	gruppe_+n_prüfung	gruppenprüfu_+es_ng	common
308	hölle_+n_brand	hölle_+e_and	common
309	röhre_+n_stand	röhren_tand	common
310	klarinette_+n_einsatz	klarinettenein_atz	common
311	ziege_+n_maske	ziegenm_ske	common
312	seele_+n_tagebuch	seelentagebu_h	common
313	experte_+n_geschichte	expertenges_hichte	common
314	hose_+n_spanner	hosen_panner	common
315	katze_+n_wurf	katzenw_f	common
316	lesbe_+n_leben	le_+e_nleben	common
317	sünde_+n_waage	sündenw_age	common
318	karte_+n_kompatibilität	kartenko_patibilität	common
319	lärche_+n_straße	lärchen_raße	common
320	quant_+en_kommunikation	quantenkommun_ation	common
321	rose_+n_malerei	rosenm_lerei	common
322	platte_+n_meister	plattenme_ter	common
323	stern_+en_rechner	sternenrec_ner	common
324	hose_+n_segment	hosense_gment	common
325	glocke_+n_steuerung	glock_ensteuerung	common
326	harfe_+n_komposition	ha_+ens_rfenkomposition	common
327	echse_+n_liebhaber	ec_enliebhaber	common
328	katze_+n_liebhaber	katzenl_haber	common
329	auge_+n_riemen	augenrieme_n	common
330	autor_+en_feld	autorenfe_+es_ld	common
331	wüste_+n_schurke	wüstens_hurke	common
332	winde_+n_typ	wi_+es_ndentyp	common
333	karte_+n_landschaft	kartenlan_haft	common
334	maßnahme_+n_ebene	m_ßnahmenebene	common
335	maschine_+n_rüstzeit	ma_hinenrüstzeit	common
336	gebühr_+en_angelegenheit	gebü_renangelegenheit	common
337	tinte_+n_rezeptur	tintenrez_+e_ptur	common
338	briefmarke_+n_messen	briefmarkenme_sen	common
339	idee_+n_fundus	idee_+e_ndus	common
340	variable_+n_eingabe	variab_leneingabe	common
341	straße_+n_katalog	straßenk_alog	common
342	prämie_+n_versicherer	prämienver_herer	common
343	walze_+n_verschleiß	w_lzenverschleiß	common
344	premiere_+n_präsentation	premierenpräs_tation	common
345	präsident_+en_cup	präsidenten_up	common
346	seite_+n_bracke	seitenbrack_e	common
347	mensch_+en_ratte	mens_henratte	common
348	angehörige_+n_stunde	angehörigen_tunde	common
349	hölle_+n_erlebnis	höl_lenerlebnis	common
350	sprache_-e_empfang	sprachempf_+es_ang	common
351	schule_-e_staatssekretär	schul_atssekretär	common
352	kontrolle_-e_pflicht	kontrollpfli_ht	common
353	wolle_-e_mantel	wollm_ntel	common
354	hund_+e_krankengymnastin	hundekrankengymn_stin	common
355	referat_+e_seite	referatese_te	common
356	apparat_+e_ausschuss	apparateau_huss	common
357	brett_+er_lücke	bretterlü_ke	common
358	mitglied_+er_sperre	mi_gliedersperre	common
359	ei_+er_mann	eierm_+es_ann	common
360	wort_+=er_kette	w_rterkette	common
361	huhn_+=er_leiter	hü_nerleiter	common
362	blatt_+=er_suppe	bl_ttersuppe	common
363	gans_+=e_sänger	gän_esänger	common
364	gast_+=e_etage	gä_teetage	common
365	stand_+=e_gesellschaft	ständegesells_haft	common
366	glaube_+ns_gesetz	glaubensgese_z	common
367	herz_+ens_eigenschaft	herzenseigens_haft	common
368	name_+ns_roulette	namen_roulette	common
369	aufklärer_version	auf_+es_klärerversion	infrequent
370	analysis_unterricht	anal_sunterricht	infrequent
371	hausierer_ware	hau_ererware	infrequent
372	befürworter_schaft	befürworter_haft	infrequent
373	muskateller_salbei	musk_ellersalbei	infrequent
374	abmarsch_tag	ab_arschtag	infrequent
375	mache_lohn	mac_elohn	infrequent
376	patronage_macht	patronagema_ht	infrequent
377	grauen_fels	grauenfe_+es_ls	infrequent
378	barchent_produktion	barchentproduk_ion	infrequent
379	hänsel_straße	hänse_raße	infrequent
380	romantiker_herz	rom_ntikerherz	infrequent
381	körnchen_geberin	kö_rnchengeberin	infrequent
382	philipper_brief	philipperb_+es_ief	infrequent
383	stretching_technik	stretchingtec_nik	infrequent
384	skala_tal	sk_latal	infrequent
385	dramatiker_förderung	dram_ikerförderung	infrequent
386	angelus_glocke	angelu_glocke	infrequent
387	nazarener_stil	n_zarenerstil	infrequent
388	systematik_baum	systematikb_m	infrequent
389	schikane_aktion	sc_kaneaktion	infrequent
390	yogi_bär	yogib_r	infrequent
391	zwölfzylinder_triebwerk	zwölf_+es_ylindertriebwerk	infrequent
392	schreiben_lernen	s_hreibenlernen	infrequent
393	empfehler_programm	empfe_+es_hlerprogramm	infrequent
394	turboprop_motor	turbopropm_tor	infrequent
395	blasphemie_prozess	bl_phemieprozess	infrequent
396	verletzer_prozess	verletzerprozes_s	infrequent
397	kalahari_gebiet	k_laharigebiet	infrequent
398	countdown_timer	c_untdowntimer	infrequent
399	karmesin_farbe	karme_infarbe	infrequent
400	aurikel_blüte	aurikelb_e	infrequent
401	typografie_funktion	typografiefu_+es_nktion	infrequent
402	virginia_wachtel	virginiawa_htel	infrequent
403	wetzstein_stollen	wetzsteins_ollen	infrequent
404	blouson_schnitt	blousons_hnitt	infrequent
405	neider_sachse	neidersa_hse	infrequent
406	oktopus_garten	oktopu_garten	infrequent
407	bilharziose_erreger	b_arzioseerreger	infrequent
408	böhme_ufer	böhmeuf_+es_er	infrequent
409	monarch_falter	monarc_falter	infrequent
410	tungsten_anteil	tungsten_nteil	infrequent
411	nörgler_fraktion	nörglerf_+es_aktion	infrequent
412	numerus_markierung	numerus_arkierung	infrequent
413	eiffel_studio	eiffels_io	infrequent
414	galan_gin	gal_ngin	infrequent
415	bora_kai	b_rakai	infrequent
416	publicity_arbeit	publ_tyarbeit	infrequent
417	dandy_boy	dandyb_y	infrequent
418	demonstrator_maschine	demonstratorma_hine	infrequent
419	zwischenfall_training	zwischenfal_raining	infrequent
420	determinismus_konzept	determinismu_konzept	infrequent
421	superior_zimmer	superiorzimme_r	infrequent
422	vordach_pfosten	vordac_osten	infrequent
423	smalltalk_thema	sm_lltalkthema	infrequent
424	spießbürger_idyll	spießbü_rgeridyll	infrequent
425	kreationismus_vorwurf	kreationismu_vorwurf	infrequent
426	voraussage_kraft	voraus_agekraft	infrequent
427	tessiner_brot	tes_nerbrot	infrequent
428	methylphenidat_behandlung	me_ylphenidatbehandlung	infrequent
429	umgriff_ebene	u_griffebene	infrequent
430	imago_tag	im_gotag	infrequent
431	schäffer_ei	schäf_+es_ferei	infrequent
432	salmler_gattung	s_lmlergattung	infrequent
433	körnchen_pickerei	körnchenpick_erei	infrequent
434	enzyklopädie_band	enzyklopädieb_nd	infrequent
435	spalter_wahl	sp_lterwahl	infrequent
436	psychosomatik_abteilung	psych_matikabteilung	infrequent
437	listung_+s_gespräch	listungsgesprä_h	infrequent
438	regularität_+s_satz	regularität_atz	infrequent
439	ästhetisierung_+s_kritik	ä_etisierungskritik	infrequent
440	günstling_+s_wirtschaft	gün_tlingswirtschaft	infrequent
441	zusammenlagerung_+s_hinweis	zusammenl_gerungshinweis	infrequent
442	faulheit_+s_verdacht	faulheitsverdac_ht	infrequent
443	besänftigung_+s_strategie	besänftigungs_rategie	infrequent
444	ausfachung_+s_bohrung	ausfachungsb_hrung	infrequent
445	fassenacht_+s_zeit	fassena_htszeit	infrequent
446	saldierung_+s_vorschrift	s_ldierungsvorschrift	infrequent
447	verdingung_+s_muster	verdingungsmu_ter	infrequent
448	rauhigkeit_+s_spitz	rauhigke_spitz	infrequent
449	leugnung_+s_prozess	le_+e_nungsprozess	infrequent
450	befassung_+s_pflicht	befassungspfli_ht	infrequent
451	mächtigkeit_+s_verteilung	mä_htigkeitsverteilung	infrequent
452	entrechtung_+s_programm	entrec_tungsprogramm	infrequent
453	umhüllung_+s_qualität	umhül_ngsqualität	infrequent
454	optimalität_+s_kriterium	optimali_+e_skriterium	infrequent
455	ungleichung_+s_kette	unglei_hungskette	infrequent
456	entschichtung_+s_arbeit	entschichtung_arbeit	infrequent
457	entstalinisierung_+s_krise	ent_talinisierungskrise	infrequent
458	ingestion_+s_unfall	inges_ionsunfall	infrequent
459	reorientierung_+s_phase	reorientierungsp_e	infrequent
460	ersitzung_+s_zeit	er_tzungszeit	infrequent
461	verfrühung_+s_schaden	verfrühungs_haden	infrequent
462	gueltigkeit_+s_bereich	gueltigkeitsberei_h	infrequent
463	samojede_+n_spitz	sa_ojedenspitz	infrequent
464	dramaturg_+en_stelle	dram_turgenstelle	infrequent
465	schüppe_+n_straße	schüppen_raße	infrequent
466	disponent_+en_ausbildung	disponentenausb_ldung	infrequent
467	adventist_+en_familie	adventistenf_lie	infrequent
468	parallele_+n_paar	parallelenp_ar	infrequent
469	logopäde_+n_verband	l_gopädenverband	infrequent
470	disponent_+en_stelle	disponenten_telle	infrequent
471	prädikant_+en_bibliothek	prädikantenbibl_thek	infrequent
472	kämpe_+n_straße	kä_penstraße	infrequent
473	kommode_+n_schublade	kommodenschubl_de	infrequent
474	makrone_+n_masse	makronenm_e	infrequent
475	kinematograph_+en_vorstellung	kinem_ographenvorstellung	infrequent
476	nuance_+n_bereich	nuancenberei_h	infrequent
477	blesse_-e_huhn	bles_uhn	infrequent
478	einöde_-e_riegel	einödri_+es_egel	infrequent
479	geleise_-e_anlage	gele_nlage	infrequent
480	staend_+e_staat	staendes_at	infrequent
481	supernova_+e_explosion	supernovaee_+e_osion	infrequent
482	ärzt_+e_organisation	ärzteorgan_ation	infrequent
483	koern_+er_haufen	koernerha_+ens_ufen	infrequent
484	baed_+er_architektur	b_ederarchitektur	infrequent
485	viech_+er_zeug	vie_herzeug	infrequent
486	truthuhn_+=er_bestand	truthühnerbe_tand	infrequent
487	gemeingut_+=er_wirtschaft	gemeingüterwirts_haft	infrequent
488	gemeingut_+=er_debatte	gemeingüterdeb_e	infrequent
489	abhang_+=e_last	abhän_ast	infrequent
490	abhang_+=e_system	abhänges_tem	infrequent
491	abhang_+=e_wagen	abhängew_gen	infrequent
492	aberglaube_+ns_vorstellung	abe_aubensvorstellung	infrequent
493	aberglaube_+ns_forschung	abe_aubensforschung	infrequent
494	aberglaube_+ns_kritik	abe_aubenskritik	infrequent
495	apoll_altar	apol_tar	hapax_legomena
496	fellchen_hilfe	fellc_enhilfe	hapax_legomena
497	gilgamesch_epos	gilgames_hepos	hapax_legomena
498	molchen_berg	mol_henberg	hapax_legomena
499	reinemacher_frau	reinema_herfrau	hapax_legomena
500	bremervörder_innen	bremervörderi_+es_nnen	hapax_legomena
501	albinismus_form	albinismu_form	hapax_legomena
502	fachsimpler_ei	fach_plerei	hapax_legomena
503	atrazin_wert	atrazinwe_+es_t	hapax_legomena
504	sharia_gericht	s_ariagericht	hapax_legomena
505	krankmacher_übung	krankm_herübung	hapax_legomena
506	wassrer_rutsch	w_srerrutsch	hapax_legomena
507	hosianna_ruf	h_iannaruf	hapax_legomena
508	orkus_nebel	orku_nebel	hapax_legomena
509	defunktion_alisierung	defu_+es_nktionalisierung	hapax_legomena
510	transillumination_+s_technik	transillu_nationstechnik	hapax_legomena
511	nachbeatmung_+s_zeit	nachbe_tmungszeit	hapax_legomena
512	konditionalität_+s_prinzip	kondition_litätsprinzip	hapax_legomena
513	wiederauffrischung_+s_kurs	wiederau_+ens_frischungskurs	hapax_legomena
514	freistoß_+s_tor	freistoßs_or	hapax_legomena
515	gastropode_+n_fauna	gastropoden_+e_na	hapax_legomena
516	gefägedanke_+n_linie	gefä_+es_gedankenlinie	hapax_legomena
517	altarist_+en_haus	al_aristenhaus	hapax_legomena
518	genosse_-e_innenschaft	genossinnens_haft	hapax_legomena
519	maegd_+e_frau	m_egdefrau	hapax_legomena
520	maerkt_+e_trennung	m_erktetrennung	hapax_legomena
521	gaeng_+e_viertel	g_engeviertel	hapax_legomena
522	raed_+er_werk	raederw_+es_rk	hapax_legomena
523	graeb_+er_feld	graeberf_+es_eld	hapax_legomena
524	glaes_+er_ruecken	glaeserrue_ken	hapax_legomena
525	sammel_+ns_wert	sa_elnswert	hapax_legomena
526	unglaube_+ns_bekenntnis	un_glaubensbekenntnis	hapax_legomena
527	kind_+er_arzt	kinde_rarzt	allomorphic_fc
528	kind_+es_alter	kindes_lter	allomorphic_fc
529	kind_+s_tod	kind_tod	allomorphic_fc
530	kind_bett	kindb_+es_ett	allomorphic_fc
531	mann_deckung	manndeck_ng	allomorphic_fc
532	mann_+=er_beruf	männerb_+es_eruf	allomorphic_fc
533	mann_+es_kraft	mannes_raft	allomorphic_fc
534	mann_+s_volk	m_nnsvolk	allomorphic_fc
535	mensch_werdung	mens_hwerdung	allomorphic_fc
536	mensch_+en_affe	mens_henaffe	allomorphic_fc
537	mensch_+ens_kind	mens_henskind	allomorphic_fc
538	schwein_+e_fleisch	schweinefle_h	allomorphic_fc
539	schwein_kram	schwe_ram	allomorphic_fc
540	schwein_+s_galopp	schweinsg_lopp	allomorphic_fc
541	maus_klick	mauskli_k	allomorphic_fc
542	maus_+e_falle	mause_falle	allomorphic_fc
543	maus_+=e_falle	mäuse_falle	allomorphic_fc
544	hund_katze	hun_katze	invented
545	hund_+e_katze	hundek_ze	invented
546	hund_+s_katze	hun_katze	invented
547	erde_-e_ei	er_+es_dei	invented
548	erde_ei	erdee_+es_i	invented
549	erde_+n_ei	erdene_i	invented
550	pferd_wolke	pferdw_lke	invented
551	pferd_+e_wolke	pferdew_lke	invented
552	katze_hund	katze_+e_nd	invented
553	katze_+n_hund	katze_+e_nd	invented
554	ei_erde	e_erde	invented
555	ei_+er_erde	e_ererde	invented
556	schwein_frosch	s_hweinfrosch	invented
557	schwein_+e_frosch	s_hweinefrosch	invented
558	schwein_+s_frosch	s_hweinsfrosch	invented
559	maus_elefant	mau_elefant	invented
560	maus_+e_elefant	mausee_+e_ant	invented
561	schaf_wolke	s_hafwolke	invented
562	schaf_+s_wolke	s_hafswolke	invented
563	huhn_fuchs	huhnfu_hs	invented
564	huhn_+=er_fuchs	hühnerfu_hs	invented
565	elefant_erdbeere	el_+e_nterdbeere	invented
566	elefant_+en_erdbeere	el_+e_ntenerdbeere	invented
567	münz_-e_knopf	mün_zknopf	invented
568	münze_+n_knopf	münze_+e_knopf	invented
569	gans_würfel	gansw_el	invented
570	gans_=e_würfel	gans=ew_el	invented
571	birne_-e_bus	bi_+es_rnbus	invented
572	birne_+n_bus	bi_+es_rnenbus	invented
573	hahn_hund	hahnhun_d	invented
