	gold	pred	comp_type
113	fitness_ball	fitne_ssball	common
114	panorama_abschnitt	pa_+er_oramaabschnitt	common
115	aal_verlust	aalv_erlust	common
116	ausschluss_diagnose	au_sschlussdiagnose	common
117	bediener_eingriff	bedienerei_+er_griff	common
118	brett_stadt	bretts_tadt	common
119	teil_plagiat	teilp_lagiat	common
120	nebel_schutz	neb_lschutz	common
121	stifter_lauf	st_+er_fterlauf	common
122	militär_design	mi_+er_itärdesign	common
123	gepäck_träger	gepä_+er_träger	common
124	porträt_lithographie	p_+er_trätlithographie	common
125	teil_kalender	tei_+er_kalender	common
126	last_konzentration	lastkonzent_+er_ation	common
127	jugend_boot	jugend_boot	common
128	zweirad_treff	zweiradt_+er_eff	common
129	lob_artikel	lobarti_kel	common
130	haus_hoheit	haus_hoheit	common
131	deck_tod	deckto_d	common
132	yoga_haus	yo_gahaus	common
133	öko_frau	ökof_+er_au	common
134	fun_veranstaltung	funvera_+er_staltung	common
135	tafel_jura	taf_+er_ljura	common
136	display_anwendung	disp_+er_ayanwendung	common
137	damm_trasse	dammt_+er_asse	common
138	genre_skizze	genres_+er_izze	common
139	bein_muckis	bein_muckis	common
140	teil_kondensation	tei_+er_kondensation	common
141	archiv_festigkeit	archivf_+er_stigkeit	common
142	fracht_liste	f_rachtliste	common
143	apfel_gelee	apf_elgelee	common
144	designer_lampe	designer_+er_ampe	common
145	satire_format	sati_reformat	common
146	abfall_transporteur	abfallt_+er_ansporteur	common
147	eis_mission	eis_+er_ssion	common
148	wechselkurs_anpassung	wechselku_+er_sanpassung	common
149	zusatz_wirkung	zusat_+er_zwirkung	common
150	ersatz_leder	ersatz_+er_eder	common
151	warenhaus_kredit	warenhausk_+er_edit	common
152	vorhersage_formel	vorhersa_+er_eformel	common
153	auswanderer_sendung	auswanderersend_ung	common
154	bürgermeister_funktion	bürgermeisterfu_+er_ktion	common
155	mutter_elch	muttere_lch	common
156	schlüssel_bedingung	schlüsselbed_ingung	common
157	video_stoff	videosto_ff	common
158	grafik_argument	grafik_argument	common
159	wahl_technik	wahltechni_k	common
160	ersatz_karriere	ersat_+er_zkarriere	common
161	richter_meier	richte_+er_meier	common
162	anleihe_portfolio	anleiheportf_olio	common
163	fels_spalter	f_+er_sspalter	common
164	funk_literatur	fu_+er_kliteratur	common
165	gewinn_walze	gewin_+er_walze	common
166	schweiß_auftrag	schweiß_auftrag	common
167	ding_weite	din_+er_weite	common
168	tennis_spaß	ten_+er_isspaß	common
169	ferien_charakter	feri_encharakter	common
170	schloss_therme	s_+er_osstherme	common
171	jury_klasse	juryk_+er_asse	common
172	welt_spannung	weltspa_+er_nung	common
173	hochdruck_sumpf	hochd_rucksumpf	common
174	monitor_befehl	moni_torbefehl	common
175	image_verbesserung	imagev_erbesserung	common
176	koch_profi	kochp_+er_ofi	common
177	gärtner_tugend	gä_+er_tnertugend	common
178	finanz_präsident	finanzp_+er_äsident	common
179	studio_mischer	stu_diomischer	common
180	referenz_suche	referenz_suche	common
181	wal_kopf	wa_+er_kopf	common
182	schlitz_fräsung	schlit_+er_fräsung	common
183	engel_gebet	eng_elgebet	common
184	horn_kluft	hornk_+er_uft	common
185	öko_lyrik	öko_+er_yrik	common
186	stress_menge	st_+er_essmenge	common
187	gewinn_zuschlag	gewinnz_uschlag	common
188	protokoll_vorlage	pro_tokollvorlage	common
189	rhythmus_meister	rhyt_+er_musmeister	common
190	sitzplatz_gast	sitzp_+er_atzgast	common
191	lied_übergang	liedüb_ergang	common
192	drachen_kamm	d_rachenkamm	common
193	camping_krempel	campi_ngkrempel	common
194	probe_skript	p_+er_obeskript	common
195	theater_genie	t_+er_heatergenie	common
196	liga_absteiger	li_+er_aabsteiger	common
197	propaganda_plan	propaga_+er_daplan	common
198	gitter_körper	gitt_erkörper	common
199	busch_weide	b_uschweide	common
200	hof_zug	hof_zug	common
201	wurf_art	wu_+er_fart	common
202	kegel_stand	kege_+er_stand	common
203	rock_märchen	rockmä_+er_chen	common
204	freizeit_spielchen	freizeitspi_elchen	common
205	knorpel_versorgung	knorp_+er_lversorgung	common
206	baum_magie	baum_magie	common
207	auslage_tisch	ausla_+er_etisch	common
208	winter_angler	wint_+er_rangler	common
209	gast_fahrkarte	gastf_ahrkarte	common
210	paddel_bericht	p_elbericht	common
211	mono_fernseher	monof_+er_rnseher	common
212	regenwald_frucht	regenwaldf_rucht	common
213	mauer_höhle	mauee_-e_öhle	common
214	schlager_musik	schla_+er_ermusik	common
215	sound_debatte	sound_debatte	common
216	flugzeug_sitz	f_+er_ugzeugsitz	common
217	freiland_deposition	f_+er_landdeposition	common
218	harmonie_brei	ha_+er_moniebrei	common
219	frühling_+s_tisch	frühlingsti_sch	common
220	monat_+s_woche	monats_woche	common
221	wirklichkeit_+s_klötzchen	wirklichkeitsklö_tzchen	common
222	platzierung_+s_form	p_+er_atzierungsform	common
223	bereich_+s_ausschuss	bereichsau_sschuss	common
224	krieger_+s_mann	kr_iegersmann	common
225	torsion_+s_effekt	tors_+er_onseffekt	common
226	verbindung_+s_plan	v_erbindungsplan	common
227	funktionär_+s_diktatur	funktionä_+er_sdiktatur	common
228	verlag_+s_promotion	verlagspromoti_on	common
229	rationalität_+s_fiktion	rationa_+er_itätsfiktion	common
230	tagung_+s_zentrum	tagu_+er_gszentrum	common
231	kriminalität_+s_anteil	krimina_+er_itätsanteil	common
232	alter_+s_potenzial	alterspot_+er_nzial	common
233	ort_+s_bewegung	o_+er_tsbewegung	common
234	alter_+s_reserve	alters_+er_eserve	common
235	belichtung_+s_möglichkeit	belichtu_+er_gsmöglichkeit	common
236	rettung_+s_pfeil	rettu_+er_gspfeil	common
237	leben_+s_panorama	lebenspa_+er_orama	common
238	vernichtung_+s_friede	vernichtu_+er_gsfriede	common
239	redaktion_+s_anfrage	redaktionsanf_rage	common
240	beschäftigung_+s_kasten	b_eschäftigungskasten	common
241	liebling_+s_ton	li_+er_blingston	common
242	gesinnung_+s_datei	ges_+er_nungsdatei	common
243	werk_+s_struktur	werksst_+er_uktur	common
244	vorrat_+s_gesellschaft	vorra_tsgesellschaft	common
245	arbeit_+s_formation	arbeitsforma_+er_ion	common
246	gewicht_+s_verhältnis	gewichtsverhä_+er_tnis	common
247	trennung_+s_koeffizient	trennungskoef_+er_izient	common
248	vernichtung_+s_aktion	vernichtu_+er_gsaktion	common
249	regierung_+s_anwalt	regieru_+er_gsanwalt	common
250	verlängerung_+s_tag	v_+er_rlängerungstag	common
251	benachrichtigung_+s_konzept	be_nachrichtigungskonzept	common
252	empfang_+s_messung	empf_angsmessung	common
253	bewegung_+s_seite	bewegu_+er_gsseite	common
254	pruefung_+s_verband	pruefu_+er_gsverband	common
255	arbeit_+s_status	a_+er_beitsstatus	common
256	beschäftigung_+s_einsatz	beschäf_tigungseinsatz	common
257	erfolg_+s_argument	erf_olgsargument	common
258	haftung_+s_kapital	haftungska_+er_ital	common
259	exposition_+s_pfad	ex_+er_ositionspfad	common
260	unglück_+s_straße	ung_lücksstraße	common
261	regierung_+s_uebernahme	regieru_+er_gsuebernahme	common
262	sieg_+es_lied	siegesli_ed	common
263	übung_+s_platz	übungsp_+er_atz	common
264	angebot_+s_hinweis	a_+er_gebotshinweis	common
265	konstruktion_+s_wissen	konstrukt_+er_onswissen	common
266	telekommunikation_+s_professor	telekommunikat_+er_onsprofessor	common
267	sicherheit_+s_luecke	sicherheitslu_ecke	common
268	kleidung_+s_reform	kleid_ungsreform	common
269	gefühl_+s_krise	gefuhl_+=er_rise	common
270	besichtigung_+s_liste	besichtigungs_+er_iste	common
271	spannung_+s_umschaltung	spannungsu_mschaltung	common
272	dienstleistung_+s_gehalt	dienst_+er_leistungsgehalt	common
273	identifikation_+s_rahmen	identif_+er_kationsrahmen	common
274	wirkung_+s_zyklus	wirku_+er_gszyklus	common
275	aufmerksamkeit_+s_räuber	aufmerksamkeits_+er_äuber	common
276	zwang_+s_parfümierung	zwangspa_+er_fümierung	common
277	beruhigung_+s_placebo	beruhigu_+er_gsplacebo	common
278	verkehr_+s_konjunktur	verkehrskonj_unktur	common
279	mittag_+s_wind	mitta_+er_swind	common
280	weisheit_+s_vogel	weisheits_vogel	common
281	skalierung_+s_eigenschaft	skalieru_+er_gseigenschaft	common
282	zahlung_+s_sicherung	zahlu_+er_gssicherung	common
283	bergwerk_+s_leute	b_ergwerksleute	common
284	stimmung_+s_bildung	stimmu_+er_gsbildung	common
285	sicherheit_+s_gewahrsam	sicherheitsgewa_+er_sam	common
286	sachverhalt_+s_beurteilung	sachverha_+er_tsbeurteilung	common
287	ausrüstung_+s_art	ausrüstu_+er_gsart	common
288	kürzung_+s_vereinbarung	kürzungsv_+er_reinbarung	common
289	selektion_+s_pool	selekt_+er_onspool	common
290	einheit_+s_straße	ei_+er_heitsstraße	common
291	verfolgung_+s_geist	verf_olgungsgeist	common
292	behandlung_+s_bedürfnis	behandlu_+er_gsbedürfnis	common
293	virtualisierung_+s_szenarium	virtua_+er_isierungsszenarium	common
294	aktionär_+s_hand	akt_+er_onärshand	common
295	artikulation_+s_ort	artiku_+er_ationsort	common
296	währung_+s_region	wä_+er_ungsregion	common
297	begriff_+s_trias	begriffst_+er_ias	common
298	aufklärung_+s_ausstattung	aufklä_+er_gsausstattung	common
299	verpflegung_+s_auto	verpf_legungsauto	common
300	querschnitt_+s_ressort	qu_rschnittsressort	common
301	haushalt_+s_vermögen	hausha_+er_tsvermögen	common
302	eis_+es_heim	eis_esheim	common
303	patenschaft_+s_anlage	pate_nschaftsanlage	common
304	masse_+n_schlächterei	massenschlä_+er_erei	common
305	tide_+n_stieg	tid_+er_stieg	common
306	figur_+en_wissen	fi_+er_urenwissen	common
307	gruppe_+n_prüfung	grup_+er_enprüfung	common
308	hölle_+n_brand	hö_+er_lenbrand	common
309	röhre_+n_stand	röhrensta_nd	common
310	klarinette_+n_einsatz	klarinett_+er_neinsatz	common
311	ziege_+n_maske	ziegenm_aske	common
312	seele_+n_tagebuch	seelenta_gebuch	common
313	experte_+n_geschichte	exp_+er_rtengeschichte	common
314	hose_+n_spanner	hose_+er_spanner	common
315	katze_+n_wurf	kat_+er_zenwurf	common
316	lesbe_+n_leben	lesben_+er_eben	common
317	sünde_+n_waage	sündenw_aage	common
318	karte_+n_kompatibilität	kartenkompatibi_+er_ität	common
319	lärche_+n_straße	lä_+er_chenstraße	common
320	quant_+en_kommunikation	qua_+er_tenkommunikation	common
321	rose_+n_malerei	rosenma_+er_erei	common
322	platte_+n_meister	p_+er_attenmeister	common
323	stern_+en_rechner	sternenr_echner	common
324	hose_+n_segment	hosen_segment	common
325	glocke_+n_steuerung	glockensteu_+er_rung	common
326	harfe_+n_komposition	harf_enkomposition	common
327	echse_+n_liebhaber	echs_+er_iebhaber	common
328	katze_+n_liebhaber	katz_+er_iebhaber	common
329	auge_+n_riemen	au_+er_enriemen	common
330	autor_+en_feld	autorenf_eld	common
331	wüste_+n_schurke	wüste_nschurke	common
332	winde_+n_typ	wind_+er_ntyp	common
333	karte_+n_landschaft	ka_+er_tenlandschaft	common
334	maßnahme_+n_ebene	maßna_+er_nebene	common
335	maschine_+n_rüstzeit	maschinenrüs_+er_zeit	common
336	gebühr_+en_angelegenheit	geb_+er_enangelegenheit	common
337	tinte_+n_rezeptur	tintenrez_+er_ptur	common
338	briefmarke_+n_messen	briefma_+er_kenmessen	common
339	idee_+n_fundus	ideenfu_+er_dus	common
340	variable_+n_eingabe	va_+er_iableneingabe	common
341	straße_+n_katalog	straßenkata_log	common
342	prämie_+n_versicherer	pramien_+=er_sicherer	common
343	walze_+n_verschleiß	wa_+er_zenverschleiß	common
344	premiere_+n_präsentation	premierenp_+er_äsentation	common
345	präsident_+en_cup	p_+er_äsidentencup	common
346	seite_+n_bracke	seitenb_racke	common
347	mensch_+en_ratte	menschen_+er_atte	common
348	angehörige_+n_stunde	angehorigen_+=er_nde	common
349	hölle_+n_erlebnis	hö_+er_lenerlebnis	common
350	sprache_-e_empfang	sp_rachempfang	common
351	schule_-e_staatssekretär	schu_+er_staatssekretär	common
352	kontrolle_-e_pflicht	kontrollpf_licht	common
353	wolle_-e_mantel	wol_+er_mantel	common
354	hund_+e_krankengymnastin	hundekrank_engymnastin	common
355	referat_+e_seite	referat_+er_seite	common
356	apparat_+e_ausschuss	ap_+er_arateausschuss	common
357	brett_+er_lücke	bretter_lücke	common
358	mitglied_+er_sperre	mitgliedersp_+er_rre	common
359	ei_+er_mann	eie_+er_mann	common
360	wort_+=er_kette	wö_+es_erkette	common
361	huhn_+=er_leiter	hü_hnerleiter	common
362	blatt_+=er_suppe	blatte_+=er_ppe	common
363	gans_+=e_sänger	gä_+er_sesänger	common
364	gast_+=e_etage	gä_+er_etage	common
365	stand_+=e_gesellschaft	stän_degesellschaft	common
366	glaube_+ns_gesetz	g_+er_aubensgesetz	common
367	herz_+ens_eigenschaft	herzensei_nschaft	common
368	name_+ns_roulette	namensrou_+er_ette	common
