	gold	pred	comp_type
56	motorrad_prozession	motor_+ens_dprozession	common
57	pass_einfahrt	passeinf_t	common
58	produkt_breite	p_+ens_oduktbreite	common
59	ballon_reisende	ballonreis_e	common
60	schmelz_halle	sc_melzhalle	common
61	mail_gateway	mailgatew_y	common
62	manager_krankheit	managerkrankhei_t	common
63	photovoltaik_büro	photovoltaikbü_+=er_o	common
64	rasse_charakter	rassech_+er_kter	common
65	industrie_kooperation	industrieko_+e_operation	common
66	afrika_armee	afrik_mee	common
67	vogel_miere	vogel_miere	common
68	kolonie_besitzerin	koloniebesi_rin	common
69	technologie_überwachung	technologieub_+=er_rwachung	common
70	leser_rezension	leserrezensi_on	common
71	haupt_materie	haup_+e_materie	common
72	karo_van	karova_n	common
73	adler_ritter	adle_ritter	common
74	bitumen_schindel	bi_umenschindel	common
75	mädchen_hort	madchen_+=er_ort	common
76	sarg_laden	sarglade_n	common
77	express_gut	express_t	common
78	sonder_bahre	sonderba_e	common
79	archiv_kammer	archivka_mer	common
80	mark_radikal	mark_+ens_adikal	common
81	spende_bescheinigung	spendebescheinigun_g	common
82	karton_plastik	karto_+e_lastik	common
83	gehäuse_ersatz	gehäusee_rsatz	common
84	reise_kredit	reisekredi_t	common
85	pech_moment	pechmomen_t	common
86	balkon_grille	balkongrill_e	common
87	boden_abdruck	boden_ruck	common
88	ziel_härte	zielhä_+=er_e	common
89	kapsel_perforation	kapsel_perforation	common
90	schaum_pistole	sc_umpistole	common
91	verdienst_vorstellung	verdienstvorstellun_g	common
92	meister_solist	meistersolis_t	common
93	netzwerk_detail	netzwe_rkdetail	common
94	gold_deckel	golddeck_+er_l	common
95	elektro_griller	elektrogrille_r	common
96	sportwagen_tochter	sportwage_+er_tochter	common
97	musik_traum	musik_um	common
98	schweizer_haus	schweizerhau_s	common
99	wunsch_architekt	wunscharchi_t	common
100	werkstatt_dach	we_rkstattdach	common
101	zivildienst_erfahrung	zivildiensterfahrun_g	common
102	marmor_vertäfelung	marmorvertafel_+=er_g	common
103	kammer_linse	ka_merlinse	common
104	jahrtausend_rückblick	jahrtausendruckbli_+=er_k	common
105	wal_lücke	wallü_+=er_ke	common
106	geld_lobby	geldlobb_y	common
107	darm_paket	da_+ens_paket	common
108	offizier_lehrgang	offizierle_rgang	common
109	porträt_skizze	portratsk_+=er_e	common
110	hobby_schreiberin	hobbyschreib_n	common
111	praxis_raeum	praxis_um	common
112	darm_stabilität	darmstabili_t	common
113	fitness_ball	fitness_l	common
114	panorama_abschnitt	panoramaabsch_+er_itt	common
115	aal_verlust	aalverlus_t	common
116	ausschluss_diagnose	aussch_+er_ussdiagnose	common
117	bediener_eingriff	bedienereingrif_f	common
118	brett_stadt	brettstad_t	common
119	teil_plagiat	teilplagia_t	common
120	nebel_schutz	nebelsc_z	common
121	stifter_lauf	sti_+e_rlauf	common
122	militär_design	militard_+=er_gn	common
123	gepäck_träger	gepackt_+=er_ger	common
124	porträt_lithographie	portratlit_+=er_ographie	common
125	teil_kalender	teilkalende_r	common
126	last_konzentration	lastkonzen_tration	common
127	jugend_boot	jugendboo_t	common
128	zweirad_treff	zwei_treff	common
129	lob_artikel	lob_rtikel	common
130	haus_hoheit	haushohei_t	common
131	deck_tod	deckt_+e_od	common
132	yoga_haus	yogahau_s	common
133	öko_frau	ökof_u	common
134	fun_veranstaltung	funveranstaltun_g	common
135	tafel_jura	tafel_ura	common
136	display_anwendung	displayanwendun_g	common
137	damm_trasse	dammtrass_e	common
138	genre_skizze	g_+er_nreskizze	common
139	bein_muckis	bein_muckis	common
140	teil_kondensation	teilkonden_+er_tion	common
141	archiv_festigkeit	archivfestigkei_t	common
142	fracht_liste	frach_+er_liste	common
143	apfel_gelee	apfelgele_e	common
144	designer_lampe	designerla_+ens_pe	common
145	satire_format	satirefo_t	common
146	abfall_transporteur	abfallt_+e_sporteur	common
147	eis_mission	eis_mission	common
148	wechselkurs_anpassung	wechselkursanpassun_g	common
149	zusatz_wirkung	zusatzwi_rkung	common
150	ersatz_leder	ersatzlede_r	common
151	warenhaus_kredit	warenhauskredi_t	common
152	vorhersage_formel	vorhersagefo_mel	common
153	auswanderer_sendung	auswanderersendun_g	common
154	bürgermeister_funktion	bü_+=er_rmeisterfunktion	common
155	mutter_elch	mutterel_h	common
156	schlüssel_bedingung	schlusselbeding_+=er_g	common
157	video_stoff	vid_eostoff	common
158	grafik_argument	grafikargumen_t	common
159	wahl_technik	wahltech_+er_ik	common
160	ersatz_karriere	ersatzka_riere	common
161	richter_meier	richtermeie_r	common
162	anleihe_portfolio	anleiheportfoli_o	common
163	fels_spalter	fels_spalter	common
164	funk_literatur	funkli_teratur	common
165	gewinn_walze	gewi_+e_alze	common
166	schweiß_auftrag	schweißauf_g	common
167	ding_weite	dingwei_e	common
168	tennis_spaß	tennis_spaß	common
169	ferien_charakter	fe_riencharakter	common
170	schloss_therme	sch_+er_sstherme	common
171	jury_klasse	juryklass_e	common
172	welt_spannung	weltspannun_g	common
173	hochdruck_sumpf	hochdrucksu_mpf	common
174	monitor_befehl	monitorbefeh_l	common
175	image_verbesserung	imageverbesse_g	common
176	koch_profi	koch_+er_ofi	common
177	gärtner_tugend	gartnert_+=er_gend	common
178	finanz_präsident	finanzpraside_+=er_t	common
179	studio_mischer	stu_+e_mischer	common
180	referenz_suche	referenzsu_e	common
181	wal_kopf	walk_+e_opf	common
182	schlitz_fräsung	schlitzfras_+=er_g	common
183	engel_gebet	enge_+er_gebet	common
184	horn_kluft	hornkluf_t	common
185	öko_lyrik	ö_+=er_kolyrik	common
186	stress_menge	stres_smenge	common
187	gewinn_zuschlag	gewinnzusch_+er_ag	common
188	protokoll_vorlage	prot_+e_ollvorlage	common
189	rhythmus_meister	rhythmusmeis_r	common
190	sitzplatz_gast	si_+e_platzgast	common
191	lied_übergang	lieduber_+=er_g	common
192	drachen_kamm	drachenka_m	common
193	camping_krempel	ca_+ens_pingkrempel	common
194	probe_skript	probesk_t	common
195	theater_genie	theatergeni_e	common
196	liga_absteiger	ligaabstei_r	common
197	propaganda_plan	propag_+ens_aplan	common
198	gitter_körper	gitterkorpe_+=er_r	common
199	busch_weide	buschweid_e	common
200	hof_zug	hofzu_g	common
201	wurf_art	wu_rt	common
202	kegel_stand	kegels_d	common
203	rock_märchen	rockmar_+=er_hen	common
204	freizeit_spielchen	freizeitspielch_+er_n	common
205	knorpel_versorgung	knorpelversorgun_g	common
206	baum_magie	b_ummagie	common
207	auslage_tisch	auslagetis_h	common
208	winter_angler	winterangle_r	common
209	gast_fahrkarte	gastfahrka_e	common
210	paddel_bericht	paddelberic_t	common
211	mono_fernseher	monofernsehe_r	common
212	regenwald_frucht	regenwaldfruch_t	common
213	mauer_höhle	mauerhoh_+=er_e	common
214	schlager_musik	sch_+er_agermusik	common
215	sound_debatte	sou_+e_debatte	common
216	flugzeug_sitz	flugzeugsi_z	common
217	freiland_deposition	freilanddeposi_+e_ion	common
218	harmonie_brei	harmonie_i	common
219	frühling_+s_tisch	fruhlingstis_+=er_h	common
220	monat_+s_woche	monatsw_oche	common
221	wirklichkeit_+s_klötzchen	wirklichkeitsklotz_+=er_hen	common
222	platzierung_+s_form	platzierungsfo_m	common
223	bereich_+s_ausschuss	bereichsausschus_s	common
224	krieger_+s_mann	krie_rsmann	common
225	torsion_+s_effekt	torsionseff_+er_kt	common
226	verbindung_+s_plan	verbindu_+e_plan	common
227	funktionär_+s_diktatur	funktionarsdikt_+=er_r	common
228	verlag_+s_promotion	verlagsp_omotion	common
229	rationalität_+s_fiktion	rationalitats_+=er_iktion	common
230	tagung_+s_zentrum	tagungszen_m	common
231	kriminalität_+s_anteil	kriminalitats_+=er_eil	common
232	alter_+s_potenzial	al_+ens_spotenzial	common
233	ort_+s_bewegung	ortsbewegun_g	common
234	alter_+s_reserve	altersres_e	common
235	belichtung_+s_möglichkeit	belichtungsmogli_+=er_hkeit	common
236	rettung_+s_pfeil	rettu_+e_pfeil	common
237	leben_+s_panorama	lebens_+e_orama	common
238	vernichtung_+s_friede	vernichtungsf_riede	common
239	redaktion_+s_anfrage	redaktionsanf_e	common
240	beschäftigung_+s_kasten	beschaft_+=er_igungskasten	common
241	liebling_+s_ton	liebli_ngston	common
242	gesinnung_+s_datei	gesinnu_+e_datei	common
243	werk_+s_struktur	werkss_ruktur	common
244	vorrat_+s_gesellschaft	vorratsgesellsc_t	common
245	arbeit_+s_formation	arbeit_+e_ormation	common
246	gewicht_+s_verhältnis	gewichtsverhalt_+=er_s	common
247	trennung_+s_koeffizient	trennungskoeffizien_t	common
248	vernichtung_+s_aktion	vernich_+er_ngsaktion	common
249	regierung_+s_anwalt	regie_rungsanwalt	common
250	verlängerung_+s_tag	verlanger_+=er_ngstag	common
251	benachrichtigung_+s_konzept	benachrich_+er_igungskonzept	common
252	empfang_+s_messung	empfangsmessun_g	common
253	bewegung_+s_seite	bewegungss_e	common
254	pruefung_+s_verband	pruefungsverban_d	common
255	arbeit_+s_status	arbei_tsstatus	common
256	beschäftigung_+s_einsatz	beschaft_+=er_igungseinsatz	common
257	erfolg_+s_argument	erfolgsargumen_t	common
258	haftung_+s_kapital	haftun_+e_apital	common
259	exposition_+s_pfad	exposit_+e_spfad	common
260	unglück_+s_straße	unglü_+=er_ksstraße	common
261	regierung_+s_uebernahme	regie_rungsuebernahme	common
262	sieg_+es_lied	siegeslie_d	common
263	übung_+s_platz	ub_+=er_gsplatz	common
264	angebot_+s_hinweis	angebotshinwei_s	common
265	konstruktion_+s_wissen	konstruk_+e_ionswissen	common
266	telekommunikation_+s_professor	telekommunikati_+e_professor	common
267	sicherheit_+s_luecke	si_erheitsluecke	common
268	kleidung_+s_reform	kleidungsrefo_m	common
269	gefühl_+s_krise	gefuhlskr_+=er_e	common
270	besichtigung_+s_liste	besich_+er_igungsliste	common
271	spannung_+s_umschaltung	spannungsumsch_+er_tung	common
272	dienstleistung_+s_gehalt	dien_+er_tleistungsgehalt	common
273	identifikation_+s_rahmen	identifikations_hmen	common
274	wirkung_+s_zyklus	wirkungszyklu_s	common
275	aufmerksamkeit_+s_räuber	aufmerksamkeitsrä_+=er_r	common
276	zwang_+s_parfümierung	zwangsparfumie_+=er_g	common
277	beruhigung_+s_placebo	beruhigungsplaceb_o	common
278	verkehr_+s_konjunktur	verkeh_rskonjunktur	common
279	mittag_+s_wind	mittagswi_d	common
280	weisheit_+s_vogel	weisheit_+e_ogel	common
281	skalierung_+s_eigenschaft	skalierungseigensc_t	common
282	zahlung_+s_sicherung	zahlungssi_rung	common
283	bergwerk_+s_leute	bergwe_rksleute	common
284	stimmung_+s_bildung	stimmungsbildun_g	common
285	sicherheit_+s_gewahrsam	sicherheitsgew_rsam	common
286	sachverhalt_+s_beurteilung	sachverhaltsbeurteilun_g	common
287	ausrüstung_+s_art	ausrus_+=er_ngsart	common
288	kürzung_+s_vereinbarung	kü_+=er_ngsvereinbarung	common
289	selektion_+s_pool	selekti_+e_pool	common
290	einheit_+s_straße	einheitss_traße	common
291	verfolgung_+s_geist	verfolgungsgeis_t	common
292	behandlung_+s_bedürfnis	behandlungsbedurf_+=er_s	common
293	virtualisierung_+s_szenarium	virtualisierungsszenariu_m	common
294	aktionär_+s_hand	aktionar_+=er_shand	common
295	artikulation_+s_ort	artikulati_+e_ort	common
296	währung_+s_region	wahr_+=er_ngsregion	common
297	begriff_+s_trias	be_riffstrias	common
298	aufklärung_+s_ausstattung	aufklar_+=er_ngsausstattung	common
299	verpflegung_+s_auto	ve_+er_flegungsauto	common
300	querschnitt_+s_ressort	quersch_+er_ittsressort	common
301	haushalt_+s_vermögen	haushaltsvermö_+=er_gen	common
302	eis_+es_heim	eiseshei_m	common
303	patenschaft_+s_anlage	patensch_+er_ftsanlage	common
304	masse_+n_schlächterei	massenschlachte_+=er_i	common
305	tide_+n_stieg	tidenstie_g	common
306	figur_+en_wissen	fi_urenwissen	common
307	gruppe_+n_prüfung	gruppenpruf_+=er_g	common
308	hölle_+n_brand	holle_+=er_brand	common
309	röhre_+n_stand	rö_+=er_renstand	common
310	klarinette_+n_einsatz	klarinetteneins_z	common
311	ziege_+n_maske	zie_nmaske	common
312	seele_+n_tagebuch	seelentagebuc_h	common
313	experte_+n_geschichte	expertengeschi_e	common
314	hose_+n_spanner	hosenspanne_r	common
315	katze_+n_wurf	katzenwu_f	common
316	lesbe_+n_leben	lesbenlebe_n	common
317	sünde_+n_waage	sun_+=er_waage	common
318	karte_+n_kompatibilität	kartenkompatibili_t	common
319	lärche_+n_straße	larchenst_+=er_e	common
320	quant_+en_kommunikation	quantenko_munikation	common
321	rose_+n_malerei	rose_nmalerei	common
322	platte_+n_meister	plattenmeis_r	common
323	stern_+en_rechner	sternenrechne_r	common
324	hose_+n_segment	hosense_gment	common
325	glocke_+n_steuerung	glockensteuerun_g	common
326	harfe_+n_komposition	harfen_+e_position	common
327	echse_+n_liebhaber	echsenliebhabe_r	common
328	katze_+n_liebhaber	katzenliebhabe_r	common
329	auge_+n_riemen	augen_emen	common
330	autor_+en_feld	autorenfel_d	common
331	wüste_+n_schurke	wustens_+=er_rke	common
332	winde_+n_typ	winde_p	common
333	karte_+n_landschaft	kartenlandsc_t	common
334	maßnahme_+n_ebene	maßnahmeneben_e	common
335	maschine_+n_rüstzeit	maschinenrust_+=er_t	common
336	gebühr_+en_angelegenheit	gebü_+=er_renangelegenheit	common
337	tinte_+n_rezeptur	tin_nrezeptur	common
338	briefmarke_+n_messen	briefmarkenmesse_n	common
339	idee_+n_fundus	ideenfundu_s	common
340	variable_+n_eingabe	variableneingab_e	common
341	straße_+n_katalog	straßenkatalo_g	common
342	prämie_+n_versicherer	pramienversiche_+=er_r	common
343	walze_+n_verschleiß	walzenversch_+er_iß	common
344	premiere_+n_präsentation	premierenprä_+=er_sentation	common
345	präsident_+en_cup	prasidente_+=er_p	common
346	seite_+n_bracke	seitenbrack_e	common
347	mensch_+en_ratte	mensch_+er_nratte	common
348	angehörige_+n_stunde	angehorigenst_+=er_e	common
349	hölle_+n_erlebnis	holle_+=er_erlebnis	common
350	sprache_-e_empfang	sprach_+er_mpfang	common
351	schule_-e_staatssekretär	schulstaatssekretä_+=er_r	common
352	kontrolle_-e_pflicht	kontrollpflic_t	common
353	wolle_-e_mantel	woll_mantel	common
354	hund_+e_krankengymnastin	hundekranken_ymnastin	common
355	referat_+e_seite	ref_erateseite	common
356	apparat_+e_ausschuss	apparateausschus_s	common
357	brett_+er_lücke	bretterlü_+=er_ke	common
358	mitglied_+er_sperre	mitglie_rsperre	common
359	ei_+er_mann	eie_rmann	common
360	wort_+=er_kette	worterke_+=er_e	common
361	huhn_+=er_leiter	huh_+=er_erleiter	common
362	blatt_+=er_suppe	blatt_+=er_rsuppe	common
363	gans_+=e_sänger	gänsesä_+=er_ger	common
364	gast_+=e_etage	gaste_+=er_ge	common
365	stand_+=e_gesellschaft	stand_+=er_egesellschaft	common
366	glaube_+ns_gesetz	glaubensges_z	common
367	herz_+ens_eigenschaft	herzenseigensc_t	common
368	name_+ns_roulette	namen_sroulette	common
369	aufklärer_version	aufklarer_+=er_ersion	infrequent
370	analysis_unterricht	analysisunterric_t	infrequent
371	hausierer_ware	hausi_rware	infrequent
372	befürworter_schaft	befü_+=er_orterschaft	infrequent
373	muskateller_salbei	muskatelle_rsalbei	infrequent
374	abmarsch_tag	abmarsc_g	infrequent
375	mache_lohn	mach_+er_lohn	infrequent
376	patronage_macht	patronagemach_t	infrequent
377	grauen_fels	grauenfel_s	infrequent
378	barchent_produktion	barch_+er_tproduktion	infrequent
379	hänsel_straße	hanselst_+=er_e	infrequent
380	romantiker_herz	romantikerhe_z	infrequent
381	körnchen_geberin	kornche_+=er_geberin	infrequent
382	philipper_brief	phil_+e_perbrief	infrequent
383	stretching_technik	stretchingtech_+er_ik	infrequent
384	skala_tal	ska_+er_tal	infrequent
385	dramatiker_förderung	dramatikerforde_+=er_g	infrequent
386	angelus_glocke	angelu_+e_ocke	infrequent
387	nazarener_stil	nazarene_rstil	infrequent
388	systematik_baum	systematikb_um	infrequent
389	schikane_aktion	schika_+er_aktion	infrequent
390	yogi_bär	yogib_r	infrequent
391	zwölfzylinder_triebwerk	zwolfzylindertriebwe_+=er_k	infrequent
392	schreiben_lernen	sc_reibenlernen	infrequent
393	empfehler_programm	empfehle_programm	infrequent
394	turboprop_motor	turbop_+ens_opmotor	infrequent
395	blasphemie_prozess	blasphemieprozes_s	infrequent
396	verletzer_prozess	verletzerprozes_s	infrequent
397	kalahari_gebiet	kalaharigebie_t	infrequent
398	countdown_timer	cou_+e_downtimer	infrequent
399	karmesin_farbe	ka_mesinfarbe	infrequent
400	aurikel_blüte	aurikelblü_+=er_e	infrequent
401	typografie_funktion	typografiefu_+e_ion	infrequent
402	virginia_wachtel	virginiawach_l	infrequent
403	wetzstein_stollen	wetzsteinstolle_n	infrequent
404	blouson_schnitt	blousonsch_+er_itt	infrequent
405	neider_sachse	nei_rsachse	infrequent
406	oktopus_garten	ok_+e_opusgarten	infrequent
407	bilharziose_erreger	bilh_rzioseerreger	infrequent
408	böhme_ufer	bö_+=er_meufer	infrequent
409	monarch_falter	monarch_+er_lter	infrequent
410	tungsten_anteil	tungstenantei_l	infrequent
411	nörgler_fraktion	norgle_+=er_fraktion	infrequent
412	numerus_markierung	numerusmarkierun_g	infrequent
413	eiffel_studio	eiffelstudi_o	infrequent
414	galan_gin	g_+er_ngin	infrequent
415	bora_kai	borak_i	infrequent
416	publicity_arbeit	publicityarbei_t	infrequent
417	dandy_boy	dandybo_y	infrequent
418	demonstrator_maschine	demons_tratormaschine	infrequent
419	zwischenfall_training	zwischenfalltrainin_g	infrequent
420	determinismus_konzept	determinis_muskonzept	infrequent
421	superior_zimmer	su_periorzimmer	infrequent
422	vordach_pfosten	vordach_+er_fosten	infrequent
423	smalltalk_thema	smalltalkthe_a	infrequent
424	spießbürger_idyll	spießbü_+=er_geridyll	infrequent
425	kreationismus_vorwurf	kreationis_musvorwurf	infrequent
426	voraussage_kraft	vorauss_kraft	infrequent
427	tessiner_brot	tessi_brot	infrequent
428	methylphenidat_behandlung	methylphenidatbehandlun_g	infrequent
429	umgriff_ebene	umgriffeben_e	infrequent
430	imago_tag	imag_+er_tag	infrequent
431	schäffer_ei	schaffe_+=er_i	infrequent
432	salmler_gattung	salmlergattun_g	infrequent
433	körnchen_pickerei	kornchenpi_+=er_kerei	infrequent
434	enzyklopädie_band	enzykl_+e_opädieband	infrequent
435	spalter_wahl	spalterwah_l	infrequent
436	psychosomatik_abteilung	psychosomatikabteilun_g	infrequent
437	listung_+s_gespräch	listungsgesprä_+=er_h	infrequent
438	regularität_+s_satz	regul_ritätssatz	infrequent
439	ästhetisierung_+s_kritik	asthetisier_+=er_ngskritik	infrequent
440	günstling_+s_wirtschaft	gunstlingswirts_+=er_haft	infrequent
441	zusammenlagerung_+s_hinweis	zusammenlagerungshinwei_s	infrequent
442	faulheit_+s_verdacht	faulheitsverdach_t	infrequent
443	besänftigung_+s_strategie	besanft_+=er_igungsstrategie	infrequent
444	ausfachung_+s_bohrung	ausfachungsbohrun_g	infrequent
445	fassenacht_+s_zeit	fassenachtszei_t	infrequent
446	saldierung_+s_vorschrift	saldierungsvorsc_rift	infrequent
447	verdingung_+s_muster	verdingungsmus_r	infrequent
448	rauhigkeit_+s_spitz	rauhigkeitss_z	infrequent
449	leugnung_+s_prozess	leugnungsprozes_s	infrequent
450	befassung_+s_pflicht	befassungspflic_t	infrequent
451	mächtigkeit_+s_verteilung	machtigkeitsverteil_+=er_g	infrequent
452	entrechtung_+s_programm	entrechtu_+e_programm	infrequent
453	umhüllung_+s_qualität	umhul_+=er_gsqualität	infrequent
454	optimalität_+s_kriterium	optimalitatskrite_+=er_m	infrequent
455	ungleichung_+s_kette	ungleich_+er_ngskette	infrequent
456	entschichtung_+s_arbeit	entschichtungsarbei_t	infrequent
457	entstalinisierung_+s_krise	entstalinisierungskris_e	infrequent
458	ingestion_+s_unfall	i_+er_gestionsunfall	infrequent
459	reorientierung_+s_phase	reorientie_rungsphase	infrequent
460	ersitzung_+s_zeit	ersitzungszei_t	infrequent
461	verfrühung_+s_schaden	verfruh_+=er_gsschaden	infrequent
462	gueltigkeit_+s_bereich	gueltigkeitsberei_h	infrequent
463	samojede_+n_spitz	samojedens_z	infrequent
464	dramaturg_+en_stelle	dra_+ens_urgenstelle	infrequent
465	schüppe_+n_straße	schuppenst_+=er_e	infrequent
466	disponent_+en_ausbildung	disponentenausbildun_g	infrequent
467	adventist_+en_familie	adventistenfamili_e	infrequent
468	parallele_+n_paar	parallelenpaa_r	infrequent
469	logopäde_+n_verband	logopaden_+=er_erband	infrequent
470	disponent_+en_stelle	dis_+e_ponentenstelle	infrequent
471	prädikant_+en_bibliothek	prad_+=er_ikantenbibliothek	infrequent
472	kämpe_+n_straße	kampenst_+=er_e	infrequent
473	kommode_+n_schublade	kom_+ens_odenschublade	infrequent
474	makrone_+n_masse	makronenmass_e	infrequent
475	kinematograph_+en_vorstellung	kinematographenvorstellun_g	infrequent
476	nuance_+n_bereich	nuancenberei_h	infrequent
477	blesse_-e_huhn	blesshuh_n	infrequent
478	einöde_-e_riegel	einö_+=er_egel	infrequent
479	geleise_-e_anlage	gelei_+er_anlage	infrequent
480	staend_+e_staat	staendestaa_t	infrequent
481	supernova_+e_explosion	su_pernovaeexplosion	infrequent
482	ärzt_+e_organisation	arzt_+=er_organisation	infrequent
483	koern_+er_haufen	ko_+er_rnerhaufen	infrequent
484	baed_+er_architektur	baederarchit_+e_ur	infrequent
485	viech_+er_zeug	viecherzeu_g	infrequent
486	truthuhn_+=er_bestand	truthuh_+=er_erbestand	infrequent
487	gemeingut_+=er_wirtschaft	gemeingü_+=er_rwirtschaft	infrequent
488	gemeingut_+=er_debatte	gemeingü_+=er_rdebatte	infrequent
489	abhang_+=e_last	abhä_+=er_gelast	infrequent
490	abhang_+=e_system	abhangesys_+=er_m	infrequent
491	abhang_+=e_wagen	abhangew_+=er_gen	infrequent
492	aberglaube_+ns_vorstellung	aberglaubensvorstellun_g	infrequent
493	aberglaube_+ns_forschung	aberglaubensforschun_g	infrequent
494	aberglaube_+ns_kritik	aberglaubens_kritik	infrequent
495	apoll_altar	a_+ens_ollaltar	hapax_legomena
496	fellchen_hilfe	fellch_+er_ilfe	hapax_legomena
497	gilgamesch_epos	gilgames_epos	hapax_legomena
498	molchen_berg	molchenbe_g	hapax_legomena
499	reinemacher_frau	rein_emacherfrau	hapax_legomena
500	bremervörder_innen	bremervö_+=er_rinnen	hapax_legomena
501	albinismus_form	albinismusfo_m	hapax_legomena
502	fachsimpler_ei	fachsi_mplerei	hapax_legomena
503	atrazin_wert	atrazin_t	hapax_legomena
504	sharia_gericht	sh_riagericht	hapax_legomena
505	krankmacher_übung	krankmacherub_+=er_g	hapax_legomena
506	wassrer_rutsch	wass_rutsch	hapax_legomena
507	hosianna_ruf	hosiann_ruf	hapax_legomena
508	orkus_nebel	orkusnebe_l	hapax_legomena
509	defunktion_alisierung	defunktionalisierun_g	hapax_legomena
510	transillumination_+s_technik	transil_uminationstechnik	hapax_legomena
511	nachbeatmung_+s_zeit	nachbeatmungszei_t	hapax_legomena
512	konditionalität_+s_prinzip	konditionalitatsp_+=er_rinzip	hapax_legomena
513	wiederauffrischung_+s_kurs	wiederauffrischungsku_s	hapax_legomena
514	freistoß_+s_tor	freistoß_+e_or	hapax_legomena
515	gastropode_+n_fauna	gastro_+ens_odenfauna	hapax_legomena
516	gefägedanke_+n_linie	gefaged_+=er_nkenlinie	hapax_legomena
517	altarist_+en_haus	altaristen_s	hapax_legomena
518	genosse_-e_innenschaft	genossinnensc_t	hapax_legomena
519	maegd_+e_frau	maegdef_u	hapax_legomena
520	maerkt_+e_trennung	maerktetrennun_g	hapax_legomena
521	gaeng_+e_viertel	gaengevie_l	hapax_legomena
522	raed_+er_werk	raederwe_k	hapax_legomena
523	graeb_+er_feld	graeberfel_d	hapax_legomena
524	glaes_+er_ruecken	glaese_ruecken	hapax_legomena
525	sammel_+ns_wert	sammelns_t	hapax_legomena
526	unglaube_+ns_bekenntnis	unglaubensbekenntni_s	hapax_legomena
527	kind_+er_arzt	kin_erarzt	allomorphic_fc
528	kind_+es_alter	kindesa_r	allomorphic_fc
529	kind_+s_tod	kinds_+e_od	allomorphic_fc
530	kind_bett	kindbet_t	allomorphic_fc
531	mann_deckung	manndeckun_g	allomorphic_fc
532	mann_+=er_beruf	mannerber_+=er_f	allomorphic_fc
533	mann_+es_kraft	mannesk_t	allomorphic_fc
534	mann_+s_volk	mannsv_+er_lk	allomorphic_fc
535	mensch_werdung	menschwerdun_g	allomorphic_fc
536	mensch_+en_affe	menschenaff_e	allomorphic_fc
537	mensch_+ens_kind	menschenskin_d	allomorphic_fc
538	schwein_+e_fleisch	schweinefleis_h	allomorphic_fc
539	schwein_kram	schwein_m	allomorphic_fc
540	schwein_+s_galopp	schweinsgalo_p	allomorphic_fc
541	maus_klick	mausklic_k	allomorphic_fc
542	maus_+e_falle	mausefall_e	allomorphic_fc
543	maus_+=e_falle	mausef_+=er_e	allomorphic_fc
544	hund_katze	hun_dkatze	invented
545	hund_+e_katze	hunde_+er_atze	invented
546	hund_+s_katze	hund_+er_katze	invented
547	erde_-e_ei	erde_i	invented
548	erde_ei	erdee_i	invented
549	erde_+n_ei	erdene_i	invented
550	pferd_wolke	pferdw_+er_lke	invented
