	gold	pred	comp_type
161	richter_meier	richterm_+ens_r	common
162	anleihe_portfolio	anleihep_+ens_ortfolio	common
163	fels_spalter	felss_+ens_alter	common
164	funk_literatur	fu_+ens_nkliteratur	common
165	gewinn_walze	gewi_+ens_nnwalze	common
166	schweiß_auftrag	sc_+es_weißauftrag	common
167	ding_weite	d_+ens_ngweite	common
168	tennis_spaß	tenniss_+ens_paß	common
169	ferien_charakter	fer_iencharakter	common
170	schloss_therme	sc_+es_sstherme	common
171	jury_klasse	jury_+ens_asse	common
172	welt_spannung	weltspa_nung	common
173	hochdruck_sumpf	hochdrucks_+ens_pf	common
174	monitor_befehl	mo_itorbefehl	common
175	image_verbesserung	imageverbess_+ens_ng	common
176	koch_profi	kochpr_+ens_fi	common
177	gärtner_tugend	gärtnertug_+ens_nd	common
178	finanz_präsident	finanzpräsid_+ens_nt	common
179	studio_mischer	studiomis_+ens_r	common
180	referenz_suche	refer_zsuche	common
181	wal_kopf	w_+ens_alkopf	common
182	schlitz_fräsung	s_+ens_chlitzfräsung	common
183	engel_gebet	engelge_+ens_t	common
184	horn_kluft	hor_kluft	common
185	öko_lyrik	ö_lyrik	common
186	stress_menge	stressm_+ens_e	common
187	gewinn_zuschlag	gewinnzus_+ens_chlag	common
188	protokoll_vorlage	p_+ens_rotokollvorlage	common
189	rhythmus_meister	rhythmus_+ens_ister	common
190	sitzplatz_gast	s_+ens_zplatzgast	common
191	lied_übergang	liedüberga_g	common
192	drachen_kamm	drac_kamm	common
193	camping_krempel	campingkremp_+ens_l	common
194	probe_skript	probes_+ens_kript	common
195	theater_genie	thea_genie	common
196	liga_absteiger	ligaabsteig_+ens_r	common
197	propaganda_plan	propaga_daplan	common
198	gitter_körper	gitter_per	common
199	busch_weide	busc_+es_weide	common
200	hof_zug	hofz_+ens_g	common
201	wurf_art	wur_fart	common
202	kegel_stand	keg_+ens_lstand	common
203	rock_märchen	r_märchen	common
204	freizeit_spielchen	freizeitsp_+ens_ielchen	common
205	knorpel_versorgung	knorpelver_gung	common
206	baum_magie	baumm_+ens_ie	common
207	auslage_tisch	auslagetis_+ens_h	common
208	winter_angler	winterang_+ens_r	common
209	gast_fahrkarte	g_+ens_astfahrkarte	common
210	paddel_bericht	paddelberi_+ens_cht	common
211	mono_fernseher	monoferns_+ens_r	common
212	regenwald_frucht	reg_+ens_enwaldfrucht	common
213	mauer_höhle	ma_höhle	common
214	schlager_musik	schlagerm_+ens_sik	common
215	sound_debatte	soundd_+ens_batte	common
216	flugzeug_sitz	flugze_+ens_sitz	common
217	freiland_deposition	freilanddep_+ens_sition	common
218	harmonie_brei	ha_moniebrei	common
219	frühling_+s_tisch	frühlingstis_+ens_h	common
220	monat_+s_woche	m_+ens_tswoche	common
221	wirklichkeit_+s_klötzchen	wirklic_+es_itsklötzchen	common
222	platzierung_+s_form	p_+ens_latzierungsform	common
223	bereich_+s_ausschuss	bereichsauss_+ens_ss	common
224	krieger_+s_mann	krie_+ens_rsmann	common
225	torsion_+s_effekt	torsionse_+ens_kt	common
226	verbindung_+s_plan	ver_dungsplan	common
227	funktionär_+s_diktatur	funktionärsd_+ens_iktatur	common
228	verlag_+s_promotion	verlagsp_omotion	common
229	rationalität_+s_fiktion	rationalitäts_+ens_iktion	common
230	tagung_+s_zentrum	tagun_gszentrum	common
231	kriminalität_+s_anteil	krimi_+ens_nalitätsanteil	common
232	alter_+s_potenzial	alterspotenz_+ens_ial	common
233	ort_+s_bewegung	ortsbew_+ens_ng	common
234	alter_+s_reserve	altersres_+ens_e	common
235	belichtung_+s_möglichkeit	belichtungs_+ens_öglichkeit	common
236	rettung_+s_pfeil	rettungs_+ens_il	common
237	leben_+s_panorama	lebenspa_orama	common
238	vernichtung_+s_friede	ver_ichtungsfriede	common
239	redaktion_+s_anfrage	re_+ens_daktionsanfrage	common
240	beschäftigung_+s_kasten	beschäftigungskas_+ens_n	common
241	liebling_+s_ton	lieblings_+ens_n	common
242	gesinnung_+s_datei	ge_nungsdatei	common
243	werk_+s_struktur	w_+ens_rksstruktur	common
244	vorrat_+s_gesellschaft	vorratsges_+ens_llschaft	common
245	arbeit_+s_formation	arb_+ens_itsformation	common
246	gewicht_+s_verhältnis	gewichts_+ens_rhältnis	common
247	trennung_+s_koeffizient	tr_nungskoeffizient	common
248	vernichtung_+s_aktion	vernichtungs_+ens_aktion	common
249	regierung_+s_anwalt	regierungs_+ens_anwalt	common
250	verlängerung_+s_tag	ver_gerungstag	common
251	benachrichtigung_+s_konzept	benachrichtigungsko_zept	common
252	empfang_+s_messung	empfangsmess_+ens_ng	common
253	bewegung_+s_seite	bewegungss_+ens_eite	common
254	pruefung_+s_verband	pruefungsver_d	common
255	arbeit_+s_status	arbeitss_+ens_tatus	common
256	beschäftigung_+s_einsatz	beschäftigungse_+ens_insatz	common
257	erfolg_+s_argument	erfolgsargum_+ens_nt	common
258	haftung_+s_kapital	h_+ens_aftungskapital	common
259	exposition_+s_pfad	expositionsp_+ens_fad	common
260	unglück_+s_straße	unglucksst_+=e_aße	common
261	regierung_+s_uebernahme	regierungsueber_ahme	common
262	sieg_+es_lied	sie_+ens_eslied	common
263	übung_+s_platz	übungsp_+ens_latz	common
264	angebot_+s_hinweis	angebotshinw_+ens_is	common
265	konstruktion_+s_wissen	konstruktionswiss_+ens_n	common
266	telekommunikation_+s_professor	telekomm_+ens_nikationsprofessor	common
267	sicherheit_+s_luecke	sicherheits_+ens_cke	common
268	kleidung_+s_reform	kleidu_gsreform	common
269	gefühl_+s_krise	gefuhls_+=e_se	common
270	besichtigung_+s_liste	besichtigungslis_+ens_e	common
271	spannung_+s_umschaltung	spa_nungsumschaltung	common
272	dienstleistung_+s_gehalt	dienstleistungs_+ens_halt	common
273	identifikation_+s_rahmen	identifikationsrahm_+ens_n	common
274	wirkung_+s_zyklus	wirkungszy_+ens_s	common
275	aufmerksamkeit_+s_räuber	aufmerksamkeitsrä_+ens_r	common
276	zwang_+s_parfümierung	zwangsparfumie_+=e_ung	common
277	beruhigung_+s_placebo	beruhig_+ens_splacebo	common
278	verkehr_+s_konjunktur	verkehrsko_junktur	common
279	mittag_+s_wind	mittagsw_+ens_ind	common
280	weisheit_+s_vogel	weisheits_+ens_el	common
281	skalierung_+s_eigenschaft	s_+ens_kalierungseigenschaft	common
282	zahlung_+s_sicherung	zahlungssicher_g	common
283	bergwerk_+s_leute	bergwerks_+ens_te	common
284	stimmung_+s_bildung	stimmungs_+ens_ildung	common
285	sicherheit_+s_gewahrsam	sicherheits_+ens_ewahrsam	common
286	sachverhalt_+s_beurteilung	sachverhalts_+ens_urteilung	common
287	ausrüstung_+s_art	ausrüstungs_+ens_art	common
288	kürzung_+s_vereinbarung	kürzungsver_barung	common
289	selektion_+s_pool	selektionsp_+ens_ool	common
290	einheit_+s_straße	einheits_+ens_raße	common
291	verfolgung_+s_geist	verfolgungs_+ens_ist	common
292	behandlung_+s_bedürfnis	behandlungsbedür_is	common
293	virtualisierung_+s_szenarium	virtualisierungsszena_ium	common
294	aktionär_+s_hand	aktionärsha_d	common
295	artikulation_+s_ort	artikulations_+ens_rt	common
296	währung_+s_region	währ_gsregion	common
297	begriff_+s_trias	be_+ens_riffstrias	common
298	aufklärung_+s_ausstattung	aufklärungsauss_+ens_attung	common
299	verpflegung_+s_auto	verpflegungs_+ens_auto	common
300	querschnitt_+s_ressort	querschnittsress_+ens_ort	common
301	haushalt_+s_vermögen	haushaltsverm_+ens_n	common
302	eis_+es_heim	eises_+ens_im	common
303	patenschaft_+s_anlage	patens_+ens_aftsanlage	common
304	masse_+n_schlächterei	massens_+ens_chlächterei	common
305	tide_+n_stieg	tid_+ens_nstieg	common
306	figur_+en_wissen	figurenwiss_+ens_n	common
307	gruppe_+n_prüfung	gruppenpr_fung	common
308	hölle_+n_brand	hö_enbrand	common
309	röhre_+n_stand	r_hrenstand	common
310	klarinette_+n_einsatz	kla_etteneinsatz	common
311	ziege_+n_maske	ziege_+ens_aske	common
312	seele_+n_tagebuch	s_+ens_elentagebuch	common
313	experte_+n_geschichte	ex_tengeschichte	common
314	hose_+n_spanner	hosenspa_er	common
315	katze_+n_wurf	katzenw_+ens_rf	common
316	lesbe_+n_leben	les_+ens_enleben	common
317	sünde_+n_waage	sünd_+ens_nwaage	common
318	karte_+n_kompatibilität	ka_tenkompatibilität	common
319	lärche_+n_straße	larchenst_+=e_aße	common
320	quant_+en_kommunikation	q_tenkommunikation	common
321	rose_+n_malerei	ros_+ens_nmalerei	common
322	platte_+n_meister	plattenmeis_+ens_r	common
323	stern_+en_rechner	ster_enrechner	common
324	hose_+n_segment	hosensegm_+ens_nt	common
325	glocke_+n_steuerung	gloc_+es_steuerung	common
326	harfe_+n_komposition	ha_fenkomposition	common
327	echse_+n_liebhaber	echs_+ens_nliebhaber	common
328	katze_+n_liebhaber	katzen_ebhaber	common
329	auge_+n_riemen	augenriem_+ens_n	common
330	autor_+en_feld	autore_+ens_ld	common
331	wüste_+n_schurke	wustensch_+=er_ke	common
332	winde_+n_typ	windenty_+ens_p	common
333	karte_+n_landschaft	k_+ens_artenlandschaft	common
334	maßnahme_+n_ebene	ma_ahmenebene	common
335	maschine_+n_rüstzeit	maschinenrüs_+ens_it	common
336	gebühr_+en_angelegenheit	gebührenangelege_+ens_it	common
337	tinte_+n_rezeptur	tintenrezep_+ens_r	common
338	briefmarke_+n_messen	briefmarkenmess_+ens_n	common
339	idee_+n_fundus	ideenfund_+ens_s	common
340	variable_+n_eingabe	variab_eingabe	common
341	straße_+n_katalog	straßenka_+er_log	common
342	prämie_+n_versicherer	prämienversicher_+ens_r	common
343	walze_+n_verschleiß	walzenversc_+es_eiß	common
344	premiere_+n_präsentation	premierenpräs_+ens_ntation	common
345	präsident_+en_cup	präsiden_cup	common
346	seite_+n_bracke	s_+ens_eitenbracke	common
347	mensch_+en_ratte	m_+ens_nschenratte	common
348	angehörige_+n_stunde	angehö_+=e_genstunde	common
349	hölle_+n_erlebnis	höllen_ebnis	common
350	sprache_-e_empfang	sprachempfa_g	common
351	schule_-e_staatssekretär	s_+ens_lstaatssekretär	common
352	kontrolle_-e_pflicht	ko_trollpflicht	common
353	wolle_-e_mantel	w_+ens_ollmantel	common
354	hund_+e_krankengymnastin	hundekr_kengymnastin	common
355	referat_+e_seite	referates_+ens_eite	common
356	apparat_+e_ausschuss	apparateauss_+ens_ss	common
357	brett_+er_lücke	bretter_cke	common
358	mitglied_+er_sperre	mitglieders_+ens_rre	common
359	ei_+er_mann	eierma_n	common
360	wort_+=er_kette	wö_terkette	common
361	huhn_+=er_leiter	huhne_+=e_leiter	common
362	blatt_+=er_suppe	blatters_+=er_e	common
363	gans_+=e_sänger	gäns_+ens_sänger	common
364	gast_+=e_etage	gäs_+ens_tage	common
365	stand_+=e_gesellschaft	ständeges_+ens_llschaft	common
366	glaube_+ns_gesetz	glaubensges_+ens_tz	common
367	herz_+ens_eigenschaft	herzenseigens_+ens_aft	common
368	name_+ns_roulette	namens_+ens_lette	common
369	aufklärer_version	au_+ens_fklärerversion	infrequent
370	analysis_unterricht	analysis_+ens_nterricht	infrequent
371	hausierer_ware	hausie_+ens_rware	infrequent
372	befürworter_schaft	b_rworterschaft	infrequent
373	muskateller_salbei	mus_+ens_katellersalbei	infrequent
374	abmarsch_tag	abmars_+ens_chtag	infrequent
375	mache_lohn	mac_ohn	infrequent
376	patronage_macht	patronagem_+ens_cht	infrequent
377	grauen_fels	graue_+ens_ls	infrequent
378	barchent_produktion	barc_tproduktion	infrequent
379	hänsel_straße	häns_+ens_lstraße	infrequent
380	romantiker_herz	rom_+ens_antikerherz	infrequent
381	körnchen_geberin	kö_chengeberin	infrequent
382	philipper_brief	p_+ens_hilipperbrief	infrequent
383	stretching_technik	s_+ens_tchingtechnik	infrequent
384	skala_tal	s_+ens_kalatal	infrequent
385	dramatiker_förderung	dramatikerfö_derung	infrequent
386	angelus_glocke	ange_+ens_sglocke	infrequent
387	nazarener_stil	nazareners_+ens_til	infrequent
388	systematik_baum	sys_+ens_matikbaum	infrequent
389	schikane_aktion	s_+ens_hikaneaktion	infrequent
390	yogi_bär	y_+ens_ibär	infrequent
391	zwölfzylinder_triebwerk	z_+ens_wölfzylindertriebwerk	infrequent
392	schreiben_lernen	schreibenler_en	infrequent
393	empfehler_programm	em_+ens_hlerprogramm	infrequent
394	turboprop_motor	tur_propmotor	infrequent
395	blasphemie_prozess	blasphemieprozes_+ens_s	infrequent
396	verletzer_prozess	verletzerprozes_+ens_s	infrequent
397	kalahari_gebiet	kalaharige_+ens_t	infrequent
398	countdown_timer	countdowntim_+ens_r	infrequent
399	karmesin_farbe	karm_+ens_sinfarbe	infrequent
400	aurikel_blüte	aurike_+ens_lblüte	infrequent
401	typografie_funktion	ty_+ens_rafiefunktion	infrequent
402	virginia_wachtel	virg_+ens_iniawachtel	infrequent
403	wetzstein_stollen	wetzsteins_+ens_ollen	infrequent
404	blouson_schnitt	blousons_+ens_nitt	infrequent
405	neider_sachse	neid_+ens_rsachse	infrequent
406	oktopus_garten	oktopus_+ens_arten	infrequent
407	bilharziose_erreger	bilharzioseerre_+ens_r	infrequent
408	böhme_ufer	böhme_+ens_r	infrequent
409	monarch_falter	mo_archfalter	infrequent
410	tungsten_anteil	tungsten_teil	infrequent
411	nörgler_fraktion	nö_+=e_glerfraktion	infrequent
412	numerus_markierung	numerus_+ens_arkierung	infrequent
413	eiffel_studio	eiffels_+ens_dio	infrequent
414	galan_gin	ga_gin	infrequent
415	bora_kai	bo_+ens_rakai	infrequent
416	publicity_arbeit	p_+ens_blicityarbeit	infrequent
417	dandy_boy	dandy_+ens_y	infrequent
418	demonstrator_maschine	d_+es_nstratormaschine	infrequent
419	zwischenfall_training	zwischenfalltrain_g	infrequent
420	determinismus_konzept	determinis_+ens_skonzept	infrequent
421	superior_zimmer	superiorzimm_+ens_r	infrequent
422	vordach_pfosten	vordachpfos_+ens_n	infrequent
423	smalltalk_thema	s_+ens_alltalkthema	infrequent
424	spießbürger_idyll	spießbürgeridy_+ens_ll	infrequent
425	kreationismus_vorwurf	kreationismus_+ens_orwurf	infrequent
426	voraussage_kraft	vorauss_+ens_kraft	infrequent
427	tessiner_brot	tessin_brot	infrequent
428	methylphenidat_behandlung	methylphe_+ens_nidatbehandlung	infrequent
429	umgriff_ebene	um_+ens_riffebene	infrequent
430	imago_tag	im_+ens_tag	infrequent
431	schäffer_ei	schaff_+=er_i	infrequent
432	salmler_gattung	s_+ens_almlergattung	infrequent
433	körnchen_pickerei	kö_chenpickerei	infrequent
434	enzyklopädie_band	enzy_+ens_pädieband	infrequent
435	spalter_wahl	s_+ens_alterwahl	infrequent
436	psychosomatik_abteilung	psyc_+es_somatikabteilung	infrequent
437	listung_+s_gespräch	listungs_+ens_spräch	infrequent
438	regularität_+s_satz	regularitäts_+ens_satz	infrequent
439	ästhetisierung_+s_kritik	asthet_+=e_sierungskritik	infrequent
440	günstling_+s_wirtschaft	gunst_+=e_ngswirtschaft	infrequent
441	zusammenlagerung_+s_hinweis	zusammenlagerungshinw_+ens_is	infrequent
442	faulheit_+s_verdacht	faulheits_+ens_rdacht	infrequent
443	besänftigung_+s_strategie	bes_+ens_nftigungsstrategie	infrequent
444	ausfachung_+s_bohrung	ausfachu_gsbohrung	infrequent
445	fassenacht_+s_zeit	fassenachts_+ens_it	infrequent
446	saldierung_+s_vorschrift	saldierungs_+ens_orschrift	infrequent
447	verdingung_+s_muster	verdingungsmus_+ens_r	infrequent
448	rauhigkeit_+s_spitz	rauhigkeitss_+ens_pitz	infrequent
449	leugnung_+s_prozess	leugnungsprozes_+ens_s	infrequent
450	befassung_+s_pflicht	befassungs_+ens_pflicht	infrequent
451	mächtigkeit_+s_verteilung	m_+ens_chtigkeitsverteilung	infrequent
452	entrechtung_+s_programm	entrechtun_gsprogramm	infrequent
453	umhüllung_+s_qualität	umhüllungs_+ens_alität	infrequent
454	optimalität_+s_kriterium	optimalitats_+=e_terium	infrequent
455	ungleichung_+s_kette	ungleichu_gskette	infrequent
456	entschichtung_+s_arbeit	entschichtungsarb_+ens_it	infrequent
457	entstalinisierung_+s_krise	ents_+ens_talinisierungskrise	infrequent
458	ingestion_+s_unfall	ingestions_+ens_nfall	infrequent
459	reorientierung_+s_phase	reor_ientierungsphase	infrequent
460	ersitzung_+s_zeit	ersitzungs_+ens_it	infrequent
461	verfrühung_+s_schaden	ver_hungsschaden	infrequent
462	gueltigkeit_+s_bereich	g_+ens_eltigkeitsbereich	infrequent
463	samojede_+n_spitz	samojedens_+ens_pitz	infrequent
464	dramaturg_+en_stelle	dramaturgens_+ens_elle	infrequent
465	schüppe_+n_straße	schüpp_+ens_nstraße	infrequent
466	disponent_+en_ausbildung	dispo_tenausbildung	infrequent
467	adventist_+en_familie	ad_+ens_entistenfamilie	infrequent
468	parallele_+n_paar	pa_+er_lelenpaar	infrequent
469	logopäde_+n_verband	logopäden_band	infrequent
470	disponent_+en_stelle	dispo_tenstelle	infrequent
471	prädikant_+en_bibliothek	prädika_tenbibliothek	infrequent
472	kämpe_+n_straße	kämp_+ens_nstraße	infrequent
473	kommode_+n_schublade	kommodens_+ens_blade	infrequent
474	makrone_+n_masse	makr_enmasse	infrequent
475	kinematograph_+en_vorstellung	kinematographenvors_+ens_ellung	infrequent
476	nuance_+n_bereich	nua_cenbereich	infrequent
477	blesse_-e_huhn	bless_+ens_n	infrequent
478	einöde_-e_riegel	einödrie_+ens_l	infrequent
479	geleise_-e_anlage	geleis_+ens_anlage	infrequent
480	staend_+e_staat	staendest_+ens_aat	infrequent
481	supernova_+e_explosion	supernovaee_+ens_xplosion	infrequent
482	ärzt_+e_organisation	ä_+ens_rzteorganisation	infrequent
483	koern_+er_haufen	ko_erhaufen	infrequent
484	baed_+er_architektur	baed_+ens_rarchitektur	infrequent
485	viech_+er_zeug	viecherze_+ens_g	infrequent
486	truthuhn_+=er_bestand	truthüh_erbestand	infrequent
487	gemeingut_+=er_wirtschaft	gemeingut_+=e_wirtschaft	infrequent
488	gemeingut_+=er_debatte	gemeingüterd_+ens_batte	infrequent
489	abhang_+=e_last	abhäng_+ens_last	infrequent
490	abhang_+=e_system	abhängesy_+ens_m	infrequent
491	abhang_+=e_wagen	abhängew_+ens_n	infrequent
492	aberglaube_+ns_vorstellung	aberglaubens_+ens_orstellung	infrequent
493	aberglaube_+ns_forschung	aberglaubensfors_+ens_ng	infrequent
494	aberglaube_+ns_kritik	aberglaubens_+ens_ritik	infrequent
495	apoll_altar	ap_+ens_ollaltar	hapax_legomena
496	fellchen_hilfe	fellc_+es_nhilfe	hapax_legomena
497	gilgamesch_epos	gilgameschep_+ens_s	hapax_legomena
498	molchen_berg	molc_berg	hapax_legomena
499	reinemacher_frau	r_emacherfrau	hapax_legomena
500	bremervörder_innen	bremervörder_nen	hapax_legomena
501	albinismus_form	albinis_+ens_sform	hapax_legomena
502	fachsimpler_ei	fac_+es_implerei	hapax_legomena
503	atrazin_wert	atrazinw_+ens_rt	hapax_legomena
504	sharia_gericht	shariageri_+ens_cht	hapax_legomena
505	krankmacher_übung	krankmacher_bung	hapax_legomena
506	wassrer_rutsch	wa_errutsch	hapax_legomena
507	hosianna_ruf	hosia_aruf	hapax_legomena
508	orkus_nebel	orkusne_+ens_l	hapax_legomena
509	defunktion_alisierung	d_+ens_nktionalisierung	hapax_legomena
510	transillumination_+s_technik	trans_+ens_illuminationstechnik	hapax_legomena
511	nachbeatmung_+s_zeit	nachbeatmungs_+ens_it	hapax_legomena
512	konditionalität_+s_prinzip	konditionalitats_+=e_nzip	hapax_legomena
513	wiederauffrischung_+s_kurs	wiederauffrischungs_+ens_rs	hapax_legomena
514	freistoß_+s_tor	freistoßs_+ens_r	hapax_legomena
515	gastropode_+n_fauna	ga_opodenfauna	hapax_legomena
516	gefägedanke_+n_linie	gefägedan_linie	hapax_legomena
517	altarist_+en_haus	alta_tenhaus	hapax_legomena
518	genosse_-e_innenschaft	genossinnens_+ens_aft	hapax_legomena
519	maegd_+e_frau	maegd_+ens_frau	hapax_legomena
520	maerkt_+e_trennung	maerktetr_nung	hapax_legomena
521	gaeng_+e_viertel	gaengevie_+ens_l	hapax_legomena
522	raed_+er_werk	raederw_+ens_rk	hapax_legomena
523	graeb_+er_feld	graebe_+ens_ld	hapax_legomena
524	glaes_+er_ruecken	glaeserrue_+ens_n	hapax_legomena
