	gold	pred	comp_type
86	ungleichung_+s_kette	ungleichun_skette	infrequent
87	entschichtung_+s_arbeit	en_schichtungsarbeit	infrequent
88	entstalinisierung_+s_krise	entstalinisierungskr_se	infrequent
89	ingestion_+s_unfall	ingestion_+s_unfall	infrequent
90	reorientierung_+s_phase	reorientierun_sphase	infrequent
91	ersitzung_+s_zeit	ersi_zungszeit	infrequent
92	verfrühung_+s_schaden	v_+es_erfrühungsschaden	infrequent
93	gueltigkeit_+s_bereich	gueltigkeitsber_h	infrequent
94	samojede_+n_spitz	samo_edenspitz	infrequent
95	dramaturg_+en_stelle	drama_turgenstelle	infrequent
96	schüppe_+n_straße	schuppen_+=er_straße	infrequent
97	disponent_+en_ausbildung	d_+es_isponentenausbildung	infrequent
98	adventist_+en_familie	adventistenfam_lie	infrequent
99	parallele_+n_paar	parall_npaar	infrequent
100	logopäde_+n_verband	logopadenver_+=er_band	infrequent
101	disponent_+en_stelle	d_+es_isponentenstelle	infrequent
102	prädikant_+en_bibliothek	pradi_+=er_kantenbibliothek	infrequent
103	kämpe_+n_straße	kampe_+=er_traße	infrequent
104	kommode_+n_schublade	kommodenschublad_+es_e	infrequent
105	makrone_+n_masse	ma_nenmasse	infrequent
106	kinematograph_+en_vorstellung	k_nematographenvorstellung	infrequent
107	nuance_+n_bereich	nuancenber_h	infrequent
108	blesse_-e_huhn	blesshu_n	infrequent
109	einöde_-e_riegel	einodrie_+=er_gel	infrequent
110	geleise_-e_anlage	gelei_lage	infrequent
111	staend_+e_staat	st_+es_aendestaat	infrequent
112	supernova_+e_explosion	supernov_+es_aeexplosion	infrequent
113	ärzt_+e_organisation	ä_+=er_rzteorganisation	infrequent
114	koern_+er_haufen	koerner_fen	infrequent
115	baed_+er_architektur	baederar_hitektur	infrequent
116	viech_+er_zeug	viecherze_ug	infrequent
117	truthuhn_+=er_bestand	truthuhn_+=er_estand	infrequent
118	gemeingut_+=er_wirtschaft	gemeingute_+=er_rtschaft	infrequent
119	gemeingut_+=er_debatte	gemeingut_+=er_rdebatte	infrequent
120	abhang_+=e_last	abhan_+=er_gelast	infrequent
121	abhang_+=e_system	abhangesy_+=er_stem	infrequent
122	abhang_+=e_wagen	ab_ngewagen	infrequent
123	aberglaube_+ns_vorstellung	aber_laubensvorstellung	infrequent
124	aberglaube_+ns_forschung	aber_laubensforschung	infrequent
125	aberglaube_+ns_kritik	aber_laubenskritik	infrequent
