	gold	pred	comp_type
71	haupt_materie	haupt_materie	common
72	karo_van	karovan	common
73	adler_ritter	adlerritter	common
74	bitumen_schindel	bitumenschindel	common
75	mädchen_hort	mädche_+n_hort	common
76	sarg_laden	sargladen	common
77	express_gut	express_gut	common
78	sonder_bahre	sonderbahre	common
79	archiv_kammer	archiv_kammer	common
80	mark_radikal	markradikal	common
81	spende_bescheinigung	spendebescheinigung	common
82	karton_plastik	kartonplastik	common
83	gehäuse_ersatz	gehäuseersatz	common
84	reise_kredit	reisekredit	common
85	pech_moment	pechmoment	common
86	balkon_grille	bal_kongrille	common
87	boden_abdruck	bode_+n_abdruck	common
88	ziel_härte	ziel_härte	common
89	kapsel_perforation	kapselper_foration	common
90	schaum_pistole	schaumpistole	common
91	verdienst_vorstellung	verdienst_vorstellung	common
92	meister_solist	meistersolist	common
93	netzwerk_detail	netz_werkdetail	common
94	gold_deckel	gold_deckel	common
95	elektro_griller	elektrogriller	common
96	sportwagen_tochter	sport_wagentochter	common
97	musik_traum	musiktraum	common
98	schweizer_haus	schweizerhaus	common
99	wunsch_architekt	wunscharchitekt	common
100	werkstatt_dach	werkstatt_dach	common
101	zivildienst_erfahrung	zivildiensterfahrung	common
102	marmor_vertäfelung	marmorvertäfelung	common
103	kammer_linse	kammer_linse	common
104	jahrtausend_rückblick	jahrtause_+n_drückblick	common
105	wal_lücke	wallücke	common
106	geld_lobby	geld_lobby	common
107	darm_paket	darm_paket	common
108	offizier_lehrgang	offizierlehrgang	common
109	porträt_skizze	porträt_+s_kizze	common
110	hobby_schreiberin	hobby_schreiberin	common
111	praxis_raeum	praxisraeum	common
112	darm_stabilität	darm_stabilität	common
113	fitness_ball	fitness_ball	common
114	panorama_abschnitt	panoramaabschnitt	common
115	aal_verlust	aal_verlust	common
116	ausschluss_diagnose	ausschluss_diagnose	common
117	bediener_eingriff	bedienereingriff	common
118	brett_stadt	brettstadt	common
119	teil_plagiat	teil_plagiat	common
120	nebel_schutz	nebel_schutz	common
121	stifter_lauf	stifterlauf	common
122	militär_design	militärdesign	common
123	gepäck_träger	gepäckträger	common
124	porträt_lithographie	porträtlithographie	common
125	teil_kalender	teil_kalender	common
126	last_konzentration	last_konzentration	common
127	jugend_boot	jugend_boot	common
128	zweirad_treff	zweiradt_reff	common
129	lob_artikel	lobartikel	common
130	haus_hoheit	haushoheit	common
131	deck_tod	decktod	common
132	yoga_haus	yogahaus	common
133	öko_frau	ökofrau	common
134	fun_veranstaltung	funveranstaltung	common
135	tafel_jura	tafel_jura	common
136	display_anwendung	dis_playanwendung	common
137	damm_trasse	damm_trasse	common
138	genre_skizze	ge_+n_reskizze	common
139	bein_muckis	beinmuckis	common
140	teil_kondensation	teil_kondensation	common
141	archiv_festigkeit	archivfestigkeit	common
142	fracht_liste	frachtliste	common
143	apfel_gelee	apfel_gelee	common
144	designer_lampe	designerlampe	common
145	satire_format	satireformat	common
146	abfall_transporteur	abfalltransporteur	common
147	eis_mission	eis_mission	common
148	wechselkurs_anpassung	wechsel_kursanpassung	common
149	zusatz_wirkung	zusatz_wirkung	common
150	ersatz_leder	ersatzleder	common
151	warenhaus_kredit	warenhauskredit	common
152	vorhersage_formel	vorhersageformel	common
153	auswanderer_sendung	auswanderersendung	common
154	bürgermeister_funktion	bürgermeister_funktion	common
155	mutter_elch	mutterelch	common
156	schlüssel_bedingung	schlüssel_bedingung	common
157	video_stoff	videostoff	common
158	grafik_argument	grafikargument	common
159	wahl_technik	wahl_technik	common
160	ersatz_karriere	ersatz_karriere	common
161	richter_meier	richter_meier	common
162	anleihe_portfolio	anleiheport_folio	common
163	fels_spalter	fel_+s_spalter	common
164	funk_literatur	funkliteratur	common
165	gewinn_walze	gewinn_walze	common
166	schweiß_auftrag	schweiß_auftrag	common
167	ding_weite	ding_weite	common
168	tennis_spaß	tennis_spaß	common
169	ferien_charakter	feriencharakter	common
170	schloss_therme	schloss_therme	common
171	jury_klasse	jury_klasse	common
172	welt_spannung	welt_+s_pannung	common
173	hochdruck_sumpf	hochdruck_+s_umpf	common
174	monitor_befehl	monitorbefehl	common
175	image_verbesserung	imagever_besserung	common
176	koch_profi	koch_profi	common
177	gärtner_tugend	gärtnertugend	common
178	finanz_präsident	finanz_präsident	common
179	studio_mischer	studiomischer	common
180	referenz_suche	referenz_suche	common
181	wal_kopf	wal_kopf	common
182	schlitz_fräsung	schlitz_fräsung	common
183	engel_gebet	engel_gebet	common
184	horn_kluft	horn_kluft	common
185	öko_lyrik	ökolyrik	common
186	stress_menge	stress_menge	common
187	gewinn_zuschlag	gewinnzuschlag	common
188	protokoll_vorlage	protokoll_vorlage	common
189	rhythmus_meister	rhythmusmeister	common
190	sitzplatz_gast	sitz_platzgast	common
191	lied_übergang	liedübergang	common
192	drachen_kamm	drache_+n_kamm	common
193	camping_krempel	camping_krempel	common
194	probe_skript	probe_+s_kript	common
195	theater_genie	theater_genie	common
196	liga_absteiger	ligaabsteiger	common
197	propaganda_plan	propagandaplan	common
198	gitter_körper	gitter_körper	common
199	busch_weide	buschweide	common
200	hof_zug	hofzug	common
201	wurf_art	wurfart	common
202	kegel_stand	kegel_stand	common
203	rock_märchen	rock_märchen	common
204	freizeit_spielchen	freizeit_+s_pielchen	common
205	knorpel_versorgung	knorpel_versorgung	common
206	baum_magie	baummagie	common
207	auslage_tisch	auslagetisch	common
208	winter_angler	winterangler	common
209	gast_fahrkarte	gastfahr_karte	common
210	paddel_bericht	paddel_bericht	common
211	mono_fernseher	monofernseher	common
212	regenwald_frucht	regenwald_frucht	common
213	mauer_höhle	mauer_höhle	common
214	schlager_musik	schlagermusik	common
215	sound_debatte	sound_debatte	common
216	flugzeug_sitz	flugzeug_sitz	common
217	freiland_deposition	freiland_deposition	common
218	harmonie_brei	harmonie_brei	common
219	frühling_+s_tisch	frühling_+s_tisch	common
220	monat_+s_woche	monat_+s_woche	common
221	wirklichkeit_+s_klötzchen	wirklichkeit_+s_klötzchen	common
222	platzierung_+s_form	platzierung_+s_form	common
223	bereich_+s_ausschuss	bereich_+s_ausschuss	common
224	krieger_+s_mann	krieger_+s_mann	common
225	torsion_+s_effekt	torsion_+s_effekt	common
226	verbindung_+s_plan	verbindung_+s_plan	common
227	funktionär_+s_diktatur	funktionär_+s_diktatur	common
228	verlag_+s_promotion	verlag_+s_promotion	common
229	rationalität_+s_fiktion	rationalität_+s_fiktion	common
230	tagung_+s_zentrum	tagung_+s_zentrum	common
231	kriminalität_+s_anteil	kriminalität_+s_anteil	common
232	alter_+s_potenzial	alterspot_+en_zial	common
233	ort_+s_bewegung	ort_+s_bewegung	common
234	alter_+s_reserve	alter_+s_reserve	common
235	belichtung_+s_möglichkeit	belichtung_+s_möglichkeit	common
236	rettung_+s_pfeil	rettung_+s_pfeil	common
237	leben_+s_panorama	lebe_+n_spanorama	common
238	vernichtung_+s_friede	vernichtung_+s_friede	common
239	redaktion_+s_anfrage	redaktion_+s_anfrage	common
240	beschäftigung_+s_kasten	beschäftigung_+s_kasten	common
241	liebling_+s_ton	liebling_+s_ton	common
242	gesinnung_+s_datei	gesinnung_+s_datei	common
243	werk_+s_struktur	werk_+s_struktur	common
244	vorrat_+s_gesellschaft	vorrat_+s_gesellschaft	common
245	arbeit_+s_formation	arbeit_+s_formation	common
246	gewicht_+s_verhältnis	gewicht_+s_verhältnis	common
247	trennung_+s_koeffizient	trennung_+s_koeffizient	common
248	vernichtung_+s_aktion	vernichtung_+s_aktion	common
249	regierung_+s_anwalt	regierung_+s_anwalt	common
250	verlängerung_+s_tag	verlängerung_+s_tag	common
251	benachrichtigung_+s_konzept	benachrichtigung_+s_konzept	common
252	empfang_+s_messung	empfang_+s_messung	common
253	bewegung_+s_seite	bewegung_+s_seite	common
254	pruefung_+s_verband	pruefung_+s_verband	common
255	arbeit_+s_status	arbeit_+s_status	common
256	beschäftigung_+s_einsatz	beschäftigung_+s_einsatz	common
257	erfolg_+s_argument	erfolg_+s_argument	common
258	haftung_+s_kapital	haftung_+s_kapital	common
259	exposition_+s_pfad	exposition_+s_pfad	common
260	unglück_+s_straße	unglück_+s_straße	common
261	regierung_+s_uebernahme	regierung_+s_uebernahme	common
262	sieg_+es_lied	siegeslied	common
263	übung_+s_platz	übung_+s_platz	common
264	angebot_+s_hinweis	angebot_+s_hinweis	common
265	konstruktion_+s_wissen	konstruktion_+s_wissen	common
266	telekommunikation_+s_professor	telekommunikation_+s_professor	common
267	sicherheit_+s_luecke	sicherheit_+s_luecke	common
268	kleidung_+s_reform	kleidung_+s_reform	common
269	gefühl_+s_krise	gefühl_+s_krise	common
270	besichtigung_+s_liste	besichtigung_+s_liste	common
271	spannung_+s_umschaltung	spannung_+s_umschaltung	common
272	dienstleistung_+s_gehalt	dienstleistung_+s_gehalt	common
273	identifikation_+s_rahmen	identifikation_+s_rahmen	common
274	wirkung_+s_zyklus	wirkung_+s_zyklus	common
275	aufmerksamkeit_+s_räuber	aufmerksamkeit_+s_räuber	common
276	zwang_+s_parfümierung	zwang_+s_parfümierung	common
277	beruhigung_+s_placebo	beruhigung_+s_placebo	common
278	verkehr_+s_konjunktur	verkehr_+s_konjunktur	common
279	mittag_+s_wind	mittag_+s_wind	common
280	weisheit_+s_vogel	weisheit_+s_vogel	common
281	skalierung_+s_eigenschaft	skalierung_+s_eigenschaft	common
282	zahlung_+s_sicherung	zahlung_+s_sicherung	common
283	bergwerk_+s_leute	bergwerk_+s_leute	common
284	stimmung_+s_bildung	stimmung_+s_bildung	common
285	sicherheit_+s_gewahrsam	sicherheit_+s_gewahrsam	common
286	sachverhalt_+s_beurteilung	sachverhalt_+s_beurteilung	common
287	ausrüstung_+s_art	ausrüstung_+s_art	common
288	kürzung_+s_vereinbarung	kürzung_+s_vereinbarung	common
289	selektion_+s_pool	selektion_+s_pool	common
290	einheit_+s_straße	einheit_+s_straße	common
291	verfolgung_+s_geist	verfolgung_+s_geist	common
292	behandlung_+s_bedürfnis	behandlung_+s_bedürfnis	common
293	virtualisierung_+s_szenarium	virtualisierung_+s_szenarium	common
294	aktionär_+s_hand	aktionär_+s_hand	common
295	artikulation_+s_ort	artikulationsort	common
296	währung_+s_region	währung_+s_region	common
297	begriff_+s_trias	begriff_strias	common
298	aufklärung_+s_ausstattung	aufklärung_+s_ausstattung	common
299	verpflegung_+s_auto	verpflegung_+s_auto	common
300	querschnitt_+s_ressort	querschnitt_+s_ressort	common
301	haushalt_+s_vermögen	haushalt_+s_vermögen	common
302	eis_+es_heim	eis_+es_heim	common
303	patenschaft_+s_anlage	patenschaft_+s_anlage	common
304	masse_+n_schlächterei	masse_+n_schlächterei	common
305	tide_+n_stieg	tide_+n_stieg	common
306	figur_+en_wissen	figur_+en_wissen	common
307	gruppe_+n_prüfung	gruppe_+n_prüfung	common
308	hölle_+n_brand	hölle_+n_brand	common
309	röhre_+n_stand	röhr_+en_stand	common
310	klarinette_+n_einsatz	klarinetteneinsatz	common
311	ziege_+n_maske	ziege_+n_maske	common
312	seele_+n_tagebuch	seelentagebuch	common
313	experte_+n_geschichte	expertengeschichte	common
314	hose_+n_spanner	hose_+n_spanner	common
315	katze_+n_wurf	katze_+n_wurf	common
316	lesbe_+n_leben	lesbe_+n_leben	common
317	sünde_+n_waage	sünde_+n_waage	common
318	karte_+n_kompatibilität	karte_+n_kompatibilität	common
319	lärche_+n_straße	lärche_+n_straße	common
320	quant_+en_kommunikation	quant_+en_kommunikation	common
321	rose_+n_malerei	rose_+n_malerei	common
322	platte_+n_meister	platte_+n_meister	common
323	stern_+en_rechner	sterne_+n_rechner	common
324	hose_+n_segment	hose_+n_segment	common
325	glocke_+n_steuerung	glocke_+n_steuerung	common
326	harfe_+n_komposition	harfe_+n_komposition	common
327	echse_+n_liebhaber	echse_+n_liebhaber	common
328	katze_+n_liebhaber	katze_+n_liebhaber	common
329	auge_+n_riemen	auge_+n_riemen	common
330	autor_+en_feld	autor_+en_feld	common
331	wüste_+n_schurke	wüst_+en_schurke	common
332	winde_+n_typ	winde_+n_typ	common
333	karte_+n_landschaft	kartenland_schaft	common
334	maßnahme_+n_ebene	maßnahmenebene	common
335	maschine_+n_rüstzeit	maschine_+n_rüstzeit	common
336	gebühr_+en_angelegenheit	gebührenangelege_+n_heit	common
337	tinte_+n_rezeptur	tint_+en_rezeptur	common
338	briefmarke_+n_messen	briefmarke_+n_messen	common
339	idee_+n_fundus	idee_+n_fundus	common
340	variable_+n_eingabe	variable_+n_eingabe	common
341	straße_+n_katalog	straße_+n_katalog	common
342	prämie_+n_versicherer	prämie_+n_versicherer	common
343	walze_+n_verschleiß	walze_+n_verschleiß	common
344	premiere_+n_präsentation	premierenpräsentation	common
345	präsident_+en_cup	präsident_+en_cup	common
346	seite_+n_bracke	seit_+en_bracke	common
347	mensch_+en_ratte	menschenratte	common
348	angehörige_+n_stunde	angehörige_+n_stunde	common
349	hölle_+n_erlebnis	hölle_+n_erlebnis	common
350	sprache_-e_empfang	sprachempfang	common
351	schule_-e_staatssekretär	schulstaat_+s_sekretär	common
352	kontrolle_-e_pflicht	kontroll_pflicht	common
353	wolle_-e_mantel	woll_mantel	common
354	hund_+e_krankengymnastin	hundekranke_+n_gymnastin	common
355	referat_+e_seite	referat_+es_eite	common
356	apparat_+e_ausschuss	apparateausschuss	common
357	brett_+er_lücke	bretterlücke	common
358	mitglied_+er_sperre	mitgliedersper_re	common
359	ei_+er_mann	eier_mann	common
360	wort_+=er_kette	wörterkette	common
361	huhn_+=er_leiter	hühnerleiter	common
362	blatt_+=er_suppe	blättersuppe	common
363	gans_+=e_sänger	gänsesänger	common
364	gast_+=e_etage	gästeetage	common
365	stand_+=e_gesellschaft	ständegesellschaft	common
366	glaube_+ns_gesetz	glauben_+s_gesetz	common
367	herz_+ens_eigenschaft	herzenseige_+n_schaft	common
368	name_+ns_roulette	namen_+s_roulette	common
369	aufklärer_version	aufklärer_version	infrequent
370	analysis_unterricht	analysisunterricht	infrequent
371	hausierer_ware	hausiererware	infrequent
372	befürworter_schaft	befürworter_schaft	infrequent
373	muskateller_salbei	mus_katellersalbei	infrequent
374	abmarsch_tag	abmarschtag	infrequent
375	mache_lohn	machelohn	infrequent
376	patronage_macht	patronagemacht	infrequent
377	grauen_fels	grau_+en_fels	infrequent
378	barchent_produktion	barchent_produktion	infrequent
379	hänsel_straße	hänsel_straße	infrequent
380	romantiker_herz	romantikerherz	infrequent
381	körnchen_geberin	körnche_+n_geberin	infrequent
382	philipper_brief	philipper_brief	infrequent
383	stretching_technik	stretchingtechnik	infrequent
384	skala_tal	skalatal	infrequent
385	dramatiker_förderung	dramatiker_förderung	infrequent
386	angelus_glocke	angelusglocke	infrequent
387	nazarener_stil	nazarenerstil	infrequent
388	systematik_baum	systematik_baum	infrequent
389	schikane_aktion	schikaneaktion	infrequent
390	yogi_bär	yogibär	infrequent
391	zwölfzylinder_triebwerk	zwölfzylindertriebwerk	infrequent
392	schreiben_lernen	schreibe_+n_lernen	infrequent
393	empfehler_programm	empfehler_programm	infrequent
394	turboprop_motor	turbo_propmotor	infrequent
395	blasphemie_prozess	blasphemie_prozess	infrequent
396	verletzer_prozess	verletzer_prozess	infrequent
397	kalahari_gebiet	kalaharigebiet	infrequent
398	countdown_timer	count_downtimer	infrequent
399	karmesin_farbe	karmesinfarbe	infrequent
400	aurikel_blüte	aurikel_blüte	infrequent
401	typografie_funktion	typografiefunktion	infrequent
402	virginia_wachtel	virginiawachtel	infrequent
403	wetzstein_stollen	wetz_steinstollen	infrequent
404	blouson_schnitt	blousonschnitt	infrequent
405	neider_sachse	neidersachse	infrequent
406	oktopus_garten	oktopusgarten	infrequent
407	bilharziose_erreger	bilharzioseer_reger	infrequent
408	böhme_ufer	böhmeufer	infrequent
409	monarch_falter	monarchfalter	infrequent
410	tungsten_anteil	tung_+s_tenanteil	infrequent
411	nörgler_fraktion	nörgler_fraktion	infrequent
412	numerus_markierung	numerusmarkierung	infrequent
413	eiffel_studio	eiffel_studio	infrequent
414	galan_gin	galangin	infrequent
415	bora_kai	borakai	infrequent
416	publicity_arbeit	publicityarbeit	infrequent
417	dandy_boy	dandyboy	infrequent
418	demonstrator_maschine	demonstratormaschine	infrequent
419	zwischenfall_training	zwischenfalltraining	infrequent
420	determinismus_konzept	determinismus_konzept	infrequent
421	superior_zimmer	superiorzimmer	infrequent
422	vordach_pfosten	vordachpfosten	infrequent
423	smalltalk_thema	smalltalkthema	infrequent
424	spießbürger_idyll	spießbürgeridyll	infrequent
425	kreationismus_vorwurf	kreationismus_vorwurf	infrequent
426	voraussage_kraft	voraussagekraft	infrequent
427	tessiner_brot	tessiner_brot	infrequent
428	methylphenidat_behandlung	methylph_+en_idatbehandlung	infrequent
429	umgriff_ebene	umgriffebene	infrequent
430	imago_tag	imagotag	infrequent
431	schäffer_ei	schäfferei	infrequent
432	salmler_gattung	salmlergattung	infrequent
433	körnchen_pickerei	körnche_+n_pickerei	infrequent
434	enzyklopädie_band	enzyklopädie_band	infrequent
435	spalter_wahl	spalterwahl	infrequent
436	psychosomatik_abteilung	psychosomatik_abteilung	infrequent
437	listung_+s_gespräch	listung_+s_gespräch	infrequent
438	regularität_+s_satz	regularität_+s_satz	infrequent
439	ästhetisierung_+s_kritik	ästhetisierung_+s_kritik	infrequent
440	günstling_+s_wirtschaft	günstling_+s_wirtschaft	infrequent
441	zusammenlagerung_+s_hinweis	zusammenlagerung_+s_hinweis	infrequent
442	faulheit_+s_verdacht	faulheit_+s_verdacht	infrequent
443	besänftigung_+s_strategie	besänftigung_+s_strategie	infrequent
444	ausfachung_+s_bohrung	ausfachung_+s_bohrung	infrequent
445	fassenacht_+s_zeit	fassenacht_+s_zeit	infrequent
446	saldierung_+s_vorschrift	saldierung_+s_vorschrift	infrequent
447	verdingung_+s_muster	verdingung_+s_muster	infrequent
448	rauhigkeit_+s_spitz	rauhigkeit_+s_spitz	infrequent
449	leugnung_+s_prozess	leugnung_+s_prozess	infrequent
450	befassung_+s_pflicht	befassung_+s_pflicht	infrequent
451	mächtigkeit_+s_verteilung	mächtigkeit_+s_verteilung	infrequent
452	entrechtung_+s_programm	entrechtung_+s_programm	infrequent
453	umhüllung_+s_qualität	umhüllung_+s_qualität	infrequent
454	optimalität_+s_kriterium	optimalität_+s_kriterium	infrequent
455	ungleichung_+s_kette	ungleichung_+s_kette	infrequent
456	entschichtung_+s_arbeit	entschichtung_+s_arbeit	infrequent
457	entstalinisierung_+s_krise	entstalinisierung_+s_krise	infrequent
458	ingestion_+s_unfall	ingestion_+s_unfall	infrequent
459	reorientierung_+s_phase	reorientierung_+s_phase	infrequent
460	ersitzung_+s_zeit	ersitzung_+s_zeit	infrequent
461	verfrühung_+s_schaden	verfrühung_+s_schaden	infrequent
462	gueltigkeit_+s_bereich	gueltigkeit_+s_bereich	infrequent
463	samojede_+n_spitz	samojede_+n_spitz	infrequent
464	dramaturg_+en_stelle	dramatur_genstelle	infrequent
465	schüppe_+n_straße	schüppe_+n_straße	infrequent
466	disponent_+en_ausbildung	dis_ponentenausbildung	infrequent
467	adventist_+en_familie	adventist_+en_familie	infrequent
468	parallele_+n_paar	parallele_+n_paar	infrequent
469	logopäde_+n_verband	logopäde_+n_verband	infrequent
470	disponent_+en_stelle	dis_ponentenstelle	infrequent
471	prädikant_+en_bibliothek	prädikant_+en_bibliothek	infrequent
472	kämpe_+n_straße	kämpe_+n_straße	infrequent
473	kommode_+n_schublade	kommode_+n_schublade	infrequent
474	makrone_+n_masse	makrone_+n_masse	infrequent
475	kinematograph_+en_vorstellung	kinematograph_+en_vorstellung	infrequent
476	nuance_+n_bereich	nuance_+n_bereich	infrequent
477	blesse_-e_huhn	bless_huhn	infrequent
478	einöde_-e_riegel	einödriegel	infrequent
479	geleise_-e_anlage	geleis_anlage	infrequent
480	staend_+e_staat	staendestaat	infrequent
481	supernova_+e_explosion	supernovaeexplosion	infrequent
482	ärzt_+e_organisation	ärzteorganisation	infrequent
483	koern_+er_haufen	koernerhaufen	infrequent
484	baed_+er_architektur	baederarchitektur	infrequent
485	viech_+er_zeug	viecherzeug	infrequent
486	truthuhn_+=er_bestand	trut_hühnerbestand	infrequent
487	gemeingut_+=er_wirtschaft	gemeingüter_wirtschaft	infrequent
488	gemeingut_+=er_debatte	gemeingüterdebatte	infrequent
489	abhang_+=e_last	abhängelast	infrequent
490	abhang_+=e_system	abhängesystem	infrequent
491	abhang_+=e_wagen	abhängewagen	infrequent
492	aberglaube_+ns_vorstellung	aberglauben_+s_vorstellung	infrequent
493	aberglaube_+ns_forschung	aberglauben_+s_forschung	infrequent
494	aberglaube_+ns_kritik	aberglauben_+s_kritik	infrequent
495	apoll_altar	apollaltar	hapax_legomena
496	fellchen_hilfe	fellche_+n_hilfe	hapax_legomena
497	gilgamesch_epos	gilgameschepos	hapax_legomena
498	molchen_berg	molche_+n_berg	hapax_legomena
499	reinemacher_frau	reinemacher_frau	hapax_legomena
500	bremervörder_innen	bremervörderinnen	hapax_legomena
501	albinismus_form	albinismus_form	hapax_legomena
502	fachsimpler_ei	fach_+s_implerei	hapax_legomena
503	atrazin_wert	atrazinwert	hapax_legomena
504	sharia_gericht	shariagericht	hapax_legomena
505	krankmacher_übung	krank_macherübung	hapax_legomena
506	wassrer_rutsch	wass_rerrutsch	hapax_legomena
507	hosianna_ruf	hosiannaruf	hapax_legomena
508	orkus_nebel	orkusnebel	hapax_legomena
509	defunktion_alisierung	defunktionalisierung	hapax_legomena
510	transillumination_+s_technik	transillumination_+s_technik	hapax_legomena
511	nachbeatmung_+s_zeit	nachbeatmung_+s_zeit	hapax_legomena
512	konditionalität_+s_prinzip	konditionalität_+s_prinzip	hapax_legomena
513	wiederauffrischung_+s_kurs	wiederauffrischung_+s_kurs	hapax_legomena
514	freistoß_+s_tor	freistoßstor	hapax_legomena
515	gastropode_+n_fauna	gastropode_+n_fauna	hapax_legomena
516	gefägedanke_+n_linie	gefägedanke_+n_linie	hapax_legomena
517	altarist_+en_haus	altarist_+en_haus	hapax_legomena
518	genosse_-e_innenschaft	genossinne_+n_schaft	hapax_legomena
519	maegd_+e_frau	maegdefrau	hapax_legomena
520	maerkt_+e_trennung	maerktetrennung	hapax_legomena
521	gaeng_+e_viertel	gaengeviertel	hapax_legomena
522	raed_+er_werk	raeder_werk	hapax_legomena
523	graeb_+er_feld	graeber_feld	hapax_legomena
524	glaes_+er_ruecken	glaeserruecken	hapax_legomena
525	sammel_+ns_wert	sammeln_+s_wert	hapax_legomena
526	unglaube_+ns_bekenntnis	unglauben_+s_bekenntnis	hapax_legomena
527	kind_+er_arzt	kinderarzt	allomorphic_fc
528	kind_+es_alter	kindesalter	allomorphic_fc
529	kind_+s_tod	kind_stod	allomorphic_fc
530	kind_bett	kind_bett	allomorphic_fc
531	mann_deckung	manndeckung	allomorphic_fc
532	mann_+=er_beruf	männer_beruf	allomorphic_fc
533	mann_+es_kraft	mann_+es_kraft	allomorphic_fc
534	mann_+s_volk	mann_+s_volk	allomorphic_fc
535	mensch_werdung	menschwerdung	allomorphic_fc
536	mensch_+en_affe	menschenaffe	allomorphic_fc
537	mensch_+ens_kind	menschen_+s_kind	allomorphic_fc
538	schwein_+e_fleisch	schweinefleisch	allomorphic_fc
539	schwein_kram	schweinkram	allomorphic_fc
540	schwein_+s_galopp	schweinsgalopp	allomorphic_fc
541	maus_klick	mausklick	allomorphic_fc
542	maus_+e_falle	mausefalle	allomorphic_fc
543	maus_+=e_falle	mäusefalle	allomorphic_fc
544	hund_katze	hund_katze	invented
545	hund_+e_katze	hundekatze	invented
546	hund_+s_katze	hund_+s_katze	invented
547	erde_-e_ei	erdei	invented
548	erde_ei	erdeei	invented
549	erde_+n_ei	erde_+n_ei	invented
550	pferd_wolke	pferd_wolke	invented
551	pferd_+e_wolke	pferdewolke	invented
552	katze_hund	katzehund	invented
553	katze_+n_hund	katze_+n_hund	invented
554	ei_erde	eierde	invented
555	ei_+er_erde	eiererde	invented
556	schwein_frosch	schweinfrosch	invented
557	schwein_+e_frosch	schweinefrosch	invented
558	schwein_+s_frosch	schwein_+s_frosch	invented
559	maus_elefant	mauselefant	invented
560	maus_+e_elefant	mauseelefant	invented
561	schaf_wolke	schafwolke	invented
562	schaf_+s_wolke	schaf_+s_wolke	invented
563	huhn_fuchs	huhn_fuchs	invented
564	huhn_+=er_fuchs	hühner_fuchs	invented
565	elefant_erdbeere	elefanterd_beere	invented
566	elefant_+en_erdbeere	elefantenerd_beere	invented
567	münz_-e_knopf	münz_knopf	invented
568	münze_+n_knopf	münze_+n_knopf	invented
569	gans_würfel	ganswürfel	invented
570	gans_=e_würfel	gans=ewürfel	invented
571	birne_-e_bus	birn_bus	invented
572	birne_+n_bus	birne_+n_bus	invented
573	hahn_hund	hahn_hund	invented
574	hahn_+en_hund	hahne_+n_hund	invented
575	krokodil_ente	krokodile_+n_te	invented
576	krokodil_+s_ente	krokodilsente	invented
577	papagei_krokodil	papageikrokodil	invented
578	papagei_+en_krokodil	papageie_+n_krokodil	invented
579	bär_hund	bärhund	invented
