	gold	pred	comp_type
45	galan_gin	ga_+er_angin	infrequent
46	bora_kai	bora_kai	infrequent
47	publicity_arbeit	pub_licityarbeit	infrequent
48	dandy_boy	da_+er_dyboy	infrequent
49	demonstrator_maschine	demonstrat_aschine	infrequent
50	zwischenfall_training	zw_ischenfalltraining	infrequent
51	determinismus_konzept	det_+er_rminismuskonzept	infrequent
52	superior_zimmer	su_+er_eriorzimmer	infrequent
53	vordach_pfosten	vord_achpfosten	infrequent
54	smalltalk_thema	sma_+er_ltalkthema	infrequent
55	spießbürger_idyll	sp_+er_eßbürgeridyll	infrequent
56	kreationismus_vorwurf	kreat_+er_onismusvorwurf	infrequent
57	voraussage_kraft	v_+er_oraussagekraft	infrequent
58	tessiner_brot	tes_+er_erbrot	infrequent
59	methylphenidat_behandlung	methylp_+er_enidatbehandlung	infrequent
60	umgriff_ebene	umgrif_febene	infrequent
61	imago_tag	ima_+er_otag	infrequent
62	schäffer_ei	s_+er_chäfferei	infrequent
63	salmler_gattung	salmlergatt_ung	infrequent
64	körnchen_pickerei	kö_rnchenpickerei	infrequent
65	enzyklopädie_band	enzyk_+er_opädieband	infrequent
66	spalter_wahl	spa_+er_terwahl	infrequent
67	psychosomatik_abteilung	psychosomat_+er_kabteilung	infrequent
68	listung_+s_gespräch	listungs_+er_espräch	infrequent
69	regularität_+s_satz	regula_+er_itätssatz	infrequent
70	ästhetisierung_+s_kritik	ästhetisierungsk_+er_itik	infrequent
71	günstling_+s_wirtschaft	günstlings_+er_rtschaft	infrequent
72	zusammenlagerung_+s_hinweis	zusammenlagerungs_+er_weis	infrequent
73	faulheit_+s_verdacht	fau_+er_heitsverdacht	infrequent
74	besänftigung_+s_strategie	besä_+er_ftigungsstrategie	infrequent
75	ausfachung_+s_bohrung	ausfachu_+er_gsbohrung	infrequent
76	fassenacht_+s_zeit	fassenachts_zeit	infrequent
77	saldierung_+s_vorschrift	saldierungsvo_rschrift	infrequent
78	verdingung_+s_muster	verd_ingungsmuster	infrequent
79	rauhigkeit_+s_spitz	rau_higkeitsspitz	infrequent
80	leugnung_+s_prozess	leugnu_+er_gsprozess	infrequent
81	befassung_+s_pflicht	befassungspf_licht	infrequent
82	mächtigkeit_+s_verteilung	mä_+er_htigkeitsverteilung	infrequent
83	entrechtung_+s_programm	entrechtu_+er_gsprogramm	infrequent
84	umhüllung_+s_qualität	umhüllungsqua_+er_ität	infrequent
85	optimalität_+s_kriterium	optima_+er_itätskriterium	infrequent
86	ungleichung_+s_kette	un_+er_leichungskette	infrequent
87	entschichtung_+s_arbeit	entschichtungsa_+er_beit	infrequent
88	entstalinisierung_+s_krise	entsta_+er_inisierungskrise	infrequent
89	ingestion_+s_unfall	ingestionsu_+er_fall	infrequent
90	reorientierung_+s_phase	reorientieru_+er_gsphase	infrequent
91	ersitzung_+s_zeit	ersitzu_+er_gszeit	infrequent
92	verfrühung_+s_schaden	verfrühung_sschaden	infrequent
93	gueltigkeit_+s_bereich	gu_+er_ltigkeitsbereich	infrequent
94	samojede_+n_spitz	samojedens_+er_itz	infrequent
95	dramaturg_+en_stelle	dramatu_+er_genstelle	infrequent
96	schüppe_+n_straße	schüpp_+er_nstraße	infrequent
97	disponent_+en_ausbildung	disponentena_usbildung	infrequent
98	adventist_+en_familie	adv_+er_ntistenfamilie	infrequent
99	parallele_+n_paar	p_+er_arallelenpaar	infrequent
100	logopäde_+n_verband	logopadenverb_+=er_nd	infrequent
101	disponent_+en_stelle	disp_+er_onentenstelle	infrequent
102	prädikant_+en_bibliothek	prä_+er_kantenbibliothek	infrequent
103	kämpe_+n_straße	kä_+er_enstraße	infrequent
104	kommode_+n_schublade	kommodenschub_lade	infrequent
105	makrone_+n_masse	ma_+er_ronenmasse	infrequent
106	kinematograph_+en_vorstellung	kinematogra_+er_henvorstellung	infrequent
107	nuance_+n_bereich	nu_ancenbereich	infrequent
108	blesse_-e_huhn	b_+er_esshuhn	infrequent
109	einöde_-e_riegel	ein_+er_driegel	infrequent
110	geleise_-e_anlage	geleisa_+er_lage	infrequent
111	staend_+e_staat	sta_endestaat	infrequent
112	supernova_+e_explosion	supernovaeexp_+er_osion	infrequent
113	ärzt_+e_organisation	ärzte_organisation	infrequent
114	koern_+er_haufen	koernerhauf_en	infrequent
115	baed_+er_architektur	baedera_+er_chitektur	infrequent
116	viech_+er_zeug	v_iecherzeug	infrequent
117	truthuhn_+=er_bestand	truthü_+er_erbestand	infrequent
118	gemeingut_+=er_wirtschaft	gemeingüterwir_tschaft	infrequent
119	gemeingut_+=er_debatte	gemeinguterde_+=er_tte	infrequent
120	abhang_+=e_last	a_+er_bhängelast	infrequent
121	abhang_+=e_system	abhä_+er_esystem	infrequent
122	abhang_+=e_wagen	a_+er_bhängewagen	infrequent
123	aberglaube_+ns_vorstellung	aberg_+er_aubensvorstellung	infrequent
124	aberglaube_+ns_forschung	ab_erglaubensforschung	infrequent
125	aberglaube_+ns_kritik	ab_erglaubenskritik	infrequent
