	gold	pred	comp_type
39	böhme_ufer	bö_+=er_meufer	infrequent
40	monarch_falter	monarch_+er_lter	infrequent
41	tungsten_anteil	tungstenantei_l	infrequent
42	nörgler_fraktion	norgle_+=er_fraktion	infrequent
43	numerus_markierung	numerusmarkierun_g	infrequent
44	eiffel_studio	eiffelstudi_o	infrequent
45	galan_gin	g_+er_ngin	infrequent
46	bora_kai	borak_i	infrequent
47	publicity_arbeit	publicityarbei_t	infrequent
48	dandy_boy	dandybo_y	infrequent
49	demonstrator_maschine	demons_tratormaschine	infrequent
50	zwischenfall_training	zwischenfalltrainin_g	infrequent
51	determinismus_konzept	determinis_muskonzept	infrequent
52	superior_zimmer	su_periorzimmer	infrequent
53	vordach_pfosten	vordach_+er_fosten	infrequent
54	smalltalk_thema	smalltalkthe_a	infrequent
55	spießbürger_idyll	spießbü_+=er_geridyll	infrequent
56	kreationismus_vorwurf	kreationis_musvorwurf	infrequent
57	voraussage_kraft	vorauss_kraft	infrequent
58	tessiner_brot	tessi_brot	infrequent
59	methylphenidat_behandlung	methylphenidatbehandlun_g	infrequent
60	umgriff_ebene	umgriffeben_e	infrequent
61	imago_tag	imag_+er_tag	infrequent
62	schäffer_ei	schaffe_+=er_i	infrequent
63	salmler_gattung	salmlergattun_g	infrequent
64	körnchen_pickerei	kornchenpi_+=er_kerei	infrequent
65	enzyklopädie_band	enzykl_+e_opädieband	infrequent
66	spalter_wahl	spalterwah_l	infrequent
67	psychosomatik_abteilung	psychosomatikabteilun_g	infrequent
68	listung_+s_gespräch	listungsgesprä_+=er_h	infrequent
69	regularität_+s_satz	regul_ritätssatz	infrequent
70	ästhetisierung_+s_kritik	asthetisier_+=er_ngskritik	infrequent
71	günstling_+s_wirtschaft	gunstlingswirts_+=er_haft	infrequent
72	zusammenlagerung_+s_hinweis	zusammenlagerungshinwei_s	infrequent
73	faulheit_+s_verdacht	faulheitsverdach_t	infrequent
74	besänftigung_+s_strategie	besanft_+=er_igungsstrategie	infrequent
75	ausfachung_+s_bohrung	ausfachungsbohrun_g	infrequent
76	fassenacht_+s_zeit	fassenachtszei_t	infrequent
77	saldierung_+s_vorschrift	saldierungsvorsc_rift	infrequent
78	verdingung_+s_muster	verdingungsmus_r	infrequent
79	rauhigkeit_+s_spitz	rauhigkeitss_z	infrequent
80	leugnung_+s_prozess	leugnungsprozes_s	infrequent
81	befassung_+s_pflicht	befassungspflic_t	infrequent
82	mächtigkeit_+s_verteilung	machtigkeitsverteil_+=er_g	infrequent
83	entrechtung_+s_programm	entrechtu_+e_programm	infrequent
84	umhüllung_+s_qualität	umhul_+=er_gsqualität	infrequent
85	optimalität_+s_kriterium	optimalitatskrite_+=er_m	infrequent
86	ungleichung_+s_kette	ungleich_+er_ngskette	infrequent
87	entschichtung_+s_arbeit	entschichtungsarbei_t	infrequent
88	entstalinisierung_+s_krise	entstalinisierungskris_e	infrequent
89	ingestion_+s_unfall	i_+er_gestionsunfall	infrequent
90	reorientierung_+s_phase	reorientie_rungsphase	infrequent
91	ersitzung_+s_zeit	ersitzungszei_t	infrequent
92	verfrühung_+s_schaden	verfruh_+=er_gsschaden	infrequent
93	gueltigkeit_+s_bereich	gueltigkeitsberei_h	infrequent
94	samojede_+n_spitz	samojedens_z	infrequent
95	dramaturg_+en_stelle	dra_+ens_urgenstelle	infrequent
96	schüppe_+n_straße	schuppenst_+=er_e	infrequent
97	disponent_+en_ausbildung	disponentenausbildun_g	infrequent
98	adventist_+en_familie	adventistenfamili_e	infrequent
99	parallele_+n_paar	parallelenpaa_r	infrequent
100	logopäde_+n_verband	logopaden_+=er_erband	infrequent
101	disponent_+en_stelle	dis_+e_ponentenstelle	infrequent
102	prädikant_+en_bibliothek	prad_+=er_ikantenbibliothek	infrequent
103	kämpe_+n_straße	kampenst_+=er_e	infrequent
104	kommode_+n_schublade	kom_+ens_odenschublade	infrequent
105	makrone_+n_masse	makronenmass_e	infrequent
106	kinematograph_+en_vorstellung	kinematographenvorstellun_g	infrequent
107	nuance_+n_bereich	nuancenberei_h	infrequent
108	blesse_-e_huhn	blesshuh_n	infrequent
109	einöde_-e_riegel	einö_+=er_egel	infrequent
110	geleise_-e_anlage	gelei_+er_anlage	infrequent
111	staend_+e_staat	staendestaa_t	infrequent
112	supernova_+e_explosion	su_pernovaeexplosion	infrequent
113	ärzt_+e_organisation	arzt_+=er_organisation	infrequent
114	koern_+er_haufen	ko_+er_rnerhaufen	infrequent
115	baed_+er_architektur	baederarchit_+e_ur	infrequent
116	viech_+er_zeug	viecherzeu_g	infrequent
117	truthuhn_+=er_bestand	truthuh_+=er_erbestand	infrequent
118	gemeingut_+=er_wirtschaft	gemeingü_+=er_rwirtschaft	infrequent
119	gemeingut_+=er_debatte	gemeingü_+=er_rdebatte	infrequent
120	abhang_+=e_last	abhä_+=er_gelast	infrequent
121	abhang_+=e_system	abhangesys_+=er_m	infrequent
122	abhang_+=e_wagen	abhangew_+=er_gen	infrequent
123	aberglaube_+ns_vorstellung	aberglaubensvorstellun_g	infrequent
124	aberglaube_+ns_forschung	aberglaubensforschun_g	infrequent
125	aberglaube_+ns_kritik	aberglaubens_kritik	infrequent
