	gold	pred	comp_type
71	haupt_materie	haupt_materie	common
72	karo_van	karo_van	common
73	adler_ritter	adler_ritter	common
74	bitumen_schindel	bitumen_schindel	common
75	mädchen_hort	mädchen_hort	common
76	sarg_laden	sarg_laden	common
77	express_gut	express_gut	common
78	sonder_bahre	sonder_bahre	common
79	archiv_kammer	archiv_kammer	common
80	mark_radikal	mark_radikal	common
81	spende_bescheinigung	spende_bescheinigung	common
82	karton_plastik	karton_plastik	common
83	gehäuse_ersatz	gehäuseersatz	common
84	reise_kredit	reise_kredit	common
85	pech_moment	pech_moment	common
86	balkon_grille	balkon_grille	common
87	boden_abdruck	boden_abdruck	common
88	ziel_härte	ziel_härte	common
89	kapsel_perforation	kapsel_perforation	common
90	schaum_pistole	schaum_pistole	common
91	verdienst_vorstellung	verdienst_vorstellung	common
92	meister_solist	meister_solist	common
93	netzwerk_detail	netzwerk_detail	common
94	gold_deckel	gold_deckel	common
95	elektro_griller	elektro_griller	common
96	sportwagen_tochter	sportwagen_tochter	common
97	musik_traum	musik_traum	common
98	schweizer_haus	schweizer_haus	common
99	wunsch_architekt	wunsch_architekt	common
100	werkstatt_dach	werkstatt_dach	common
101	zivildienst_erfahrung	zivildiensterfahrung	common
102	marmor_vertäfelung	marmor_vertäfelung	common
103	kammer_linse	kammer_linse	common
104	jahrtausend_rückblick	jahrtausend_rückblick	common
105	wal_lücke	wallücke	common
106	geld_lobby	geld_lobby	common
107	darm_paket	darm_paket	common
108	offizier_lehrgang	offizier_lehrgang	common
109	porträt_skizze	porträtskizze	common
110	hobby_schreiberin	hobby_schreiberin	common
111	praxis_raeum	praxis_raeum	common
112	darm_stabilität	darm_stabilität	common
113	fitness_ball	fitness_ball	common
114	panorama_abschnitt	panorama_abschnitt	common
115	aal_verlust	aal_verlust	common
116	ausschluss_diagnose	ausschluss_diagnose	common
117	bediener_eingriff	bediener_eingriff	common
118	brett_stadt	brett_stadt	common
119	teil_plagiat	teil_plagiat	common
120	nebel_schutz	nebelschutz	common
121	stifter_lauf	stifter_lauf	common
122	militär_design	militär_design	common
123	gepäck_träger	gepäck_träger	common
124	porträt_lithographie	porträt_lithographie	common
125	teil_kalender	teil_kalender	common
126	last_konzentration	last_konzentration	common
127	jugend_boot	jugend_boot	common
128	zweirad_treff	zweirad_treff	common
129	lob_artikel	lob_artikel	common
130	haus_hoheit	haus_hoheit	common
131	deck_tod	deck_tod	common
132	yoga_haus	yoga_haus	common
133	öko_frau	öko_frau	common
134	fun_veranstaltung	fun_veranstaltung	common
135	tafel_jura	tafel_jura	common
136	display_anwendung	display_anwendung	common
137	damm_trasse	damm_trasse	common
138	genre_skizze	genre_skizze	common
139	bein_muckis	bein_muckis	common
140	teil_kondensation	teil_kondensation	common
141	archiv_festigkeit	archiv_festigkeit	common
142	fracht_liste	fracht_liste	common
143	apfel_gelee	apfel_gelee	common
144	designer_lampe	designer_lampe	common
145	satire_format	satire_format	common
146	abfall_transporteur	abfall_transporteur	common
147	eis_mission	eis_mission	common
148	wechselkurs_anpassung	wechselkurs_anpassung	common
149	zusatz_wirkung	zusatz_wirkung	common
150	ersatz_leder	ersatz_leder	common
151	warenhaus_kredit	warenhaus_kredit	common
152	vorhersage_formel	vorhersage_formel	common
153	auswanderer_sendung	auswanderersendung	common
154	bürgermeister_funktion	bürgermeister_funktion	common
155	mutter_elch	mutter_elch	common
156	schlüssel_bedingung	schlüssel_bedingung	common
157	video_stoff	video_stoff	common
158	grafik_argument	grafik_argument	common
159	wahl_technik	wahl_technik	common
160	ersatz_karriere	ersatzkarriere	common
161	richter_meier	richter_meier	common
162	anleihe_portfolio	anleihe_portfolio	common
163	fels_spalter	fels_spalter	common
164	funk_literatur	funk_literatur	common
165	gewinn_walze	gewinn_walze	common
166	schweiß_auftrag	schweiß_auftrag	common
167	ding_weite	ding_weite	common
168	tennis_spaß	tennis_spaß	common
169	ferien_charakter	ferien_charakter	common
170	schloss_therme	schloss_therme	common
171	jury_klasse	jury_klasse	common
172	welt_spannung	welt_spannung	common
173	hochdruck_sumpf	hochdrucksumpf	common
174	monitor_befehl	monitor_befehl	common
175	image_verbesserung	image_verbesserung	common
176	koch_profi	koch_profi	common
177	gärtner_tugend	gärtner_tugend	common
178	finanz_präsident	finanz_präsident	common
179	studio_mischer	studio_mischer	common
180	referenz_suche	referenz_suche	common
181	wal_kopf	wal_kopf	common
182	schlitz_fräsung	schlitz_fräsung	common
183	engel_gebet	engel_gebet	common
184	horn_kluft	horn_kluft	common
185	öko_lyrik	öko_lyrik	common
186	stress_menge	stress_menge	common
187	gewinn_zuschlag	gewinn_zuschlag	common
188	protokoll_vorlage		common
189	rhythmus_meister	rhythmus_meister	common
190	sitzplatz_gast	sitzplatz_gast	common
191	lied_übergang	liedübergang	common
192	drachen_kamm	drache_+n_kamm	common
193	camping_krempel	camping_krempel	common
194	probe_skript	probe_skript	common
195	theater_genie	theater_genie	common
196	liga_absteiger	liga_absteiger	common
197	propaganda_plan	propaganda_plan	common
198	gitter_körper	gitter_körper	common
199	busch_weide	buschweide	common
200	hof_zug	hof_zug	common
201	wurf_art	wurf_art	common
202	kegel_stand	kegel_stand	common
203	rock_märchen	rock_märchen	common
204	freizeit_spielchen	freizeit_spielchen	common
205	knorpel_versorgung	knorpel_versorgung	common
206	baum_magie	baum_magie	common
207	auslage_tisch	auslage_tisch	common
208	winter_angler	winter_angler	common
209	gast_fahrkarte	gast_fahrkarte	common
210	paddel_bericht	paddel_bericht	common
211	mono_fernseher	mono_fernseher	common
212	regenwald_frucht	regenwald_frucht	common
213	mauer_höhle	mauer_höhle	common
214	schlager_musik	schlager_musik	common
215	sound_debatte	sound_debatte	common
216	flugzeug_sitz	flugzeug_sitz	common
217	freiland_deposition	freiland_deposition	common
218	harmonie_brei	harmonie_brei	common
219	frühling_+s_tisch	frühling_+s_tisch	common
220	monat_+s_woche	monat_+s_woche	common
221	wirklichkeit_+s_klötzchen	wirklichkeit_+s_klötzchen	common
222	platzierung_+s_form	platzierung_+s_form	common
223	bereich_+s_ausschuss	bereich_+s_ausschuss	common
224	krieger_+s_mann	krieger_+s_mann	common
225	torsion_+s_effekt	torsion_+s_effekt	common
226	verbindung_+s_plan	verbindung_+s_plan	common
227	funktionär_+s_diktatur	funktionär_+s_diktatur	common
228	verlag_+s_promotion	verlag_+s_promotion	common
229	rationalität_+s_fiktion	rationalität_+s_fiktion	common
230	tagung_+s_zentrum	tagung_+s_zentrum	common
231	kriminalität_+s_anteil	kriminalität_+s_anteil	common
232	alter_+s_potenzial	alter_+s_potenzial	common
233	ort_+s_bewegung	ort_+s_bewegung	common
234	alter_+s_reserve	alter_+s_reserve	common
235	belichtung_+s_möglichkeit	belichtung_+s_möglichkeit	common
236	rettung_+s_pfeil	rettung_+s_pfeil	common
237	leben_+s_panorama	leben_+s_panorama	common
238	vernichtung_+s_friede	vernichtung_+s_friede	common
239	redaktion_+s_anfrage	redaktion_+s_anfrage	common
240	beschäftigung_+s_kasten	beschäftigung_+s_kasten	common
241	liebling_+s_ton	liebling_+s_ton	common
242	gesinnung_+s_datei	gesinnung_+s_datei	common
243	werk_+s_struktur	werk_+s_struktur	common
244	vorrat_+s_gesellschaft	vorrat_+s_gesellschaft	common
245	arbeit_+s_formation	arbeits_formation	common
246	gewicht_+s_verhältnis	gewicht_+s_verhältnis	common
247	trennung_+s_koeffizient	trennung_+s_koeffizient	common
248	vernichtung_+s_aktion	vernichtung_+s_aktion	common
249	regierung_+s_anwalt	regierung_+s_anwalt	common
250	verlängerung_+s_tag	verlängerungs_tag	common
251	benachrichtigung_+s_konzept	benachrichtigung_+s_konzept	common
252	empfang_+s_messung	empfang_+s_messung	common
253	bewegung_+s_seite	bewegung_+s_seite	common
254	pruefung_+s_verband	pruefungsverband	common
255	arbeit_+s_status	arbeits_status	common
256	beschäftigung_+s_einsatz	beschäftigung_+s_einsatz	common
257	erfolg_+s_argument	erfolg_+s_argument	common
258	haftung_+s_kapital	haftung_+s_kapital	common
259	exposition_+s_pfad	exposition_+s_pfad	common
260	unglück_+s_straße	unglück_+s_straße	common
261	regierung_+s_uebernahme	regierung_+s_uebernahme	common
262	sieg_+es_lied	sieg_+es_lied	common
263	übung_+s_platz	übung_+s_platz	common
264	angebot_+s_hinweis	angebot_+s_hinweis	common
265	konstruktion_+s_wissen	konstruktion_+s_wissen	common
266	telekommunikation_+s_professor	telekommunikation_+s_professor	common
267	sicherheit_+s_luecke	sicherheitsluecke	common
268	kleidung_+s_reform	kleidung_+s_reform	common
269	gefühl_+s_krise	gefühl_+s_krise	common
270	besichtigung_+s_liste	besichtigung_+s_liste	common
271	spannung_+s_umschaltung	spannung_+s_umschaltung	common
272	dienstleistung_+s_gehalt	dienstleistung_+s_gehalt	common
273	identifikation_+s_rahmen	identifikation_+s_rahmen	common
274	wirkung_+s_zyklus	wirkung_+s_zyklus	common
275	aufmerksamkeit_+s_räuber	aufmerksamkeit_+s_räuber	common
276	zwang_+s_parfümierung	zwang_+s_parfümierung	common
277	beruhigung_+s_placebo	beruhigung_+s_placebo	common
278	verkehr_+s_konjunktur	verkehr_+s_konjunktur	common
279	mittag_+s_wind	mittag_+s_wind	common
280	weisheit_+s_vogel	weisheit_+s_vogel	common
281	skalierung_+s_eigenschaft	skalierung_+s_eigenschaft	common
282	zahlung_+s_sicherung	zahlung_+s_sicherung	common
283	bergwerk_+s_leute	bergwerk_+s_leute	common
284	stimmung_+s_bildung	stimmung_+s_bildung	common
285	sicherheit_+s_gewahrsam	sicherheit_+s_gewahrsam	common
286	sachverhalt_+s_beurteilung	sachverhalt_+s_beurteilung	common
287	ausrüstung_+s_art	ausrüstung_+s_art	common
288	kürzung_+s_vereinbarung	kürzung_+s_vereinbarung	common
289	selektion_+s_pool	selektion_+s_pool	common
290	einheit_+s_straße	einheit_+s_straße	common
291	verfolgung_+s_geist	verfolgung_+s_geist	common
292	behandlung_+s_bedürfnis	behandlung_+s_bedürfnis	common
293	virtualisierung_+s_szenarium	virtualisierung_+s_szenarium	common
294	aktionär_+s_hand	aktionär_+s_hand	common
295	artikulation_+s_ort	artikulation_+s_ort	common
296	währung_+s_region	währung_+s_region	common
297	begriff_+s_trias	begriff_+s_trias	common
298	aufklärung_+s_ausstattung	aufklärung_+s_ausstattung	common
299	verpflegung_+s_auto	verpflegung_+s_auto	common
300	querschnitt_+s_ressort	querschnitt_+s_ressort	common
301	haushalt_+s_vermögen	haushalt_+s_vermögen	common
302	eis_+es_heim	eis_esheim	common
303	patenschaft_+s_anlage	patenschaft_+s_anlage	common
304	masse_+n_schlächterei	masse_+n_schlächterei	common
305	tide_+n_stieg	tide_+n_stieg	common
306	figur_+en_wissen	figur_+en_wissen	common
307	gruppe_+n_prüfung	gruppe_+n_prüfung	common
308	hölle_+n_brand	hölle_+n_brand	common
309	röhre_+n_stand	röhre_+n_stand	common
310	klarinette_+n_einsatz	klarinette_+n_einsatz	common
311	ziege_+n_maske	ziege_+n_maske	common
312	seele_+n_tagebuch	seele_+n_tagebuch	common
313	experte_+n_geschichte	experte_+n_geschichte	common
314	hose_+n_spanner	hose_+n_spanner	common
315	katze_+n_wurf	katze_+n_wurf	common
316	lesbe_+n_leben	lesbe_+n_leben	common
317	sünde_+n_waage	sünde_+n_waage	common
318	karte_+n_kompatibilität	karte_+n_kompatibilität	common
319	lärche_+n_straße	lärche_+n_straße	common
320	quant_+en_kommunikation	quanten_kommunikation	common
321	rose_+n_malerei	rose_+n_malerei	common
322	platte_+n_meister	platte_+n_meister	common
323	stern_+en_rechner	sterne_+n_rechner	common
324	hose_+n_segment	hose_+n_segment	common
325	glocke_+n_steuerung	glocke_+n_steuerung	common
326	harfe_+n_komposition	harfe_+n_komposition	common
327	echse_+n_liebhaber	echse_+n_liebhaber	common
328	katze_+n_liebhaber	katze_+n_liebhaber	common
329	auge_+n_riemen	augen_riemen	common
330	autor_+en_feld	autor_+en_feld	common
331	wüste_+n_schurke	wüste_+n_schurke	common
332	winde_+n_typ	wind_+en_typ	common
333	karte_+n_landschaft	karte_+n_landschaft	common
334	maßnahme_+n_ebene	maßnahme_+n_ebene	common
335	maschine_+n_rüstzeit	maschine_+n_rüstzeit	common
336	gebühr_+en_angelegenheit	gebühr_+en_angelegenheit	common
337	tinte_+n_rezeptur	tinte_+n_rezeptur	common
338	briefmarke_+n_messen	briefmarkenmessen	common
339	idee_+n_fundus	idee_+n_fundus	common
340	variable_+n_eingabe	variable_+n_eingabe	common
341	straße_+n_katalog	straße_+n_katalog	common
342	prämie_+n_versicherer	prämie_+n_versicherer	common
343	walze_+n_verschleiß	walze_+n_verschleiß	common
344	premiere_+n_präsentation	premiere_+n_präsentation	common
345	präsident_+en_cup	präsident_+en_cup	common
346	seite_+n_bracke	seite_+n_bracke	common
347	mensch_+en_ratte	mensch_+en_ratte	common
348	angehörige_+n_stunde	angehörige_+n_stunde	common
349	hölle_+n_erlebnis	hölle_+n_erlebnis	common
350	sprache_-e_empfang	sprache_-e_empfang	common
351	schule_-e_staatssekretär	schule_-e_staatssekretär	common
352	kontrolle_-e_pflicht	kontrolle_-e_pflicht	common
353	wolle_-e_mantel	woll_mantel	common
354	hund_+e_krankengymnastin	hund_+e_krankengymnastin	common
355	referat_+e_seite	referateseite	common
356	apparat_+e_ausschuss	apparat_+e_ausschuss	common
357	brett_+er_lücke	brett_+er_lücke	common
358	mitglied_+er_sperre	mitglied_+er_sperre	common
359	ei_+er_mann	ei_+er_mann	common
360	wort_+=er_kette	wort_+=er_kette	common
361	huhn_+=er_leiter	huhn_+=er_leiter	common
362	blatt_+=er_suppe	blatt_+=er_suppe	common
363	gans_+=e_sänger	gans_+=e_sänger	common
364	gast_+=e_etage	gast_+=e_etage	common
365	stand_+=e_gesellschaft	stände_gesellschaft	common
366	glaube_+ns_gesetz	glaube_+ns_gesetz	common
367	herz_+ens_eigenschaft	herz_+ens_eigenschaft	common
368	name_+ns_roulette	name_+ns_roulette	common
